,name,market_capitalization_USD,price,country
6065,Ellomay Capital,210000000,16,Israel
6066,Matrix Service,210000000,8,USA
6067,BlackSky Technology,200000000,2,USA
6068,Méliuz,200000000,0,Brazil
6069,Federal-Mogul Goetze,200000000,4,India
6070,Duluth Holdings,200000000,6,USA
6071,Y-mAbs Therapeutics,200000000,5,USA
6072,Greenply,200000000,2,India
6073,Gossamer Bio,200000000,2,USA
6074,FuRyu,200000000,8,Japan
6075,Innovid,200000000,2,USA
6076,UBM Development,200000000,28,Austria
6077,Tupperware Brands,200000000,5,USA
6078,VersaBank,200000000,8,Canada
6079,Rocky Brands,200000000,28,USA
6080,The ONE Group Hospitality,200000000,6,USA
6081,Fiesta Restaurant Group,200000000,8,USA
6082,1stdibs.Com,200000000,5,USA
6083,Cato Fashion,200000000,10,USA
6084,Kamada,200000000,5,Israel
6085,C&F Financial Corporation,200000000,59,USA
6086,LCNB,200000000,18,USA
6087,Lordstown Motors,200000000,1,USA
6088,Kandi Technologies Group,200000000,3,China
6089,Big 5 Sporting Goods,200000000,9,USA
6090,Tamil Nadu Newsprint and Papers Limited,200000000,3,India
6091,Asure Software,200000000,10,USA
6092,MainStreet Bancshares,190000000,27,USA
6093,Planet13,190000000,1,USA
6094,Quipt Home Medical,190000000,6,USA
6095,Savara Pharmaceuticals,190000000,2,USA
6096,AgileThought,190000000,4,USA
6097,AN2 Therapeutics,190000000,10,USA
6098,Terran Orbital,190000000,1,USA
6099,KVH Industries,190000000,10,USA
6100,Alpine Summit Energy Partners,190000000,5,USA
6101,Fathom Digital Manufacturing,190000000,1,USA
6102,Thorne HealthTech,190000000,4,USA
6103,Accuray,190000000,2,USA
6104,Rite Aid,190000000,3,USA
6105,So-Young International,190000000,2,China
6106,22nd Century Group,190000000,1,USA
6107,Cepton,190000000,1,USA
6108,Hill International,190000000,3,USA
6109,Cooper Standard,190000000,11,USA
6110,"PLAID,Inc.",190000000,5,Japan
6111,Southern Petrochemical Industries Corp,190000000,1,India
6112,Faraday Future,190000000,0,USA
6113,Penns Woods Bancorp,190000000,27,USA
6114,PlayAGS,190000000,5,USA
6115,Kingsway Financial Services,190000000,8,Canada
6116,I.g. Petrochemicals,190000000,6,India
6117,Maiden Holdings,190000000,2,Bermuda
6118,Kamux,190000000,5,Finland
6119,Limestone Bancorp,190000000,25,USA
6120,Virginia National Bankshares,190000000,36,USA
6121,Jakks Pacific,190000000,20,USA
6122,Aptech,190000000,5,India
6123,Cipher Mining,190000000,1,USA
6124,Kingfa Science & Technology,190000000,16,India
6125,Cormedix,190000000,5,USA
6126,Dhampur Sugar Mills,180000000,3,India
6127,GTPL Hathway,180000000,2,India
6128,UroGen Pharma,180000000,8,USA
6129,InfuSystem,180000000,9,USA
6130,Vintage Wine Estates,180000000,3,USA
6131,Lumax Industries,180000000,20,India
6132,WM Technology,180000000,1,USA
6133,Digital Domain,180000000,0,Hong Kong
6134,Selecta Biosciences,180000000,1,USA
6135,Mahanagar Telephone Nigam,180000000,0,India
6136,Bank of Innovation,180000000,47,Japan
6137,Velodyne Lidar,180000000,1,USA
6138,Nelco,180000000,8,India
6139,"View, Inc.",180000000,1,USA
6140,Veritone,180000000,5,USA
6141,GTL Infrastructure,180000000,0,India
6142,MPS Limited,180000000,11,India
6143,Rottneros,180000000,1,Sweden
6144,Tethys Oil,180000000,6,Sweden
6145,ReconAfrica,180000000,1,Canada
6146,Cigniti Technologies,180000000,7,India
6147,Shankara Building,180000000,8,India
6148,INNOVATE Corp.,180000000,2,USA
6149,Indorama Synthetics,180000000,1,India
6150,Hut 8 Mining,180000000,1,Canada
6151,Hester Biosciences,180000000,22,India
6152,Huhtamaki India,180000000,2,India
6153,Porch Group,180000000,2,USA
6154,Peoples Bancorp of North Carolina,180000000,32,USA
6155,Alico,180000000,24,USA
6156,Beyond Air,180000000,6,USA
6157,Invivyd,180000000,2,USA
6158,CSI Compressco,180000000,1,USA
6159,AC Immune,180000000,2,Switzerland
6160,KLX Energy Services,180000000,15,USA
6161,Yiren Digital,170000000,2,China
6162,Affimed,170000000,1,Germany
6163,Great Ajax,170000000,8,USA
6164,Drecom,170000000,6,Japan
6165,Wendt India,170000000,89,India
6166,Excel Industries,170000000,14,India
6167,Ashiana Housing,170000000,2,India
6168,Indian Metals & Ferro Alloys,170000000,3,India
6169,Olympique Lyonnais Groupe,170000000,3,France
6170,Summit Midstream,170000000,17,USA
6171,UNITED,170000000,9,Japan
6172,Immutep,170000000,2,Australia
6173,InterCure,170000000,4,Israel
6174,Ceragon Networks,170000000,2,Israel
6175,Hurco Companies,170000000,27,USA
6176,FingerMotion,170000000,4,USA
6177,Ouster,170000000,1,USA
6178,Danimer Scientific,170000000,2,USA
6179,KCP Limited,170000000,1,India
6180,Applied Blockchain,170000000,2,USA
6181,Repco Home Finance,170000000,3,India
6182,Battalion Oil,170000000,11,USA
6183,INEOS Styrolution,170000000,10,India
6184,Berkeley Lights,170000000,3,USA
6185,CalAmp,170000000,5,USA
6186,a.k.a. Brands,170000000,1,USA
6187,Alaunos Therapeutics,170000000,1,USA
6188,Silvercrest Asset Management Group,170000000,18,USA
6189,Incannex Healthcare,170000000,3,Australia
6190,China Automotive Systems,170000000,6,China
6191,William Penn Bancorp,170000000,12,USA
6192,Acacia Research,170000000,4,USA
6193,Cadiz,170000000,3,USA
6194,Avita Medical,170000000,7,USA
6195,Bannerman Energy,170000000,1,Australia
6196,NGL Energy Partners,170000000,1,USA
6197,Oriental Aromatics,170000000,5,India
6198,Softstar Entertainment,170000000,2,Taiwan
6199,PlaySide Studios,170000000,0,Australia
6200,Third Harmonic Bio,170000000,4,USA
6201,Real Good Food plc,160000000,7,UK
6202,Nature's Sunshine Products,160000000,9,USA
6203,Wheels India,160000000,7,India
6204,Platinum Group Metals,160000000,2,Canada
6205,Liberty TripAdvisor Holdings,160000000,1,USA
6206,Lifetime Brands,160000000,8,USA
6207,Intevac,160000000,7,USA
6208,Andrew Peller,160000000,4,Canada
6209,Sandhar,160000000,3,India
6210,BAIOO Family Interactive,160000000,0,China
6211,Genius Brands,160000000,1,USA
6212,Biodesix,160000000,2,USA
6213,AFC Energy,160000000,0,UK
6214,G5 Entertainment,160000000,20,Sweden
6215,CytomX Therapeutics,160000000,3,USA
6216,AlphaPolis,160000000,17,Japan
6217,Nam Tai Property,160000000,4,China
6218,RPG Life Sciences,160000000,10,India
6219,Nusantara Pelabuhan Handal,160000000,0,Indonesia
6220,ShiftPixy,160000000,17,USA
6221,Spok Holdings,160000000,8,USA
6222,XL Fleet,160000000,1,USA
6223,KalVista Pharmaceuticals,160000000,7,USA
6224,Akoustis Technologies,160000000,3,USA
6225,Oxford Square Capital,160000000,3,USA
6226,The Beachbody Company,160000000,1,USA
6227,Pear Therapeutics,160000000,1,USA
6228,Riverview Bancorp,160000000,8,USA
6229,BG Staffing,160000000,15,USA
6230,Identiv,160000000,7,USA
6231,Whole Earth Brands,160000000,4,USA
6232,Lantronix,160000000,4,USA
6233,Merrimack Pharmaceuticals,160000000,12,USA
6234,Sasken Technologies,160000000,11,India
6235,Angel Oak REIT,150000000,6,USA
6236,StarTek,150000000,4,USA
6237,SmileDirectClub,150000000,0,USA
6238,GreenLight Biosciences,150000000,1,USA
6239,Bassett Furniture,150000000,17,USA
6240,Mister Spex,150000000,5,Germany
6241,Unifi,150000000,9,USA
6242,LL Flooring,150000000,5,USA
6243,KemPharm,150000000,5,USA
6244,Kossan Rubber Industries,150000000,0,Malaysia
6245,Sequans Communications,150000000,3,France
6246,Gencor Industries,150000000,11,USA
6247,Stratus Properties,150000000,19,USA
6248,Potbelly Corporation,150000000,5,USA
6249,First Northwest Bancorp,150000000,16,USA
6250,AgroFresh,150000000,3,USA
6251,RADCOM,150000000,11,Israel
6252,Yatra,150000000,2,India
6253,Ashford Hospitality Trust,150000000,4,USA
6254,Omaxe,150000000,1,India
6255,Alithya Group,150000000,2,Canada
6256,Cardlytics,150000000,5,USA
6257,Igarashi Motors India,150000000,5,India
6258,Vera Bradley,150000000,5,USA
6259,Aveanna Healthcare,150000000,1,USA
6260,Richmond Mutual Bancorporation,150000000,13,USA
6261,Escalade Sports,150000000,11,USA
6262,Rane Holdings,150000000,11,India
6263,eHealth,150000000,6,USA
6264,Bed Bath & Beyond,150000000,1,USA
6265,The Arena Group,150000000,8,USA
6266,Hawthorn Bancshares,150000000,23,USA
6267,Yunji,150000000,1,China
6268,Kitex Garments,150000000,2,India
6269,ADS-TEC Energy,150000000,3,Ireland
6270,HIVE Blockchain Technologies,150000000,2,Canada
6271,Vera Therapeutics,150000000,5,USA
6272,Pkp Cargo,150000000,3,Poland
6273,Precision BioSciences,150000000,1,USA
6274,CleanSpark,150000000,2,USA
6275,ProPhase Labs,150000000,9,USA
6276,Westport Fuel Systems,150000000,1,Canada
6277,Sunlight Financial,150000000,1,USA
6278,X-Legend Entertainment,150000000,1,Taiwan
6279,MISTRAS Group,140000000,5,USA
6280,ECB Bancorp,140000000,16,USA
6281,İşbir Holding,140000000,5,Turkey
6282,Zentek,140000000,1,Canada
6283,Kuantum Papers,140000000,2,India
6284,BBX Capital Corporation,140000000,9,USA
6285,Atomera,140000000,6,USA
6286,GlycoMimetics,140000000,3,USA
6287,Skipper Limited,140000000,1,India
6288,Cazoo,140000000,0,UK
6289,Iteris,140000000,3,USA
6290,JOANN,140000000,4,USA
6291,Foseco India,140000000,23,India
6292,Gracell Biotechnologies,140000000,2,China
6293,Republic First Bancorp,140000000,2,USA
6294,Kopin Corporation,140000000,2,USA
6295,Hanover Bancorp,140000000,20,USA
6296,Parag Milk Foods,140000000,1,India
6297,Vroom,140000000,1,USA
6298,Singular Genomics Systems,140000000,2,USA
6299,Benessere Capital Acquisition,140000000,10,USA
6300,Serverworks,140000000,18,Japan
6301,Xeris Pharmaceuticals,140000000,1,USA
6302,kneat.com,140000000,2,Ireland
6303,X4 Pharmaceuticals,140000000,1,USA
6304,Sachem Capital,140000000,3,USA
6305,Paysign,140000000,3,USA
6306,E INC (E Automotive),140000000,3,Canada
6307,Oconee Federal Financial,140000000,25,USA
6308,Chinese Gamer International,130000000,2,Taiwan
6309,Nyxoah,130000000,5,Belgium
6310,MICT,130000000,1,USA
6311,Pardes Biosciences,130000000,2,USA
6312,ThredUp,130000000,1,USA
6313,Celularity,130000000,1,USA
6314,Spire Global,130000000,1,USA
6315,Geojit Financial Services,130000000,1,India
6316,PyroGenesis Canada,130000000,1,Canada
6317,KULR Technology,130000000,1,USA
6318,Starbox Group,130000000,3,Malaysia
6319,XOS,130000000,1,USA
6320,Doma,130000000,0,USA
6321,Xunlei,130000000,2,China
6322,MariMed,130000000,0,USA
6323,Aemetis,130000000,4,USA
6324,SML Isuzu,130000000,9,India
6325,Arteris,130000000,4,USA
6326,AdTheorent,130000000,2,USA
6327,BankFinancial,130000000,10,USA
6328,Malvern Bancorp,130000000,18,USA
6329,Lazydays Holdings,130000000,13,USA
6330,Heliogen,130000000,1,USA
6331,Turtle Beach Corp,130000000,8,USA
6332,Redwire,130000000,2,USA
6333,Rico Auto Industries,130000000,1,India
6334,Milestone Pharmaceuticals,130000000,4,Canada
6335,ARC Document Solutions,130000000,3,USA
6336,Smith Micro Software,130000000,2,USA
6337,Euroseas,130000000,19,Greece
6338,Ovid Therapeutics,130000000,2,USA
6339,Daktronics,130000000,3,USA
6340,Capacit'e Infraprojects,130000000,2,India
6341,Provident Bancorp,130000000,7,USA
6342,Twin Disc,130000000,10,USA
6343,Supermax Corporation Berhad,130000000,0,Malaysia
6344,Inotiv,130000000,5,USA
6345,Altisource Portfolio,130000000,8,Luxembourg
6346,Athira Pharma,130000000,3,USA
6347,O2Micro,130000000,4,Cayman Islands
6348,Martin Midstream Partners,130000000,3,USA
6349,AG Mortgage Investment Trust,120000000,6,USA
6350,Village Farms International,120000000,1,Canada
6351,Americas Gold and Silver Corp,120000000,1,Canada
6352,Tabula Rasa HealthCare,120000000,5,USA
6353,Cellectis,120000000,3,France
6354,KLab,120000000,3,Japan
6355,Loop Industries,120000000,3,Canada
6356,Citius Pharmaceuticals,120000000,1,USA
6357,Superior Industries International,120000000,5,USA
6358,Remark Holdings,120000000,1,USA
6359,Glatfelter,120000000,3,USA
6360,Sesen Bio,120000000,1,USA
6361,Vaxart,120000000,1,USA
6362,Arrival,120000000,0,UK
6363,SOPHiA GENETICS,120000000,2,Switzerland
6364,Hycroft Mining,120000000,1,USA
6365,PTC Financial Services,120000000,0,India
6366,Northern Dynasty Minerals,120000000,0,Canada
6367,Quantum,120000000,1,USA
6368,Allot,120000000,3,Israel
6369,SelectQuote,120000000,1,USA
6370,Old Point Financial,120000000,25,USA
6371,Yellow Corporation,120000000,2,USA
6372,Ohio Valley Banc Corp,120000000,26,USA
6373,PLBY Group (Playboy),120000000,3,USA
6374,Frequency Therapeutics,120000000,4,USA
6375,Taysha Gene Therapies,120000000,2,USA
6376,Anixa Biosciences,120000000,4,USA
6377,Latch,120000000,1,USA
6378,Nucleus Software Exports,120000000,5,India
6379,Prakash Industries,120000000,1,India
6380,Townsquare Media,120000000,7,USA
6381,Local Bounti,120000000,1,USA
6382,InflaRx,120000000,3,Germany
6383,Srikalahasthi Pipes,120000000,3,India
6384,Paratek Pharmaceuticals,120000000,2,USA
6385,Diebold Nixdorf,120000000,2,USA
6386,FaZe Clan,120000000,2,USA
6387,KAP AG,120000000,16,Germany
6388,Mangalore Chemicals and Fertilizers,120000000,1,India
6389,Offerpad,120000000,1,USA
6390,D-Wave Quantum,120000000,1,Canada
6391,Fonar Corporation,120000000,18,USA
6392,Eos Energy Enterprises,120000000,1,USA
6393,Pexip,120000000,1,Norway
6394,Coffee Day Enterprises,120000000,1,India
6395,Userjoy Technology,120000000,3,Taiwan
6396,Vinco Ventures,120000000,1,USA
6397,Astra Space,110000000,0,USA
6398,Societal CDMO,110000000,1,USA
6399,Bodal Chemicals,110000000,1,India
6400,Naked Wines,110000000,2,UK
6401,Peninsula Energy,110000000,0,Australia
6402,Praxis Precision Medicines,110000000,3,USA
6403,Bitfarms,110000000,1,Canada
6404,Matinas BioPharma,110000000,1,USA
6405,Akebia Therapeutics,110000000,1,USA
6406,RumbleON,110000000,7,USA
6407,MediciNova,110000000,2,USA
6408,Tattooed Chef,110000000,1,USA
6409,Aiming Inc,110000000,3,Japan
6410,FinWise Bancorp,110000000,9,USA
6411,The RealReal,110000000,1,USA
6412,Navkar Corp,110000000,1,India
6413,Solid Biosciences,110000000,6,USA
6414,Buzzfeed,110000000,1,USA
6415,Nok Air,110000000,0,Thailand
6416,Radio City,110000000,0,India
6417,VBI Vaccines,110000000,0,USA
6418,Knights Group,110000000,1,UK
6419,L.B. Foster,110000000,10,USA
6420,Sterling Tools,110000000,3,India
6421,MDxHealth,110000000,7,Belgium
6422,Anup Engineering,110000000,11,India
6423,Lee Enterprises,110000000,19,USA
6424,GE Power India,110000000,2,India
6425,Allied Tecnologia,110000000,1,Brazil
6426,Nuvectis Pharma,110000000,8,USA
6427,EyePoint Pharmaceuticals,110000000,3,USA
6428,Asensus Surgical,110000000,0,USA
6429,USD Partners,110000000,3,USA
6430,XBiotech,110000000,4,USA
6431,India Motor Parts and Accessories,100000000,9,India
6432,Westwood Holdings Group,100000000,13,USA
6433,Quick Heal,100000000,2,India
6434,Creepy Jar,100000000,161,Poland
6435,Citizens Inc,100000000,2,USA
6436,Cel-Sci,100000000,2,USA
6437,Orient Paper Mills,100000000,1,India
6438,Comscore,100000000,1,USA
6439,Starbreeze,100000000,0,Sweden
6440,KORE,100000000,1,USA
6441,India Nippon Electricals,100000000,5,India
6442,Pollux Properti Indonesia,100000000,0,Indonesia
6443,Graphite Bio,100000000,2,USA
6444,Union Bankshares,100000000,24,USA
6445,Cenntro Electric Group,100000000,0,USA
6446,The Oncology Institute,100000000,1,USA
6447,High Tide,100000000,1,Canada
6448,Bergs Timber,100000000,3,Sweden
6449,Sylogist,100000000,4,Canada
6450,Pulse Biosciences,100000000,3,USA
6451,Lakeland Industries,100000000,14,USA
6452,Talkspace,100000000,1,USA
6453,Bakkt Holdings,100000000,1,USA
6454,CI Games,100000000,1,Poland
6455,Immuneering,100000000,4,USA
6456,Parken Sport (F.C. Copenhagen),100000000,11,Denmark
6457,RVL Pharmaceuticals,100000000,1,USA
6458,Barnes & Noble Education,100000000,2,USA
6459,U.S. Xpress Enterprises,100000000,2,USA
6460,Sangoma Technologies,100000000,5,Canada
6461,Provident Financial Holdings,100000000,14,USA
6462,Thunderful Group,100000000,1,Sweden
6463,Red Robin,100000000,6,USA
6464,Sarcos Technology and Robotics,100000000,1,USA
6465,Kokuyo Camlin,100000000,1,India
6466,Capricor Therapeutics,100000000,4,USA
6467,Ideanomics,100000000,0,USA
6468,Mallinckrodt Pharmaceuticals,100000000,8,UK
6469,Sonendo,100000000,2,USA
6470,Park City Group,99910000,5,USA
6471,Pixelworks,99830000,2,USA
6472,Lument Finance Trust,99230000,2,USA
6473,Mind Medicine,99180000,3,USA
6474,Graham Corporation,99100000,9,USA
6475,TeraWulf,99080000,1,USA
6476,Relmada Therapeutics,99020000,3,USA
6477,Verastem Oncology,98740000,0,USA
6478,Clearside Biomedical,98710000,2,USA
6479,Mangalam Cement,98380000,4,India
6480,Spectrum Pharmaceuticals,98000000,0,USA
6481,Kayak Inc,97970000,6,Japan
6482,Kronos Bio,97860000,2,USA
6483,Ateam,97590000,5,Japan
6484,Seanergy Maritime,97500000,1,Greece
6485,Wag! Group,97470000,3,USA
6486,REE Automotive,96760000,0,Israel
6487,Tanzanian Gold Corporation,96760000,0,Canada
6488,Ellington Residential Mortgage REIT,96690000,7,USA
6489,Inseego,96090000,1,USA
6490,Hour Loop,96010000,3,USA
6491,BigBear.ai,95960000,1,USA
6492,PowerFleet,95850000,3,USA
6493,Sport Lisboa e Benfica,95640000,4,Portugal
6494,Himatsingka Seide,95530000,1,India
6495,Lyra Therapeutics,95480000,3,USA
6496,Phunware,95400000,1,USA
6497,Fluent,95140000,1,USA
6498,Aura Energy,95040000,0,Australia
6499,Reading International,94950000,3,USA
6500,Sema4,94760000,0,USA
6501,Oncolytics Biotech,94440000,2,Canada
6502,Viomi Technology,94270000,1,China
6503,Gala Incorporated,93860000,4,Japan
6504,Stabilis Solutions,93770000,5,USA
6505,Ayr Wellness,93550000,1,USA
6506,Nihon Falcom,93460000,9,Japan
6507,Avino Silver & Gold Mines,93370000,1,Canada
6508,Spero Therapeutics,93190000,2,USA
6509,Harte Hanks,93170000,12,USA
6510,Pieris Pharmaceuticals,93000000,1,USA
6511,Apex Frozen Foods,92760000,3,India
6512,Vince Holding,92730000,8,USA
6513,Lulu's Fashion Lounge,92660000,2,USA
6514,Farmer Brothers,92640000,5,USA
6515,Infinities Tech (Jiu Zun Digital),92240000,0,China
6516,Rigetti Computing,92230000,1,USA
6517,American Resources Corp,92060000,1,USA
6518,CBAK Energy,91660000,1,China
6519,PEDEVCO,91360000,1,USA
6520,MacroWell OMG Digital Entertainment,91340000,3,Taiwan
6521,Atossa Therapeutics,91050000,1,USA
6522,AppHarvest,91040000,1,USA
6523,Advent Technologies,91020000,2,USA
6524,Mainz Biomed,90870000,6,Germany
6525,Akili,90370000,1,USA
6526,Bliss GVS Pharma,90080000,1,India
6527,Apyx Medical,89260000,3,USA
6528,Sonida Senior Living,88820000,13,USA
6529,AEye,88660000,1,USA
6530,Bragg Gaming Group,88550000,4,Canada
6531,Grove Collaborative,88300000,0,USA
6532,Sino-Entertainment Technology,87960000,0,China
6533,AirAsia,87960000,1,Malaysia
6534,WeTrade Group,87790000,0,China
6535,Alligator Energy,87000000,0,Australia
6536,Scienjoy,86610000,2,China
6537,Cytosorbents,86390000,2,USA
6538,Don't Nod Entertainment,86110000,10,France
6539,Lifeway Foods,85990000,6,USA
6540,Fortress Biotech,85800000,1,USA
6541,Mynaric,85690000,4,Germany
6542,Velan,85690000,4,Canada
6543,Titan Medical,85220000,1,Canada
6544,Modiv,85170000,11,USA
6545,orion-group-holdings,84940000,3,USA
6546,Flotek Industries,84480000,1,USA
6547,CROOZ,84260000,8,Japan
6548,Seelos Therapeutics,84110000,1,USA
6549,3i Infotech,83940000,1,India
6550,Charlotte's Web,83750000,1,USA
6551,Flexsteel Industries,83580000,16,USA
6552,Trilogy Metals,83480000,1,Canada
6553,Jay Bharat Maruti,83450000,2,India
6554,Dare Bioscience,82700000,1,USA
6555,Instil Bio,82230000,1,USA
6556,Electra Meccanica,82030000,1,Canada
