,name,world_rank,marketvalue,marketcap,ceo,country
8920,fujian expressway development,"8,304",doll_1.247 b ,doll_1.095 b ,,china
8921,pressance corporation,"8,305",doll_1.250 b ,doll_1.093 b ,,japan
8922,fibrogen,"8,306",doll_1.254 b ,doll_1.077 b ,,usa
8923,sparebanken vest,"8,307",doll_1.253 b ,doll_1.047 b ,,norway
8924,liaoning fu-an heavy industry,"8,308",doll_1.251 b ,doll_1.004 b ,,china
8925,china high-speed railway technology,"8,309",doll_1.246 b ,doll_0.955 b ,,china
8926,chongqing construction engineering group corporation,"8,310",doll_1.251 b ,doll_0.955 b ,,china
8927,zhejiang asia-pacific mechanical & electronic,"8,311",doll_1.250 b ,doll_0.934 b ,,china
8928,longyan zhuoyue new energy,"8,312",doll_1.251 b ,doll_0.876 b ,,china
8929,aquaventure holdings,"8,313","8,313","8,313",,british virgin islands
8930,central holding group,"8,313",doll_1.254 b ,doll_0.857 b ,,hong kong
8931,azorim-investment development & construction co. ltd,"8,314",doll_1.250 b ,doll_0.855 b ,,israel
8932,nicolet bankshares,"8,315",doll_1.254 b ,doll_0.738 b ,,usa
8933,renova,"8,316",doll_1.238 b ,doll_2.891 b ,,japan
8934,ce info systems,"8,316",doll_1.240 b ,,,india
8935,niu technologies,"8,317",doll_1.236 b ,doll_2.107 b ,,china
8936,taihan electric wire,"8,318",doll_1.240 b ,doll_1.851 b ,,south korea
8937,rosgosstrakh insurance company (public joint stock company),"8,319",doll_1.244 b ,doll_1.647 b ,,russia
8938,liberbank,"8,320","8,320",doll_0.914 b ,,spain
8939,sundial growers,"8,320",doll_1.238 b ,doll_1.586 b ,,canada
8940,les nouveaux constructeurs sa,"8,321","8,321","8,321",,france
8941,chipmos technologies,"8,322",doll_1.237 b ,doll_1.548 b ,,taiwan
8942,saudi ceramic company,"8,323",doll_1.239 b ,doll_1.423 b ,,saudi arabia
8943,dah sing banking group,"8,324",doll_1.244 b ,doll_1.389 b ,,hong kong
8944,granges ab (publ),"8,325",doll_1.238 b ,doll_1.385 b ,,sweden
8945,towa pharmaceutical,"8,326",doll_1.243 b ,doll_1.373 b ,,japan
8946,hna technology,"8,327",doll_1.237 b ,doll_1.345 b ,,china
8947,qingdao eastsoft communication technology,"8,328",doll_1.236 b ,doll_1.339 b ,,china
8948,anhui hengyuan coal-electricity group,"8,329",doll_1.241 b ,doll_1.327 b ,,china
8949,provident financial,"8,330",doll_1.235 b ,doll_1.278 b ,,uk
8950,xiamen solex high-tech industries,"8,331",doll_1.237 b ,doll_1.242 b ,,china
8951,redco properties group,"8,332",doll_1.238 b ,doll_1.214 b ,,china
8952,psg group,"8,333",doll_1.244 b ,doll_1.097 b ,,south africa
8953,kaman corporation,"8,334",doll_1.242 b ,doll_1.088 b ,,usa
8954,marinemax,"8,335",doll_1.241 b ,doll_1.057 b ,,usa
8955,eclerx services,"8,336",doll_1.235 b ,doll_1.054 b ,,india
8956,beijing bohui innovation biotechnology,"8,337",doll_1.244 b ,doll_1.053 b ,,china
8957,zhejiang tony electronic co. ltd,"8,338",doll_1.239 b ,doll_1.038 b ,,china
8958,nextgen healthcare,"8,339",doll_1.244 b ,doll_1.027 b ,,usa
8959,axsome therapeutics,"8,340",doll_1.240 b ,doll_0.968 b ,,usa
8960,yonggao,"8,341",doll_1.235 b ,doll_0.951 b ,,china
8961,jiangsu kanion pharmaceutical,"8,342",doll_1.236 b ,doll_0.889 b ,,china
8962,nanjing panda electronics company,"8,343",doll_1.244 b ,doll_0.868 b ,,china
8963,concentric ab (publ),"8,344",doll_1.236 b ,doll_0.846 b ,,sweden
8964,shenzhen click technology,"8,345",doll_1.237 b ,doll_0.832 b ,,china
8965,jiangsu rainbow heavy industries,"8,346",doll_1.243 b ,doll_0.801 b ,,china
8966,"keros therapeutics, inc.","8,347",doll_1.235 b ,doll_0.795 b ,,usa
8967,banbao,"8,348",doll_1.240 b ,doll_0.520 b ,,china
8968,pt solusi tunas pratama tbk,"8,349",doll_1.242 b ,"14,427",,indonesia
8969,life corporation,"8,350",doll_1.230 b ,doll_1.705 b ,,japan
8970,enerjisa enerji,"8,351",doll_1.227 b ,doll_1.596 b ,,turkey
8971,mitie group,"8,352",doll_1.227 b ,doll_1.521 b ,,uk
8972,actuant corporation,"8,353",doll_1.230 b ,doll_1.516 b ,,usa
8973,chang wah technology,"8,354",doll_1.225 b ,doll_1.436 b ,,taiwan
8974,"nurix therapeutics, inc.","8,355",doll_1.234 b ,doll_1.430 b ,,usa
8975,henderson smaller companies investment trust,"8,356",doll_1.233 b ,doll_1.408 b ,,uk
8976,"china leadshine technology co., ltd.","8,357",doll_1.234 b ,doll_1.404 b ,,china
8977,nikkon holdings,"8,358",doll_1.231 b ,doll_1.399 b ,,japan
8978,allied group,"8,359",doll_1.230 b ,doll_1.394 b ,,hong kong
8979,astro malaysia holdings berhad,"8,360",doll_1.230 b ,doll_1.362 b ,,malaysia
8980,"henan jindan lactic acid technology co., ltd","8,361",doll_1.226 b ,doll_1.356 b ,,china
8981,c&c group,"8,362",doll_1.232 b ,doll_1.351 b ,,ireland
8982,sirio pharma,"8,363",doll_1.231 b ,doll_1.275 b ,,china
8983,jangho group,"8,364",doll_1.233 b ,doll_1.255 b ,,china
8984,president securities corporation,"8,365",doll_1.233 b ,doll_1.245 b ,,taiwan
8985,investors real estate trust,"8,366","8,366","8,366",,usa
8986,global blue group holding ag,"8,366",doll_1.227 b ,doll_1.229 b ,,switzerland
8987,elior group,"8,367",doll_1.229 b ,doll_1.225 b ,,france
8988,coronation fund managers,"8,368",doll_1.229 b ,doll_1.203 b ,,south africa
8989,sanken electric,"8,369",doll_1.234 b ,doll_1.201 b ,,japan
8990,yotrio group,"8,370",doll_1.234 b ,doll_1.188 b ,,china
8991,united renewable energy,"8,371",doll_1.225 b ,doll_1.177 b ,,taiwan
8992,tivity health,"8,372",doll_1.234 b ,doll_1.154 b ,,usa
8993,bizlink holding,"8,373",doll_1.227 b ,doll_1.133 b ,,taiwan
8994,western region gold,"8,374",doll_1.233 b ,doll_1.123 b ,,china
8995,umh properties,"8,375",doll_1.227 b ,doll_1.118 b ,,usa
8996,aerospace hi-tech holding group,"8,376",doll_1.228 b ,doll_1.092 b ,,china
8997,mechel pao,"8,377",doll_1.233 b ,doll_1.087 b ,,russia
8998,shandong shanda wit science and technology,"8,378",doll_1.234 b ,doll_1.044 b ,,china
8999,bonduelle sca,"8,379","8,379","8,379",,france
9000,shanghai kehua bio-engineering,"8,379",doll_1.227 b ,doll_1.022 b ,,china
9001,edan instruments,"8,380",doll_1.227 b ,doll_1.016 b ,,china
9002,merus,"8,381",doll_1.227 b ,doll_0.990 b ,,netherlands
9003,recticel sa/nv,"8,382",doll_1.229 b ,doll_0.957 b ,,belgium
9004,changchun faway automobile components,"8,383",doll_1.230 b ,doll_0.921 b ,,china
9005,guangdong hoshion aluminium,"8,384",doll_1.226 b ,doll_0.905 b ,,china
9006,luoyang bearing science & technology,"8,385",doll_1.225 b ,doll_0.898 b ,,china
9007,shanghai runda medical technology,"8,386",doll_1.232 b ,doll_0.886 b ,,china
9008,shandong xiantan,"8,387",doll_1.230 b ,doll_0.864 b ,,china
9009,rpc,"8,388",doll_1.234 b ,doll_0.826 b ,,usa
9010,"kunshan huguang auto harness co.,ltd.","8,389",doll_1.234 b ,doll_0.756 b ,,china
9011,allcargo logistics,"8,390",doll_1.229 b ,doll_0.747 b ,,india
9012,chengdu b-ray media,"8,391",doll_1.228 b ,doll_0.582 b ,,china
9013,casin real estate development group,"8,392",doll_1.233 b ,doll_0.550 b ,,china
9014,"enfusion, inc.","8,393",doll_1.226 b ,,,usa
9015,"poshmark, inc.","8,394",doll_1.221 b ,doll_2.114 b ,,usa
9016,qingdao zhongzi zhongcheng group,"8,395",doll_1.216 b ,doll_1.732 b ,,china
9017,dragerwerk ag & co. kgaa,"8,396",doll_1.216 b ,doll_1.722 b ,,germany
9018,jubilant ingrevia limited,"8,397",doll_1.215 b ,doll_1.671 b ,,india
9019,jiangsu baichuan high-tech new materials co. ltd,"8,398",doll_1.217 b ,doll_1.528 b ,,china
9020,j.s. corrugating machinery co. ltd,"8,399",doll_1.220 b ,doll_1.494 b ,,china
9021,replimune group,"8,400",doll_1.218 b ,doll_1.485 b ,,usa
9022,"chongqing baiya sanitary products co., ltd.","8,401",doll_1.223 b ,doll_1.460 b ,,china
9023,akzo nobel india,"8,402",doll_1.216 b ,doll_1.445 b ,,india
9024,intertape polymer group,"8,403",doll_1.223 b ,doll_1.430 b ,,canada
9025,detsky mir,"8,404",doll_1.215 b ,doll_1.416 b ,,russia
9026,albioma,"8,405",doll_1.217 b ,doll_1.405 b ,,france
9027,asia cuanon technology (shanghai),"8,406",doll_1.215 b ,doll_1.400 b ,,china
9028,central plaza hotel public company,"8,407",doll_1.223 b ,doll_1.350 b ,,thailand
9029,klockner & co se,"8,408",doll_1.223 b ,doll_1.350 b ,,germany
9030,mosenergo,"8,409",doll_1.219 b ,doll_1.332 b ,,russia
9031,sosei group corporation,"8,410",doll_1.216 b ,doll_1.329 b ,,japan
9032,third point reinsurance,"8,410","8,410",doll_0.893 b ,,bermuda
9033,hanil cement,"8,411",doll_1.221 b ,doll_1.328 b ,,south korea
9034,tgs-nopec geophysical company asa,"8,412",doll_1.220 b ,doll_1.291 b ,,norway
9035,hubei huitian new materials,"8,413",doll_1.222 b ,doll_1.274 b ,,china
9036,"sichuan injet electric stock co.,ltd.","8,414",doll_1.219 b ,doll_1.234 b ,,china
9037,sonata software,"8,415",doll_1.220 b ,doll_1.228 b ,,india
9038,ares acquisition corporation,"8,416",doll_1.221 b ,doll_1.214 b ,,usa
9039,zhejiang garden bio-chemical high-tech,"8,417",doll_1.223 b ,doll_1.174 b ,,china
9040,pt ciputra development tbk,"8,418",doll_1.216 b ,doll_1.131 b ,,indonesia
9041,sl corporation,"8,419",doll_1.222 b ,doll_1.107 b ,,south korea
9042,"huanlejia food group co., ltd.","8,420",doll_1.218 b ,doll_1.098 b ,,china
9043,icg enterprise trust,"8,421",doll_1.216 b ,doll_1.097 b ,,uk
9044,innoviva,"8,422",doll_1.216 b ,doll_1.060 b ,,usa
9045,"jiang xi chenguang new materials co.,ltd.","8,423",doll_1.219 b ,doll_1.051 b ,,china
9046,brigade enterprises,"8,424",doll_1.220 b ,doll_1.040 b ,,india
9047,wuhan p&s information technology,"8,425",doll_1.217 b ,doll_1.011 b ,,china
9048,global new material international holdings limited,"8,426",doll_1.222 b ,doll_1.004 b ,,china
9049,wilh. wilhelmsen holding asa,"8,427",doll_1.224 b ,doll_0.959 b ,,norway
9050,chengdu hongqi chain,"8,428",doll_1.219 b ,doll_0.955 b ,,china
9051,runjian,"8,429",doll_1.223 b ,doll_0.950 b ,,china
9052,gft technologies se,"8,430",doll_1.215 b ,doll_0.938 b ,,germany
9053,laredo petroleum,"8,431",doll_1.220 b ,doll_0.868 b ,,usa
9054,zhenjiang dongfang electric heating technology,"8,432",doll_1.220 b ,doll_0.783 b ,,china
9055,fujian haiyuan composites technology,"8,433",doll_1.221 b ,doll_0.713 b ,,china
9056,nanjing chervon auto precision technology co. ltd,"8,434",doll_1.222 b ,doll_0.643 b ,,china
9057,shinry technologies,"8,435",doll_1.224 b ,doll_0.641 b ,,china
9058,hubei radio & television information network,"8,436",doll_1.222 b ,doll_0.552 b ,,china
9059,penta teknoloji urunleri dagitim ticaret a.s.,"8,437",doll_1.219 b ,doll_0.432 b ,,turkey
9060,"tattooed chef, inc.","8,438",doll_1.212 b ,doll_1.949 b ,,usa
9061,shanghai ganglian e-commerce holdings,"8,439",doll_1.209 b ,doll_1.552 b ,,china
9062,jubilant pharmova limited,"8,440",doll_1.205 b ,doll_1.464 b ,,india
9063,titan cement international,"8,441",doll_1.208 b ,doll_1.451 b ,,belgium
9064,aedas homes,"8,442",doll_1.208 b ,doll_1.447 b ,,spain
9065,sbs holdings,"8,443",doll_1.205 b ,doll_1.415 b ,,japan
9066,hankook technology group,"8,444",doll_1.208 b ,doll_1.404 b ,,south korea
9067,k. wah international holdings,"8,445",doll_1.208 b ,doll_1.394 b ,,hong kong
9068,ck power public company,"8,446",doll_1.207 b ,doll_1.386 b ,,thailand
9069,aryzta ag,"8,447",doll_1.212 b ,doll_1.380 b ,,switzerland
9070,suzhou tztek technology,"8,448",doll_1.206 b ,doll_1.344 b ,,china
9071,baillie gifford japan trust,"8,449",doll_1.210 b ,doll_1.339 b ,,uk
9072,blackmores,"8,450",doll_1.213 b ,doll_1.335 b ,,australia
9073,"plantronics, inc.","8,451",doll_1.209 b ,doll_1.260 b ,,usa
9074,capri global capital,"8,452",doll_1.205 b ,doll_1.258 b ,,india
9075,atrion corporation,"8,453",doll_1.206 b ,doll_1.250 b ,,usa
9076,chularat hospital public company,"8,454",doll_1.209 b ,doll_1.248 b ,,thailand
9077,biogaia ab (publ),"8,455",doll_1.207 b ,doll_1.231 b ,,sweden
9078,china cyts tours holding,"8,456",doll_1.206 b ,doll_1.197 b ,,china
9079,colowide,"8,457",doll_1.207 b ,doll_1.185 b ,,japan
9080,"dongguan tarry electronics co.,ltd","8,458",doll_1.209 b ,doll_1.184 b ,,china
9081,hainan yedao (group),"8,459",doll_1.211 b ,doll_1.183 b ,,china
9082,thanachart capital public company,"8,460",doll_1.207 b ,doll_1.178 b ,,thailand
9083,hangzhou youngsun intelligent equipment,"8,461",doll_1.209 b ,doll_1.167 b ,,china
9084,nbcc (india),"8,462",doll_1.212 b ,doll_1.153 b ,,india
9085,chefs' warehouse,"8,463",doll_1.205 b ,doll_1.147 b ,,usa
9086,nhn corporation,"8,464",doll_1.211 b ,doll_1.115 b ,,south korea
9087,illimity bank,"8,465",doll_1.209 b ,doll_1.107 b ,,italy
9088,tbc bank group,"8,466",doll_1.207 b ,doll_1.086 b ,,uk
9089,gazit globe ltd,"8,467",doll_1.210 b ,doll_1.082 b ,,israel
9090,shanghai maling aquarius,"8,468",doll_1.205 b ,doll_1.062 b ,,china
9091,oasis midstream partners lp,"8,469",doll_1.205 b ,doll_1.031 b ,,usa
9092,standard life private equity trust,"8,470",doll_1.208 b ,doll_0.972 b ,,uk
9093,hiconics eco-energy technology,"8,471",doll_1.212 b ,doll_0.961 b ,,china
9094,zhongnan red culture group,"8,472",doll_1.211 b ,doll_0.918 b ,,china
9095,mccarthy & stone,"8,473","8,473",doll_0.881 b ,,uk
9096,yabao pharmaceutical group co. ltd,"8,473",doll_1.213 b ,doll_0.822 b ,,china
9097,saregama india,"8,474",doll_1.214 b ,doll_0.797 b ,,india
9098,metropolitan bank holding,"8,475",doll_1.206 b ,doll_0.653 b ,,usa
9099,portillo's inc.,"8,476",doll_1.208 b ,,,usa
9100,primecity investment,"8,477","8,477",doll_0.880 b ,,cyprus
9101,yatsen holding ltd,"8,477",doll_1.200 b ,doll_3.202 b ,,china
9102,"butterfly network, inc.","8,478",doll_1.197 b ,doll_2.397 b ,,usa
9103,"jacobio pharmaceuticals group co., ltd.","8,479",doll_1.201 b ,doll_1.883 b ,,china
9104,"aveanna healthcare holdings, inc.","8,480",doll_1.201 b ,doll_1.739 b ,,usa
9105,"hims & hers health, inc.","8,481",doll_1.203 b ,doll_1.597 b ,,usa
9106,u.s. physical therapy,"8,482",doll_1.200 b ,doll_1.515 b ,,usa
9107,creditaccess grameen limited,"8,483",doll_1.201 b ,doll_1.506 b ,,india
9108,ratnamani metals & tubes,"8,484",doll_1.203 b ,doll_1.410 b ,,india
9109,texhong textile group,"8,485",doll_1.200 b ,doll_1.405 b ,,hong kong
9110,megmilk snow brand,"8,486",doll_1.195 b ,doll_1.404 b ,,japan
9111,shyam metalics and energy limited,"8,487",doll_1.200 b ,doll_1.395 b ,,india
9112,yunnan lincang xinyuan germanium industry,"8,488",doll_1.202 b ,doll_1.381 b ,,china
9113,seabridge gold,"8,489",doll_1.197 b ,doll_1.381 b ,,canada
9114,objective corporation,"8,490",doll_1.201 b ,doll_1.378 b ,,australia
9115,sturm ruger & company,"8,491",doll_1.197 b ,doll_1.376 b ,,usa
9116,wesdome gold mines,"8,492",doll_1.197 b ,doll_1.373 b ,,canada
9117,changyuan group,"8,493",doll_1.203 b ,doll_1.340 b ,,china
9118,nexus ag,"8,494",doll_1.200 b ,doll_1.292 b ,,germany
9119,vina concha y toro,"8,495",doll_1.201 b ,doll_1.279 b ,,chile
9120,third point investors limited,"8,496",doll_1.196 b ,doll_1.276 b ,,uk
9121,usi corporation,"8,497",doll_1.196 b ,doll_1.260 b ,,taiwan
9122,mff capital investments,"8,498",doll_1.195 b ,doll_1.259 b ,,australia
9123,shanghai haixin group,"8,499",doll_1.196 b ,doll_1.231 b ,,china
9124,5i5j holding group,"8,500",doll_1.203 b ,doll_1.201 b ,,china
9125,l1 long short fund,"8,501",doll_1.195 b ,doll_1.171 b ,,australia
9126,changying xinzhi technology,"8,502",doll_1.199 b ,doll_1.167 b ,,china
9127,"d&l industries, inc.","8,503",doll_1.199 b ,doll_1.160 b ,,philippines
9128,guangdong ellington electronics technology,"8,504",doll_1.202 b ,doll_1.159 b ,,china
9129,hunan baili engineering sci&tech,"8,505",doll_1.202 b ,doll_1.152 b ,,china
9130,shanghai industrial development,"8,506",doll_1.200 b ,doll_1.148 b ,,china
9131,"accel entertainment, inc.","8,507",doll_1.199 b ,doll_1.119 b ,,usa
9132,zheshang development group,"8,508",doll_1.201 b ,doll_1.112 b ,,china
9133,apogee enterprises,"8,509",doll_1.197 b ,doll_1.097 b ,,usa
9134,"nanjing vishee medical technology co., ltd","8,510",doll_1.199 b ,doll_1.079 b ,,china
9135,nb private equity partners limited,"8,511",doll_1.195 b ,doll_1.053 b ,,guernsey
9136,pt bentoel internasional investama tbk,"8,512","8,512","8,512",,indonesia
9137,vinacapital vietnam opportunity fund ld,"8,512",doll_1.197 b ,doll_1.047 b ,,uk
9138,future corporation,"8,513",doll_1.195 b ,doll_0.985 b ,,japan
9139,lig nex1,"8,514",doll_1.203 b ,doll_0.982 b ,,south korea
9140,hunan jiudian pharmaceutical,"8,515",doll_1.199 b ,doll_0.950 b ,,china
9141,amphastar pharmaceuticals,"8,516",doll_1.199 b ,doll_0.944 b ,,usa
9142,shandong weida machinery,"8,517",doll_1.197 b ,doll_0.935 b ,,china
9143,crinetics pharmaceuticals,"8,518",doll_1.203 b ,doll_0.929 b ,,usa
9144,baosheng science and technology innovation,"8,519",doll_1.195 b ,doll_0.917 b ,,china
9145,jiangxi geto new materials corporation limited,"8,520",doll_1.196 b ,doll_0.904 b ,,china
9146,"jiangxi black cat carbon black inc.,ltd","8,521",doll_1.203 b ,doll_0.899 b ,,china
9147,suzlon energy,"8,523",doll_1.198 b ,doll_0.703 b ,,india
9148,calumet specialty products partners,"8,524",doll_1.195 b ,doll_0.544 b ,,usa
9149,vado,"8,525",doll_1.200 b ,"26,309",,consumer cyclical
9150,powerlong commercial management holdings limited,"8,526",doll_1.185 b ,doll_1.823 b ,,china
9151,arezzo industria e comercio,"8,527",doll_1.191 b ,doll_1.691 b ,,brazil
9152,chongyi zhangyuan tungsten,"8,528",doll_1.190 b ,doll_1.598 b ,,china
9153,asiana airlines,"8,529",doll_1.189 b ,doll_1.555 b ,,south korea
9154,chengdu guibao science & technology,"8,530",doll_1.192 b ,doll_1.485 b ,,china
9155,"nippon steel nisshin co., ltd.","8,531",doll_1.190 b ,doll_1.471 b ,,japan
9156,pt bank sinarmas tbk,"8,532",doll_1.188 b ,doll_1.462 b ,,indonesia
9157,canvest environmental protection group company,"8,533",doll_1.188 b ,doll_1.459 b ,,hong kong
9158,pz cussons,"8,534",doll_1.189 b ,doll_1.435 b ,,uk
9159,restaurant brands new zealand,"8,535",doll_1.193 b ,doll_1.399 b ,,new zealand
9160,mensch und maschine software se,"8,536",doll_1.193 b ,doll_1.317 b ,,germany
9161,olvi oyj,"8,537",doll_1.191 b ,doll_1.276 b ,,finland
9162,harvia oyj,"8,538",doll_1.191 b ,doll_1.266 b ,,finland
9163,samitivej public company,"8,539",doll_1.194 b ,doll_1.259 b ,,thailand
9164,kernel holding s.a.,"8,540",doll_1.194 b ,doll_1.244 b ,,ukraine
9165,eaton vance enhanced equity income fund ii,"8,541",doll_1.190 b ,doll_1.240 b ,,usa
9166,nuveen new york amt-free quality municipal income fund,"8,542",doll_1.192 b ,doll_1.238 b ,,usa
9167,ascendas india trust,"8,543",doll_1.192 b ,doll_1.229 b ,,singapore
9168,evo payments,"8,544",doll_1.193 b ,doll_1.225 b ,,usa
9169,bega cheese,"8,545",doll_1.192 b ,doll_1.216 b ,,australia
9170,community healthcare trust,"8,546",doll_1.187 b ,doll_1.208 b ,,usa
9171,"xianheng international science&technology co., ltd.","8,547",doll_1.186 b ,doll_1.202 b ,,china
9172,eaton vance tax-managed global buy-write opportunities fund,"8,548",doll_1.192 b ,doll_1.194 b ,,usa
9173,artis real estate investment trust,"8,549",doll_1.186 b ,doll_1.171 b ,,canada
9174,sumo group,"8,550",doll_1.190 b ,doll_1.162 b ,,uk
9175,zad holding company,"8,551",doll_1.189 b ,doll_1.112 b ,,qatar
9176,saha pathana inter-holding public company,"8,552",doll_1.185 b ,doll_1.108 b ,,thailand
9177,bestsun energy,"8,553",doll_1.187 b ,doll_1.098 b ,,china
9178,nayax ltd.,"8,554",doll_1.192 b ,doll_1.090 b ,,israel
9179,pt akr corporindo tbk,"8,555",doll_1.185 b ,doll_1.069 b ,,indonesia
9180,castech,"8,556",doll_1.189 b ,doll_1.061 b ,,china
9181,rainbow department store,"8,557",doll_1.192 b ,doll_1.061 b ,,china
9182,shanghai kinetic medical co. ltd,"8,558",doll_1.188 b ,doll_1.056 b ,,china
9183,ling yun industrial corporation,"8,559",doll_1.188 b ,doll_1.044 b ,,china
9184,richinfo technology,"8,560",doll_1.188 b ,doll_1.043 b ,,china
9185,freyr battery,"8,561",doll_1.187 b ,doll_1.034 b ,,luxembourg
9186,sichuan jiuyuan yinhai software,"8,562",doll_1.192 b ,doll_0.966 b ,,china
9187,resolute forest products,"8,563",doll_1.186 b ,doll_0.965 b ,,canada
9188,shenzhen heungkong holding,"8,564",doll_1.192 b ,doll_0.947 b ,,china
9189,tsrc corporation,"8,565",doll_1.187 b ,doll_0.907 b ,,taiwan
9190,north electro-optic,"8,566",doll_1.188 b ,doll_0.902 b ,,china
9191,jiangxi huawu brake,"8,567",doll_1.191 b ,doll_0.741 b ,,china
9192,"ningbo hengshuai co., ltd.","8,568",doll_1.192 b ,doll_0.641 b ,,china
9193,acrel,"8,569",doll_1.187 b ,doll_0.580 b ,,china
9194,ascendas india trust,"8,570",doll_1.190 b ,"7,210",,singapore
9195,energijos skirstymo operatorius ab,"8,571","8,571","8,571",,lithuania
9196,torrid holdings inc.,"8,571",doll_1.178 b ,doll_2.580 b ,,usa
9197,morphosys ag,"8,572",doll_1.183 b ,doll_2.013 b ,,germany
9198,first sponsor group,"8,572","8,572","8,572",,singapore
9199,codan,"8,573",doll_1.183 b ,doll_1.999 b ,,australia
9200,nfi group,"8,574",doll_1.178 b ,doll_1.706 b ,,canada
9201,elecom,"8,575",doll_1.183 b ,doll_1.494 b ,,japan
