_id,ltable_id,rtable_id,ltable_name,ltable_country,ltable_revenue_2022,ltable_profit,ltable_assets,ltable_market_value,rtable_name,rtable_country,rtable_revenue_2022,rtable_profit,rtable_assets,rtable_market_value
1967,265,1770,bank of new york mellon,united states,doll_16.09 b,,,doll_35.68 b,bank of jiujiang,hong kong,doll_3.29 b,doll_267.7 m,doll_72.41 b,doll_3.25 b
1968,294,1770,bank of ningbo,china,doll_13.71 b,,,doll_37.67 b,bank of jiujiang,hong kong,doll_3.29 b,doll_267.7 m,doll_72.41 b,doll_3.25 b
1969,353,1770,bank of beijing,china,doll_19.38 b,,,doll_15.09 b,bank of jiujiang,hong kong,doll_3.29 b,doll_267.7 m,doll_72.41 b,doll_3.25 b
1970,355,1770,bank of jiangsu,china,doll_17.9 b,,,doll_17.05 b,bank of jiujiang,hong kong,doll_3.29 b,doll_267.7 m,doll_72.41 b,doll_3.25 b
1971,389,1770,bank of shanghai,china,doll_15.94 b,,,doll_14.76 b,bank of jiujiang,hong kong,doll_3.29 b,doll_267.7 m,doll_72.41 b,doll_3.25 b
1972,423,1770,bank of nanjing,china,doll_12.17 b,,,doll_18.84 b,bank of jiujiang,hong kong,doll_3.29 b,doll_267.7 m,doll_72.41 b,doll_3.25 b
1973,433,1770,national bank of canada,canada,doll_9 b,,,doll_24.82 b,bank of jiujiang,hong kong,doll_3.29 b,doll_267.7 m,doll_72.41 b,doll_3.25 b
1974,644,1770,bank of hangzhou,china,doll_8.7 b,,,doll_13.96 b,bank of jiujiang,hong kong,doll_3.29 b,doll_267.7 m,doll_72.41 b,doll_3.25 b
1975,731,1770,industrial bank of korea,south korea,doll_9.44 b,,,doll_6.97 b,bank of jiujiang,hong kong,doll_3.29 b,doll_267.7 m,doll_72.41 b,doll_3.25 b
1976,733,1770,national bank of kuwait,kuwait,doll_3.82 b,,,doll_25.78 b,bank of jiujiang,hong kong,doll_3.29 b,doll_267.7 m,doll_72.41 b,doll_3.25 b
1977,866,1770,bank of ireland,ireland,doll_8.37 b,,,doll_7.83 b,bank of jiujiang,hong kong,doll_3.29 b,doll_267.7 m,doll_72.41 b,doll_3.25 b
1978,949,1770,joint stock commercial bank for foreign trade of vietnam,vietnam,doll_3.91 b,,,doll_16.94 b,bank of jiujiang,hong kong,doll_3.29 b,doll_267.7 m,doll_72.41 b,doll_3.25 b
1979,953,1770,bank of baroda,india,doll_12.06 b,,,doll_7.54 b,bank of jiujiang,hong kong,doll_3.29 b,doll_267.7 m,doll_72.41 b,doll_3.25 b
1980,999,1770,union bank of india,india,doll_11.28 b,,,doll_3.62 b,bank of jiujiang,hong kong,doll_3.29 b,doll_267.7 m,doll_72.41 b,doll_3.25 b
1981,256,1771,kb financial group,south korea,doll_33.86 b,,,doll_19.29 b,dgb financial group,south korea,doll_3.19 b,doll_426.3 m,doll_72.32 b,doll_1.26 b
1982,278,1771,shinhan financial group,south korea,doll_29.27 b,,,doll_18.17 b,dgb financial group,south korea,doll_3.19 b,doll_426.3 m,doll_72.32 b,doll_1.26 b
1983,440,1771,principal financial group,united states,doll_14.26 b,,,doll_18.25 b,dgb financial group,south korea,doll_3.19 b,doll_426.3 m,doll_72.32 b,doll_1.26 b
1984,482,1771,hana financial group,south korea,doll_13.75 b,,,doll_11.47 b,dgb financial group,south korea,doll_3.19 b,doll_426.3 m,doll_72.32 b,doll_1.26 b
1985,562,1771,svb financial group,united states,doll_6.08 b,,,doll_31.82 b,dgb financial group,south korea,doll_3.19 b,doll_426.3 m,doll_72.32 b,doll_1.26 b
1986,571,1771,citizens financial group,united states,doll_6.88 b,,,doll_20.76 b,dgb financial group,south korea,doll_3.19 b,doll_426.3 m,doll_72.32 b,doll_1.26 b
1987,594,1771,woori financial group,south korea,doll_11.47 b,,,doll_9.51 b,dgb financial group,south korea,doll_3.19 b,doll_426.3 m,doll_72.32 b,doll_1.26 b
1988,7,1777,agricultural bank of china,china,doll_181.42 b,,,doll_133.38 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
1989,8,1777,bank of america,united states,doll_96.83 b,,,doll_303.1 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
1990,12,1777,bank of china,china,doll_152.43 b,,,doll_117.83 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
1991,29,1777,postal savings bank of china (psbc),china,doll_77.61 b,,,doll_125.53 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
1992,61,1777,bank of communications,china,doll_76 b,,,doll_52.82 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
1993,88,1777,bank of nova scotia,canada,doll_30.35 b,,,doll_80.58 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
1994,105,1777,state bank of india,india,doll_54.42 b,,,doll_58.39 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
1995,116,1777,bank of montreal,canada,doll_26.53 b,,,doll_72.74 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
1996,265,1777,bank of new york mellon,united states,doll_16.09 b,,,doll_35.68 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
1997,294,1777,bank of ningbo,china,doll_13.71 b,,,doll_37.67 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
1998,353,1777,bank of beijing,china,doll_19.38 b,,,doll_15.09 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
1999,355,1777,bank of jiangsu,china,doll_17.9 b,,,doll_17.05 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
2000,389,1777,bank of shanghai,china,doll_15.94 b,,,doll_14.76 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
2001,423,1777,bank of nanjing,china,doll_12.17 b,,,doll_18.84 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
2002,433,1777,national bank of canada,canada,doll_9 b,,,doll_24.82 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
2003,644,1777,bank of hangzhou,china,doll_8.7 b,,,doll_13.96 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
2004,731,1777,industrial bank of korea,south korea,doll_9.44 b,,,doll_6.97 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
2005,733,1777,national bank of kuwait,kuwait,doll_3.82 b,,,doll_25.78 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
2006,866,1777,bank of ireland,ireland,doll_8.37 b,,,doll_7.83 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
2007,949,1777,joint stock commercial bank for foreign trade of vietnam,vietnam,doll_3.91 b,,,doll_16.94 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
2008,953,1777,bank of baroda,india,doll_12.06 b,,,doll_7.54 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
2009,999,1777,union bank of india,india,doll_11.28 b,,,doll_3.62 b,bank of suzhou,china,doll_3.13 b,doll_481.7 m,doll_71.08 b,doll_3.85 b
2010,7,1793,agricultural bank of china,china,doll_181.42 b,,,doll_133.38 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2011,8,1793,bank of america,united states,doll_96.83 b,,,doll_303.1 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2012,12,1793,bank of china,china,doll_152.43 b,,,doll_117.83 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2013,29,1793,postal savings bank of china (psbc),china,doll_77.61 b,,,doll_125.53 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2014,61,1793,bank of communications,china,doll_76 b,,,doll_52.82 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2015,88,1793,bank of nova scotia,canada,doll_30.35 b,,,doll_80.58 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2016,105,1793,state bank of india,india,doll_54.42 b,,,doll_58.39 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2017,116,1793,bank of montreal,canada,doll_26.53 b,,,doll_72.74 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2018,265,1793,bank of new york mellon,united states,doll_16.09 b,,,doll_35.68 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2019,294,1793,bank of ningbo,china,doll_13.71 b,,,doll_37.67 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2020,353,1793,bank of beijing,china,doll_19.38 b,,,doll_15.09 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2021,355,1793,bank of jiangsu,china,doll_17.9 b,,,doll_17.05 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2022,389,1793,bank of shanghai,china,doll_15.94 b,,,doll_14.76 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2023,423,1793,bank of nanjing,china,doll_12.17 b,,,doll_18.84 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2024,433,1793,national bank of canada,canada,doll_9 b,,,doll_24.82 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2025,644,1793,bank of hangzhou,china,doll_8.7 b,,,doll_13.96 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2026,731,1793,industrial bank of korea,south korea,doll_9.44 b,,,doll_6.97 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2027,733,1793,national bank of kuwait,kuwait,doll_3.82 b,,,doll_25.78 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2028,866,1793,bank of ireland,ireland,doll_8.37 b,,,doll_7.83 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2029,949,1793,joint stock commercial bank for foreign trade of vietnam,vietnam,doll_3.91 b,,,doll_16.94 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2030,953,1793,bank of baroda,india,doll_12.06 b,,,doll_7.54 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2031,999,1793,union bank of india,india,doll_11.28 b,,,doll_3.62 b,bank of queensland,australia,doll_1.58 b,doll_316 m,doll_68.86 b,doll_3.7 b
2032,762,1798,abu dhabi commercial bank,united arab emirates,doll_4.23 b,,,doll_19.45 b,qingdao rural commercial bank,china,doll_2.94 b,doll_494.6 m,doll_66.41 b,doll_3.01 b
2033,815,1798,chongqing rural bank,china,doll_8.68 b,,,doll_4.46 b,qingdao rural commercial bank,china,doll_2.94 b,doll_494.6 m,doll_66.41 b,doll_3.01 b
2034,949,1798,joint stock commercial bank for foreign trade of vietnam,vietnam,doll_3.91 b,,,doll_16.94 b,qingdao rural commercial bank,china,doll_2.94 b,doll_494.6 m,doll_66.41 b,doll_3.01 b
2035,951,1798,shanghai rural commercial bank,china,doll_5.77 b,,,doll_9.28 b,qingdao rural commercial bank,china,doll_2.94 b,doll_494.6 m,doll_66.41 b,doll_3.01 b
2036,720,1804,mitsubishi heavy industries,japan,doll_34.06 b,,,doll_11.58 b,kawasaki heavy industries,japan,doll_13.6 b,doll_17.6 m,doll_17.77 b,doll_3.08 b
2037,89,1808,american international group,united states,doll_52.06 b,,,doll_48.73 b,american national group,united states,doll_4.35 b,doll_699.3 m,doll_30.99 b,doll_5.09 b
2038,778,1808,american airlines group,united states,doll_34.77 b,,,doll_13.1 b,american national group,united states,doll_4.35 b,doll_699.3 m,doll_30.99 b,doll_5.09 b
2039,718,1812,korea electric power,south korea,doll_52.9 b,,,doll_11.11 b,electric power development,japan,doll_9.21 b,doll_60.3 m,doll_25.16 b,doll_2.54 b
2040,841,1812,tokyo electric power,japan,doll_47.93 b,,,doll_5.79 b,electric power development,japan,doll_9.21 b,doll_60.3 m,doll_25.16 b,doll_2.54 b
2041,853,1812,kansai electric power,japan,doll_26.01 b,,,doll_8.41 b,electric power development,japan,doll_9.21 b,doll_60.3 m,doll_25.16 b,doll_2.54 b
2042,7,1848,agricultural bank of china,china,doll_181.42 b,,,doll_133.38 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2043,8,1848,bank of america,united states,doll_96.83 b,,,doll_303.1 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2044,12,1848,bank of china,china,doll_152.43 b,,,doll_117.83 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2045,29,1848,postal savings bank of china (psbc),china,doll_77.61 b,,,doll_125.53 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2046,61,1848,bank of communications,china,doll_76 b,,,doll_52.82 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2047,88,1848,bank of nova scotia,canada,doll_30.35 b,,,doll_80.58 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2048,105,1848,state bank of india,india,doll_54.42 b,,,doll_58.39 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2049,116,1848,bank of montreal,canada,doll_26.53 b,,,doll_72.74 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2050,265,1848,bank of new york mellon,united states,doll_16.09 b,,,doll_35.68 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2051,294,1848,bank of ningbo,china,doll_13.71 b,,,doll_37.67 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2052,353,1848,bank of beijing,china,doll_19.38 b,,,doll_15.09 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2053,355,1848,bank of jiangsu,china,doll_17.9 b,,,doll_17.05 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2054,389,1848,bank of shanghai,china,doll_15.94 b,,,doll_14.76 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2055,423,1848,bank of nanjing,china,doll_12.17 b,,,doll_18.84 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2056,433,1848,national bank of canada,canada,doll_9 b,,,doll_24.82 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2057,644,1848,bank of hangzhou,china,doll_8.7 b,,,doll_13.96 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2058,731,1848,industrial bank of korea,south korea,doll_9.44 b,,,doll_6.97 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2059,733,1848,national bank of kuwait,kuwait,doll_3.82 b,,,doll_25.78 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2060,866,1848,bank of ireland,ireland,doll_8.37 b,,,doll_7.83 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2061,949,1848,joint stock commercial bank for foreign trade of vietnam,vietnam,doll_3.91 b,,,doll_16.94 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2062,953,1848,bank of baroda,india,doll_12.06 b,,,doll_7.54 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2063,999,1848,union bank of india,india,doll_11.28 b,,,doll_3.62 b,bank of lanzhou,china,doll_2.46 b,doll_216.3 m,doll_61.33 b,doll_4.76 b
2064,257,1849,china railway group,china,doll_166.46 b,,,doll_15.36 b,digital china group,china,doll_18.96 b,doll_36.9 m,doll_6.12 b,doll_1.42 b
2065,463,1849,china evergrande group,china,doll_70.4 b,,,doll_2.78 b,digital china group,china,doll_18.96 b,doll_36.9 m,doll_6.12 b,doll_1.42 b
2066,655,1849,china hongqiao group,china,doll_17.76 b,,,doll_12.76 b,digital china group,china,doll_18.96 b,doll_36.9 m,doll_6.12 b,doll_1.42 b
2067,767,1849,china reinsurance group,china,doll_25.39 b,,,doll_3.9 b,digital china group,china,doll_18.96 b,doll_36.9 m,doll_6.12 b,doll_1.42 b
2068,244,1862,cosco shipping,china,doll_51.77 b,,,doll_25.8 b,cosco shipping development,china,doll_5.42 b,doll_942.4 m,doll_20.81 b,doll_2.69 b
2069,762,1875,abu dhabi commercial bank,united arab emirates,doll_4.23 b,,,doll_19.45 b,vietnam technological & commercial joint stock bank,vietnam,doll_2.07 b,doll_787.1 m,doll_24.95 b,doll_6.74 b
2070,949,1875,joint stock commercial bank for foreign trade of vietnam,vietnam,doll_3.91 b,,,doll_16.94 b,vietnam technological & commercial joint stock bank,vietnam,doll_2.07 b,doll_787.1 m,doll_24.95 b,doll_6.74 b
2071,951,1875,shanghai rural commercial bank,china,doll_5.77 b,,,doll_9.28 b,vietnam technological & commercial joint stock bank,vietnam,doll_2.07 b,doll_787.1 m,doll_24.95 b,doll_6.74 b
2072,256,1881,kb financial group,south korea,doll_33.86 b,,,doll_19.29 b,tokyo kiraboshi financial group,japan,doll_830 m,doll_87.2 m,doll_56.78 b,doll_418 m
2073,278,1881,shinhan financial group,south korea,doll_29.27 b,,,doll_18.17 b,tokyo kiraboshi financial group,japan,doll_830 m,doll_87.2 m,doll_56.78 b,doll_418 m
2074,440,1881,principal financial group,united states,doll_14.26 b,,,doll_18.25 b,tokyo kiraboshi financial group,japan,doll_830 m,doll_87.2 m,doll_56.78 b,doll_418 m
2075,482,1881,hana financial group,south korea,doll_13.75 b,,,doll_11.47 b,tokyo kiraboshi financial group,japan,doll_830 m,doll_87.2 m,doll_56.78 b,doll_418 m
2076,562,1881,svb financial group,united states,doll_6.08 b,,,doll_31.82 b,tokyo kiraboshi financial group,japan,doll_830 m,doll_87.2 m,doll_56.78 b,doll_418 m
2077,571,1881,citizens financial group,united states,doll_6.88 b,,,doll_20.76 b,tokyo kiraboshi financial group,japan,doll_830 m,doll_87.2 m,doll_56.78 b,doll_418 m
2078,594,1881,woori financial group,south korea,doll_11.47 b,,,doll_9.51 b,tokyo kiraboshi financial group,japan,doll_830 m,doll_87.2 m,doll_56.78 b,doll_418 m
2079,7,1884,agricultural bank of china,china,doll_181.42 b,,,doll_133.38 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2080,8,1884,bank of america,united states,doll_96.83 b,,,doll_303.1 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2081,12,1884,bank of china,china,doll_152.43 b,,,doll_117.83 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2082,29,1884,postal savings bank of china (psbc),china,doll_77.61 b,,,doll_125.53 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2083,61,1884,bank of communications,china,doll_76 b,,,doll_52.82 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2084,88,1884,bank of nova scotia,canada,doll_30.35 b,,,doll_80.58 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2085,105,1884,state bank of india,india,doll_54.42 b,,,doll_58.39 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2086,116,1884,bank of montreal,canada,doll_26.53 b,,,doll_72.74 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2087,265,1884,bank of new york mellon,united states,doll_16.09 b,,,doll_35.68 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2088,294,1884,bank of ningbo,china,doll_13.71 b,,,doll_37.67 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2089,353,1884,bank of beijing,china,doll_19.38 b,,,doll_15.09 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2090,355,1884,bank of jiangsu,china,doll_17.9 b,,,doll_17.05 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2091,389,1884,bank of shanghai,china,doll_15.94 b,,,doll_14.76 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2092,423,1884,bank of nanjing,china,doll_12.17 b,,,doll_18.84 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2093,433,1884,national bank of canada,canada,doll_9 b,,,doll_24.82 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2094,644,1884,bank of hangzhou,china,doll_8.7 b,,,doll_13.96 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2095,731,1884,industrial bank of korea,south korea,doll_9.44 b,,,doll_6.97 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2096,733,1884,national bank of kuwait,kuwait,doll_3.82 b,,,doll_25.78 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2097,866,1884,bank of ireland,ireland,doll_8.37 b,,,doll_7.83 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2098,949,1884,joint stock commercial bank for foreign trade of vietnam,vietnam,doll_3.91 b,,,doll_16.94 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2099,953,1884,bank of baroda,india,doll_12.06 b,,,doll_7.54 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2100,999,1884,union bank of india,india,doll_11.28 b,,,doll_3.62 b,bank of gansu,china,doll_2.34 b,doll_88.3 m,doll_56.25 b,doll_1.98 b
2101,164,1891,pnc financial services,united states,doll_19.93 b,,,doll_71.9 b,pennymac financial services,united states,doll_4.29 b,doll_1 b,doll_18.78 b,doll_2.68 b
2102,333,1891,discover financial services,united states,doll_12.8 b,,,doll_31.69 b,pennymac financial services,united states,doll_4.29 b,doll_1 b,doll_18.78 b,doll_2.68 b
2103,377,1891,hartford financial services,united states,doll_22.39 b,,,doll_23.65 b,pennymac financial services,united states,doll_4.29 b,doll_1 b,doll_18.78 b,doll_2.68 b
2104,291,1894,baoshan iron & steel,china,doll_55.52 b,,,doll_23.35 b,nanjing iron & steel,china,doll_11.69 b,doll_634.3 m,doll_9.05 b,doll_3.46 b
2105,637,1900,shimao property holdings,hong kong,doll_21.82 b,,,doll_2.14 b,times property holdings,china,doll_6.83 b,doll_505.5 m,doll_31.13 b,doll_721 m
2106,880,1900,logan property holdings,china,doll_12.2 b,,,doll_1.7 b,times property holdings,china,doll_6.83 b,doll_505.5 m,doll_31.13 b,doll_721 m
2107,331,1905,nippon steel,japan,doll_57.54 b,,,doll_14.92 b,nippon steel trading,japan,doll_17.62 b,doll_284.7 m,doll_9.58 b,doll_1.33 b
2108,7,1912,agricultural bank of china,china,doll_181.42 b,,,doll_133.38 b,bank of xi'an,china,doll_2.27 b,doll_429.6 m,doll_52.05 b,doll_2.64 b
