,name,world_rank,marketValue,marketCap,CEO,country
10112,"DESIGN THERAPEUTICS, INC.","9,455",1.000 Billion USD,0.866 Billion USD,,USA
10113,RUFFER INVESTMENT COMPANY LTD,"9,456",0.998 Billion USD,0.863 Billion USD,,UK
10114,EIH LIMITED,"9,457",0.996 Billion USD,0.840 Billion USD,,India
10115,BOE VARITRONIX,"9,458",1.002 Billion USD,0.838 Billion USD,,Hong Kong
10116,XIAMEN XGMA MACHINERY COMPANY,"9,459",0.998 Billion USD,0.836 Billion USD,,China
10117,RAIL VIKAS NIGAM LIMITED,"9,460",0.996 Billion USD,0.826 Billion USD,,India
10118,HUIZHOU SPEED WIRELESS TECHNOLOGY,"9,461",0.997 Billion USD,0.825 Billion USD,,China
10119,OXFORD LANE CAPITAL,"9,462",1.001 Billion USD,0.787 Billion USD,,USA
10120,SUNTECK REALTY,"9,463",1.004 Billion USD,0.772 Billion USD,,India
10121,"PUBLIC JOINT STOCK COMPANY ""INGRAD""","9,464",0.999 Billion USD,0.772 Billion USD,,Russia
10122,GUANGDONG NO.2 HYDROPOWER ENGINEERING COMPANY,"9,465",1.004 Billion USD,0.767 Billion USD,,China
10123,IRKUTSK OF ENERGETICS AND ELECTRIFICATION,"9,466",1.002 Billion USD,0.764 Billion USD,,Russia
10124,"GUANGZHOU HAOYANG ELECTRONIC CO.,LTD.","9,467",1.004 Billion USD,0.763 Billion USD,,China
10125,INDIA CEMENTS,"9,468",0.996 Billion USD,0.755 Billion USD,,India
10126,PLYMOUTH INDUSTRIAL REIT,"9,469",0.999 Billion USD,0.751 Billion USD,,USA
10127,CHONGQING PHARSCIN PHARMACEUTICAL,"9,470",1.002 Billion USD,0.728 Billion USD,,China
10128,CHIMIN HEALTH MANAGEMENT,"9,471",1.000 Billion USD,0.716 Billion USD,,China
10129,GUANGDONG HONGTU TECHNOLOGY (HOLDINGS),"9,472",1.004 Billion USD,0.645 Billion USD,,China
10130,SHANGHAI SHUNHO NEW MATERIALS TECHNOLOGY,"9,473",0.995 Billion USD,0.599 Billion USD,,China
10131,HENAN QINGSHUIYUAN TECHNOLOGY,"9,474",0.996 Billion USD,0.330 Billion USD,,China
10132,CONSORT MEDICAL,"9,475","9,475","9,475",,UK
10133,SEMA4 HOLDINGS CORP.,"9,475",0.992 Billion USD,2.282 Billion USD,,USA
10134,CASTLE BIOSCIENCES,"9,476",0.989 Billion USD,1.931 Billion USD,,USA
10135,"DAY ONE BIOPHARMACEUTICALS, INC.","9,477",0.989 Billion USD,1.723 Billion USD,,USA
10136,"SHANDONG HAIHUA CO.,LTD","9,478",0.987 Billion USD,1.544 Billion USD,,China
10137,SANGAMO THERAPEUTICS,"9,479",0.986 Billion USD,1.440 Billion USD,,USA
10138,NOBIA AB (PUBL),"9,480",0.990 Billion USD,1.409 Billion USD,,Sweden
10139,REGIS RESOURCES LIMITED,"9,481",0.992 Billion USD,1.384 Billion USD,,Australia
10140,AEGIS LOGISTICS,"9,482",0.986 Billion USD,1.270 Billion USD,,India
10141,NITTO BOSEKI,"9,483",0.993 Billion USD,1.248 Billion USD,,Japan
10142,CANGZHOU DAHUA,"9,484",0.992 Billion USD,1.228 Billion USD,,China
10143,TAKUMA,"9,485",0.992 Billion USD,1.226 Billion USD,,Japan
10144,PERENNIAL REAL ESTATE HOLDINGS,"9,486","9,486","9,486",,Singapore
10145,HONG KONG TELEVISION NETWORK,"9,486",0.991 Billion USD,1.218 Billion USD,,Hong Kong
10146,SCHWEITZER-MAUDUIT INTERNATIONAL,"9,487",0.986 Billion USD,1.204 Billion USD,,USA
10147,"CHONGQING SHUNBO ALUMINUM CO.,LTD.","9,488",0.986 Billion USD,1.199 Billion USD,,China
10148,HOLLYSYS AUTOMATION TECHNOLOGIES,"9,489",0.987 Billion USD,1.198 Billion USD,,China
10149,RANK GROUP,"9,490",0.993 Billion USD,1.186 Billion USD,,UK
10150,JK LAKSHMI CEMENT,"9,491",0.986 Billion USD,1.164 Billion USD,,India
10151,ZEAL NETWORK SE,"9,492",0.993 Billion USD,1.145 Billion USD,,Germany
10152,DONGWON SYSTEMS CORPORATION,"9,493",0.988 Billion USD,1.142 Billion USD,,South Korea
10153,UPC TECHNOLOGY CORPORATION,"9,494",0.994 Billion USD,1.128 Billion USD,,Taiwan
10154,MITHRA PHARMACEUTICALS,"9,495",0.986 Billion USD,1.056 Billion USD,,Belgium
10155,"SUZHOU SHIHUA NEW MATERIAL TECHNOLOGY CO., LTD.","9,496",0.985 Billion USD,1.054 Billion USD,,China
10156,ITOCHU ENEX,"9,497",0.986 Billion USD,1.030 Billion USD,,Japan
10157,TEKLA HEALTHCARE OPPORTUNITIES FUND,"9,498",0.989 Billion USD,1.023 Billion USD,,USA
10158,HARBIN MEDISAN PHARMACEUTICAL,"9,499",0.992 Billion USD,0.991 Billion USD,,China
10159,UNITED MALT GROUP LIMITED,"9,500",0.986 Billion USD,0.974 Billion USD,,Australia
10160,DAMPSKIBSSELSKABET NORDEN A/S,"9,501",0.986 Billion USD,0.969 Billion USD,,Denmark
10161,JPMORGAN GLOBAL GROWTH & INCOME,"9,502",0.988 Billion USD,0.962 Billion USD,,UK
10162,HENAN THINKER AUTOMATIC EQUIPMENT,"9,503",0.987 Billion USD,0.961 Billion USD,,China
10163,KALYAN JEWELLERS INDIA LIMITED,"9,504",0.988 Billion USD,0.950 Billion USD,,India
10164,CAISSA TOSUN DEVELOPMENT,"9,505",0.988 Billion USD,0.947 Billion USD,,China
10165,BAKKAVOR GROUP PLC,"9,506",0.992 Billion USD,0.940 Billion USD,,UK
10166,FASTNED B.V,"9,507",0.986 Billion USD,0.925 Billion USD,,Netherlands
10167,CENTRAL PLAINS ENVIRONMENT PROTECTION,"9,508",0.985 Billion USD,0.921 Billion USD,,China
10168,GUOGUANG ELECTRIC COMPANY,"9,509",0.992 Billion USD,0.913 Billion USD,,China
10169,STAR ASIA INVESTMENT CORPORATION,"9,510",0.988 Billion USD,0.911 Billion USD,,Japan
10170,PRIVI SPECIALITY CHEMICALS LIMITED,"9,511",0.994 Billion USD,0.907 Billion USD,,India
10171,CHINA STEEL CHEMICAL CORPORATION,"9,512",0.987 Billion USD,0.898 Billion USD,,Taiwan
10172,TREATT,"9,513",0.985 Billion USD,0.886 Billion USD,,UK
10173,WENFENG GREAT WORLD CHAIN DEVELOPMENT CORPORATION,"9,514",0.985 Billion USD,0.857 Billion USD,,China
10174,JIANGXI GUOTAI GROUP,"9,515",0.987 Billion USD,0.838 Billion USD,,China
10175,TONGYU COMMUNICATION,"9,516",0.993 Billion USD,0.834 Billion USD,,China
10176,HAINAN JINGLIANG HOLDINGS,"9,517",0.987 Billion USD,0.828 Billion USD,,China
10177,ZHEJIANG YANKON GROUP,"9,518",0.992 Billion USD,0.817 Billion USD,,China
10178,CROSS COUNTRY HEALTHCARE,"9,519",0.986 Billion USD,0.804 Billion USD,,USA
10179,ZHEJIANG MERIT INTERACTIVE NETWORK TECHNOLOGY,"9,520",0.992 Billion USD,0.804 Billion USD,,China
10180,PROPETRO HOLDING,"9,521",0.992 Billion USD,0.799 Billion USD,,USA
10181,DELTA CORP,"9,522",0.994 Billion USD,0.706 Billion USD,,India
10182,KIMBELL ROYALTY PARTNERS LP,"9,523",0.989 Billion USD,0.686 Billion USD,,USA
10183,CLEARFIELD,"9,524",0.985 Billion USD,0.623 Billion USD,,USA
10184,O.Y. NOFAR ENERGY LTD,"9,525",0.989 Billion USD,0.600 Billion USD,,Israel
10185,CHONGQING ROAD & BRIDGE,"9,526",0.991 Billion USD,0.524 Billion USD,,China
10186,SHENZHEN HEMEI GROUP,"9,527",0.992 Billion USD,0.430 Billion USD,,China
10187,DHANI SERVICES,"9,528",0.984 Billion USD,1.710 Billion USD,,India
10188,CHINA SCE GROUP HOLDINGS,"9,529",0.979 Billion USD,1.697 Billion USD,,China
10189,CMC MARKETS,"9,530",0.981 Billion USD,1.680 Billion USD,,UK
10190,"APPIER GROUP, INC.","9,531",0.980 Billion USD,1.658 Billion USD,,Japan
10191,NANO DIMENSION,"9,532",0.977 Billion USD,1.642 Billion USD,,Israel
10192,GREEN CROSS HOLDINGS CORPORATION,"9,533",0.983 Billion USD,1.508 Billion USD,,South Korea
10193,CIELO,"9,534",0.983 Billion USD,1.473 Billion USD,,Brazil
10194,BAKHU HOLDINGS,"9,535",0.977 Billion USD,1.398 Billion USD,,USA
10195,POWERCELL SWEDEN AB (PUBL),"9,536",0.984 Billion USD,1.219 Billion USD,,Sweden
10196,"JUTZE INTELLIGENT TECHNOLOGY CO., LTD.","9,537",0.978 Billion USD,1.194 Billion USD,,China
10197,CRAMO OYJ,"9,538","9,538","9,538",,Finland
10198,BAOXINIAO HOLDING,"9,538",0.979 Billion USD,1.163 Billion USD,,China
10199,PETROPAVLOVSK,"9,539",0.983 Billion USD,1.157 Billion USD,,UK
10200,DAIHEN CORPORATION,"9,540",0.975 Billion USD,1.091 Billion USD,,Japan
10201,BEIJING ZHIDEMAI TECHNOLOGY,"9,541",0.978 Billion USD,1.059 Billion USD,,China
10202,COWEN,"9,542",0.975 Billion USD,1.046 Billion USD,,USA
10203,ZHEJIANG QIANJIANG MOTORCYCLE,"9,543",0.981 Billion USD,1.025 Billion USD,,China
10204,ELECNOR,"9,544",0.977 Billion USD,1.024 Billion USD,,Spain
10205,BLACKROCK MUNIYIELD QUALITY FUND III,"9,545",0.982 Billion USD,1.022 Billion USD,,USA
10206,OHSHO FOOD SERVICE,"9,546",0.978 Billion USD,1.016 Billion USD,,Japan
10207,DIVERSIFIED GAS & OIL,"9,547",0.976 Billion USD,1.016 Billion USD,,USA
10208,DELEGAT GROUP,"9,548",0.980 Billion USD,1.012 Billion USD,,New Zealand
10209,BHARAT DYNAMICS LIMITED,"9,549",0.976 Billion USD,0.991 Billion USD,,India
10210,TPG RE FINANCE TRUST,"9,550",0.979 Billion USD,0.973 Billion USD,,USA
10211,GEO GROUP,"9,551",0.984 Billion USD,0.958 Billion USD,,USA
10212,SUBURBAN PROPANE PARTNERS,"9,552",0.975 Billion USD,0.952 Billion USD,,USA
10213,SVOLDER AB (PUBL),"9,553",0.978 Billion USD,0.934 Billion USD,,Sweden
10214,SANFENG INTELLIGENT EQUIPMENT GROUP,"9,554",0.983 Billion USD,0.932 Billion USD,,China
10215,MERCHANTS TRUST,"9,555",0.978 Billion USD,0.930 Billion USD,,UK
10216,MASTEK,"9,556",0.976 Billion USD,0.930 Billion USD,,India
10217,MAS REAL ESTATE,"9,557",0.977 Billion USD,0.929 Billion USD,,Isle of Man
10218,SK GAS,"9,558",0.977 Billion USD,0.923 Billion USD,,South Korea
10219,PT SILOAM INTERNATIONAL HOSPITALS TBK,"9,559",0.984 Billion USD,0.905 Billion USD,,Indonesia
10220,SHANDONG XINNENG TAISHAN POWER GENERATION,"9,560",0.982 Billion USD,0.874 Billion USD,,China
10221,BEIJING WKW AUTOMOTIVE PARTS,"9,561",0.975 Billion USD,0.862 Billion USD,,China
10222,SHENZHEN COMIX GROUP,"9,562",0.983 Billion USD,0.848 Billion USD,,China
10223,HANGZHOU CENTURY,"9,563",0.981 Billion USD,0.840 Billion USD,,China
10224,FJORDKRAFT HOLDING ASA,"9,563","9,563","9,563",,Norway
10225,TARGET HEALTHCARE REIT,"9,564",0.984 Billion USD,0.836 Billion USD,,UK
10226,IDREAMSKY TECHNOLOGY HOLDINGS,"9,565",0.978 Billion USD,0.805 Billion USD,,China
10227,TAHOE GROUP,"9,566",0.983 Billion USD,0.773 Billion USD,,China
10228,SHANTOU WANSHUN NEW MATERIAL GROUP,"9,567",0.979 Billion USD,0.733 Billion USD,,China
10229,MALION NEW MATERIALS,"9,568",0.981 Billion USD,0.732 Billion USD,,China
10230,ENERGY RESOURCES OF AUSTRALIA LTD,"9,569",0.981 Billion USD,0.724 Billion USD,,Australia
10231,"BEIJING SCITOP BIO-TECH CO., LTD.","9,570",0.980 Billion USD,0.718 Billion USD,,China
10232,"YINBANG CLAD MATERIAL CO., LTD.","9,571",0.980 Billion USD,0.711 Billion USD,,China
10233,ZHONGMAN PETROLEUM AND NATURAL GAS GROUP,"9,572",0.979 Billion USD,0.698 Billion USD,,China
10234,SUZHOU HARMONTRONICS AUTOMATION TECHNOLOGY CO. LTD,"9,573",0.981 Billion USD,0.676 Billion USD,,China
10235,SHENZHEN LONGLI TECHNOLOGY,"9,574",0.978 Billion USD,0.674 Billion USD,,China
10236,OIL REFINERIES,"9,575",0.982 Billion USD,0.670 Billion USD,,Israel
10237,BOSTON PRIVATE FINANCIAL HOLDINGS,"9,575","9,575",0.695 Billion USD,,USA
10238,JIANGSU ZITIAN MEDIA TECHNOLOGY CO. LTD,"9,576",0.982 Billion USD,0.626 Billion USD,,China
10239,CELLCOM ISRAEL,"9,577",0.980 Billion USD,0.610 Billion USD,,Israel
10240,KENNEDE ELECTRONICS MFG,"9,578",0.983 Billion USD,0.533 Billion USD,,China
10241,PETROFAC,"9,579",0.976 Billion USD,0.501 Billion USD,,UK
10242,AEROSPACE COMMUNICATIONS HOLDINGS,"9,579","9,579","9,579",,China
10243,"NERDWALLET, INC.","9,580",0.983 Billion USD,,,Nasdaq
10244,BAOZUN,"9,581",0.966 Billion USD,1.895 Billion USD,,China
10245,INOVIO PHARMACEUTICALS,"9,582",0.970 Billion USD,1.817 Billion USD,,USA
10246,FRONTAGE HOLDINGS CORPORATION,"9,583",0.968 Billion USD,1.436 Billion USD,,USA
10247,PUSHPAY HOLDINGS,"9,584",0.970 Billion USD,1.421 Billion USD,,New Zealand
10248,TYRO PAYMENTS,"9,585",0.974 Billion USD,1.419 Billion USD,,Australia
10249,BROOKDALE SENIOR LIVING,"9,586",0.973 Billion USD,1.367 Billion USD,,USA
10250,DONGBU STEEL,"9,587",0.968 Billion USD,1.321 Billion USD,,South Korea
10251,"SOLUM CO., LTD.","9,588",0.974 Billion USD,1.230 Billion USD,,South Korea
10252,SAVENCIA SA,"9,589",0.965 Billion USD,1.192 Billion USD,,France
10253,"SHAANXI XINGHUA CHEMISTRY CO.,LTD","9,590",0.969 Billion USD,1.128 Billion USD,,China
10254,PARAMOUNT BED HOLDINGS,"9,591",0.973 Billion USD,1.128 Billion USD,,Japan
10255,TOYO GOSEI,"9,592",0.967 Billion USD,1.121 Billion USD,,Japan
10256,GH RESEARCH PLC,"9,593",0.972 Billion USD,1.105 Billion USD,,Ireland
10257,MERCIALYS,"9,594",0.966 Billion USD,1.103 Billion USD,,France
10258,DTS CORPORATION,"9,595",0.967 Billion USD,1.078 Billion USD,,Japan
10259,GREENCORE GROUP,"9,596",0.967 Billion USD,1.078 Billion USD,,Ireland
10260,GLOBAL ONE REAL ESTATE INVESTMENT,"9,597",0.968 Billion USD,1.077 Billion USD,,Japan
10261,METALL ZUG AG,"9,598",0.973 Billion USD,1.065 Billion USD,,Switzerland
10262,LEGG MASON,"9,599","9,599",0.692 Billion USD,,USA
10263,TAV HAVALIMANLARI HOLDING,"9,599",0.972 Billion USD,1.038 Billion USD,,Turkey
10264,HYOSUNG CHEMICAL CORPORATION,"9,600",0.967 Billion USD,1.029 Billion USD,,South Korea
10265,SCHRODER ORIENTAL INCOME FUND LIMITED,"9,601",0.966 Billion USD,1.012 Billion USD,,UK
10266,TRI CHEMICAL LABORATORIES,"9,602",0.970 Billion USD,0.979 Billion USD,,Japan
10267,AUSTERLITZ ACQUISITION CORPORATION I,"9,603",0.965 Billion USD,0.977 Billion USD,,USA
10268,S.A. SAN MIGUEL,"9,604",0.966 Billion USD,0.975 Billion USD,,Argentina
10269,TRUEBLUE,"9,605",0.971 Billion USD,0.970 Billion USD,,USA
10270,CHANGZHOU TRONLY NEW ELECTRONIC MATERIALS,"9,606",0.969 Billion USD,0.970 Billion USD,,China
10271,"BENCHMARK ELECTRONICS, INC.","9,607",0.973 Billion USD,0.964 Billion USD,,USA
10272,JINGWEI TEXTILE MACHINERY COMPANY,"9,608",0.965 Billion USD,0.958 Billion USD,,China
10273,WAREHOUSE REIT,"9,609",0.970 Billion USD,0.952 Billion USD,,UK
10274,GUANGDONG HOMA APPLIANCES,"9,610",0.973 Billion USD,0.951 Billion USD,,China
10275,SLAM CORP.,"9,611","9,611",,,USA
10276,"SHANGHAI GENTECH CO., LTD.","9,611",0.969 Billion USD,0.930 Billion USD,,China
10277,CENTURY IRON AND STEEL INDUSTRIAL,"9,612",0.974 Billion USD,0.919 Billion USD,,Taiwan
10278,XIAMEN CHANGELIGHT,"9,613",0.972 Billion USD,0.917 Billion USD,,China
10279,EURASIA MINING,"9,614",0.969 Billion USD,0.913 Billion USD,,UK
10280,SHANGHAI PUDONG ROAD & BRIDGE CONSTRUCTION,"9,615",0.965 Billion USD,0.908 Billion USD,,China
10281,"GUIZHOU SALVAGE PHARMACEUTICAL CO.,LTD.","9,616",0.974 Billion USD,0.902 Billion USD,,China
10282,"SHANGHAI SANYOU MEDICAL CO., LTD.","9,617",0.965 Billion USD,0.875 Billion USD,,China
10283,NEW GOLD INC.,"9,618",0.974 Billion USD,0.861 Billion USD,,Canada
10284,CHINA DESIGN GROUP,"9,619",0.974 Billion USD,0.833 Billion USD,,China
10285,GUANGZHOU HENGYUN ENTERPRISES HOLDING LTD,"9,620",0.967 Billion USD,0.832 Billion USD,,China
10286,PVA TEPLA AG,"9,621",0.969 Billion USD,0.825 Billion USD,,Germany
10287,CARRIAGE SERVICES,"9,622",0.965 Billion USD,0.824 Billion USD,,USA
10288,ROYALE FURNITURE HOLDINGS,"9,623",0.966 Billion USD,0.811 Billion USD,,Hong Kong
10289,HAINING CHINA LEATHER MARKET,"9,624",0.973 Billion USD,0.775 Billion USD,,China
10290,GOLDEN LAND PROPERTY DEVELOPMENT PUBLIC COMPANY,"9,624","9,624","9,624",,Thailand
10291,MOTIC (XIAMEN) ELECTRIC GROUP,"9,625",0.972 Billion USD,0.765 Billion USD,,China
10292,FUJIAN COSUNTER PHARMACEUTICAL,"9,626",0.971 Billion USD,0.759 Billion USD,,China
10293,CHANGSHU AUTOMOTIVE TRIM,"9,627",0.968 Billion USD,0.728 Billion USD,,China
10294,SUZHOU HENGMINGDA ELECTRONIC TECHNOLOGY,"9,628",0.966 Billion USD,0.698 Billion USD,,China
10295,QINGHAI SPRING MEDICINAL RESOURCES TECHNOLOGY,"9,629",0.967 Billion USD,0.687 Billion USD,,China
10296,WATFORD HOLDINGS,"9,630","9,630",0.688 Billion USD,,Bermuda
10297,DONGFENG ELECTRONIC TECHNOLOGY,"9,630",0.972 Billion USD,0.624 Billion USD,,China
10298,LOCTEK ERGONOMIC TECHNOLOGY,"9,631",0.973 Billion USD,0.579 Billion USD,,China
10299,TURK PRYSMIAN KABLO VE SISTEMLERI ANONIM SIRKETI,"9,632",0.965 Billion USD,0.335 Billion USD,,Turkey
10300,"COUCHBASE, INC.","9,633",0.959 Billion USD,2.080 Billion USD,,USA
10301,BURNING ROCK BIOTECH LTD,"9,634",0.961 Billion USD,1.948 Billion USD,,China
10302,COGNYTE SOFTWARE LTD.,"9,635",0.959 Billion USD,1.814 Billion USD,,Israel
10303,"GOHEALTH, INC.","9,636",0.956 Billion USD,1.598 Billion USD,,USA
10304,DATALOGIC,"9,637",0.958 Billion USD,1.352 Billion USD,,Italy
10305,CLINUVEL PHARMACEUTICALS,"9,638",0.956 Billion USD,1.334 Billion USD,,Australia
10306,FORTRESS REIT,"9,639",0.958 Billion USD,1.296 Billion USD,,South Africa
10307,EREX,"9,640",0.956 Billion USD,1.214 Billion USD,,Japan
10308,GIKEN,"9,641",0.960 Billion USD,1.168 Billion USD,,Japan
10309,IOI PROPERTIES GROUP BERHAD,"9,642",0.957 Billion USD,1.139 Billion USD,,Malaysia
10310,INGHAMS GROUP,"9,643",0.964 Billion USD,1.120 Billion USD,,Australia
10311,TOKYOTOKEIBA,"9,644",0.961 Billion USD,1.111 Billion USD,,Japan
10312,ROUND ONE CORPORATION,"9,645",0.957 Billion USD,1.099 Billion USD,,Japan
10313,MEKONOMEN AB (PUBL),"9,646",0.963 Billion USD,1.083 Billion USD,,Sweden
10314,SEDANA MEDICAL AB (PUBL),"9,647",0.961 Billion USD,1.082 Billion USD,,Sweden
10315,ABERDEEN ASIA-PACIFIC INCOME FUND,"9,648",0.956 Billion USD,1.055 Billion USD,,USA
10316,TR EUROPEAN GROWTH TRUST,"9,649",0.962 Billion USD,1.050 Billion USD,,UK
10317,FLAHERTY & CRUMRINE PREFERRED SECURITIES INCOME FUND,"9,650",0.964 Billion USD,1.035 Billion USD,,USA
10318,TEAMLEASE SERVICES,"9,651",0.959 Billion USD,1.016 Billion USD,,India
10319,HIBERNIA REIT,"9,652",0.964 Billion USD,1.003 Billion USD,,Ireland
10320,KANEMATSU ELECTRONICS,"9,653",0.958 Billion USD,1.002 Billion USD,,Japan
10321,EATON VANCE MUNICIPAL BOND FUND,"9,654",0.964 Billion USD,0.997 Billion USD,,USA
10322,FIDEICOMISO IRREVOCABLE F/2061 FHIPO,"9,655",0.955 Billion USD,0.985 Billion USD,,Mexico
10323,DIGIWIN SOFTWARE,"9,656",0.964 Billion USD,0.937 Billion USD,,China
10324,SHENZHEN ZHENYE (GROUP),"9,657",0.960 Billion USD,0.936 Billion USD,,China
10325,TINYBUILD INC.,"9,657","9,657",,,USA
10326,NEURONES,"9,658",0.963 Billion USD,0.929 Billion USD,,France
10327,BROOGE HOLDINGS,"9,659",0.963 Billion USD,0.921 Billion USD,,UK
10328,S FOODS,"9,660",0.956 Billion USD,0.909 Billion USD,,Japan
10329,CITYCHAMP DARTONG,"9,661",0.959 Billion USD,0.904 Billion USD,,China
10330,WEST CHINA CEMENT LIMITED,"9,662",0.962 Billion USD,0.898 Billion USD,,China
10331,CHINA HARMONY NEW ENERGY AUTO HOLDING,"9,663",0.956 Billion USD,0.896 Billion USD,,China
10332,ANTARES VISION,"9,664",0.961 Billion USD,0.892 Billion USD,,Italy
10333,TATA INVESTMENT CORPORATION,"9,665",0.956 Billion USD,0.891 Billion USD,,India
10334,QATAR NATIONAL CEMENT COMPANY (Q.P.S.C.),"9,666",0.958 Billion USD,0.878 Billion USD,,Qatar
10335,SHANGHAI TAISHENG WIND POWER EQUIPMENT,"9,667",0.962 Billion USD,0.868 Billion USD,,China
10336,SHANDONG YUANLI SCIENCE AND TECHNOLOGY,"9,668",0.959 Billion USD,0.860 Billion USD,,China
10337,SHANDONG NEW BEIYANG INFORMATION TECHNOLOGY,"9,669",0.962 Billion USD,0.834 Billion USD,,China
10338,BEIJING SCIENCE SUN PHARMACEUTICAL,"9,670",0.963 Billion USD,0.830 Billion USD,,China
10339,CABLEVISION HOLDING,"9,671",0.957 Billion USD,0.829 Billion USD,,Argentina
10340,"ARMADA HOFFLER PROPERTIES, INC.","9,672",0.962 Billion USD,0.823 Billion USD,,USA
10341,COLLECTORS UNIVERSE,"9,673","9,673",0.681 Billion USD,,USA
10342,"DAEDUCK ELECTRONICS CO.,LTD.","9,673",0.964 Billion USD,0.822 Billion USD,,South Korea
10343,INTERNATIONAL CSRC INVESTMENT HOLDINGS,"9,674",0.962 Billion USD,0.819 Billion USD,,Taiwan
10344,KINGSTON FINANCIAL GROUP,"9,675",0.957 Billion USD,0.779 Billion USD,,Hong Kong
10345,CLAS OHLSON AB (PUBL),"9,676",0.956 Billion USD,0.778 Billion USD,,Sweden
10346,SHENZHEN NOPOSION AGROCHEMICALS,"9,677",0.956 Billion USD,0.772 Billion USD,,China
10347,"CAPITALONLINE DATA SERVICE CO., LTD.","9,678",0.957 Billion USD,0.768 Billion USD,,China
10348,"EUROPEAN WAX CENTER, INC.","9,679",0.963 Billion USD,0.742 Billion USD,,USA
10349,STERLING AND WILSON SOLAR LIMITED,"9,680",0.960 Billion USD,0.707 Billion USD,,India
10350,SUZHOU ETRON TECHNOLOGIES,"9,681",0.958 Billion USD,0.698 Billion USD,,China
10351,HESS MIDSTREAM PARTNERS LP,"9,682",0.964 Billion USD,0.644 Billion USD,,USA
10352,GUIZHOU YIBAI PHARMACEUTICAL,"9,683",0.962 Billion USD,0.644 Billion USD,,China
10353,DANYA CEBUS LTD,"9,684",0.955 Billion USD,0.623 Billion USD,,Israel
10354,THERAVANCE BIOPHARMA,"9,685",0.955 Billion USD,0.610 Billion USD,,Cayman Islands
10355,LANDER SPORTS DEVELOPMENT,"9,686",0.962 Billion USD,0.578 Billion USD,,China
10356,MEIRAGTX HOLDINGS,"9,687",0.957 Billion USD,0.554 Billion USD,,USA
10357,FOSHAN GOLDEN MILKY WAY INTELLIGENT EQUIPMENT,"9,688",0.955 Billion USD,0.502 Billion USD,,China
10358,BEYOND SECURITIES PUBLIC COMPANY LIMITED,"9,689",0.962 Billion USD,0.401 Billion USD,,Thailand
10359,CYRELA BRAZIL REALTY EMPREENDIMENTOS E PARTICIPACOES,"9,690",0.952 Billion USD,1.477 Billion USD,,Brazil
10360,IGG,"9,691",0.949 Billion USD,1.242 Billion USD,,Singapore
10361,INVENTRONICS (HANGZHOU),"9,692",0.946 Billion USD,1.229 Billion USD,,China
10362,ENAEX,"9,693",0.945 Billion USD,1.215 Billion USD,,Chile
10363,OPTIMIZERX CORPORATION,"9,694",0.947 Billion USD,1.166 Billion USD,,USA
10364,NEINOR HOMES,"9,695",0.951 Billion USD,1.130 Billion USD,,Spain
10365,AUTOBACS SEVEN,"9,696",0.952 Billion USD,1.109 Billion USD,,Japan
10366,NIPPON LIGHT METAL HOLDINGS COMPANY,"9,697",0.953 Billion USD,1.096 Billion USD,,Japan
10367,TAIWAN UNION TECHNOLOGY CORPORATION,"9,698",0.953 Billion USD,1.096 Billion USD,,Taiwan
10368,ZINUS,"9,699",0.950 Billion USD,1.088 Billion USD,,South Korea
10369,KOHNAN SHOJI,"9,700",0.951 Billion USD,1.084 Billion USD,,Japan
10370,DALATA HOTEL GROUP,"9,701",0.946 Billion USD,1.080 Billion USD,,Ireland
10371,SEPLAT PETROLEUM DEVELOPMENT COMPANY,"9,702",0.950 Billion USD,1.079 Billion USD,,Nigeria
10372,NICHIHA CORPORATION,"9,703",0.954 Billion USD,1.066 Billion USD,,Japan
10373,CENDES,"9,704",0.950 Billion USD,1.065 Billion USD,,China
10374,RECONNAISSANCE ENERGY AFRICA,"9,705",0.947 Billion USD,1.063 Billion USD,,Canada
10375,AKSA ENERJI URETIM,"9,706",0.952 Billion USD,1.054 Billion USD,,Turkey
10376,SIGURD MICROELECTRONICS CORPORATION,"9,707",0.947 Billion USD,1.048 Billion USD,,Taiwan
10377,ATHENS WATER SUPPLY AND SEWERAGE COMPANY,"9,708",0.948 Billion USD,1.048 Billion USD,,Greece
10378,"INNO LASER TECHNOLOGY CO., LTD.","9,709",0.951 Billion USD,1.041 Billion USD,,China
10379,PARTNERS VALUE SPLIT,"9,710","9,710",0.677 Billion USD,,Canada
10380,ELRINGKLINGER AG,"9,710",0.945 Billion USD,1.038 Billion USD,,Germany
10381,GRAND PACIFIC PETROCHEMICAL CORPORATION,"9,711",0.950 Billion USD,1.006 Billion USD,,Taiwan
10382,DEXIN CHINA HOLDINGS COMPANY,"9,712",0.949 Billion USD,1.004 Billion USD,,China
10383,ZHUHAI PORT,"9,713",0.951 Billion USD,1.002 Billion USD,,China
10384,SHENZHEN JT AUTOMATION EQUIPMENT,"9,714",0.947 Billion USD,0.995 Billion USD,,China
10385,SHENZHEN SELEN SCIENCE & TECHNOLOGY,"9,715",0.951 Billion USD,0.989 Billion USD,,China
10386,FIBRA MTY P.I. DE C.V,"9,716",0.954 Billion USD,0.985 Billion USD,,Mexico
10387,BENCHMARK ELECTRONICS,"9,717",0.949 Billion USD,0.962 Billion USD,,USA
10388,WUHAN NUSUN LANDSCAPE,"9,718",0.951 Billion USD,0.961 Billion USD,,China
