id,name,rank,market_cap,country,share_price,change_1_day,change_1_year,categories
6bbbcb37a9784049bf2c95a2b4a66145,Marcus & Millichap,4162,$1.50 B,USA,$38.12,0.79%,-17.99%,['Real estate']
232a0d08bed646f492f7450434a601a0,Indian Energy Exchange,4161,$1.50 B,India,$1.67,-2.02%,-50.59%,
0389aca0bb1140c4a44e56beb5a9836e,Acadia Realty Trust,4160,$1.50 B,USA,$14.97,1.35%,-25.78%,"['Real estate', 'Investment', 'REITs']"
5702501a9c544d7a92ad862a9e3d05a7,Compass Diversified Holdings,4159,$1.50 B,USA,$20.79,0.92%,-18.66%,
af8e6e44ac7d48d5b3d8436510590e30,Sheela Foam,4158,$1.50 B,India,$15.40,-0.76%,-68.06%,
687ce80874ec41329f53053e4432e616,Dis-chem Pharmacies,4157,$1.50 B,South Africa,$1.75,-1.27%,-18.60%,"['Drugstore', 'Retail']"
4fd5b96ad39b463d8e17c52c29d2a595,Ltc Properties,4156,$1.50 B,USA,$37.11,-1.30%,4.83%,"['Real estate', 'Investment', 'REITs']"
af344731e14a45d0a112ff4ed52ba5a8,Oatly,4155,$1.50 B,Sweden,$2.54,2.01%,-61.10%,['Food']
2da66cb3d2ae468eafdfed1511aff0dd,Textainer Group,4154,$1.50 B,,$33.51,2.04%,-8.69%,['Rental & Leasing Services']
e232f2d379324d868909a43d391aba91,Westamerica Bancorporation,4153,$1.50 B,USA,$55.98,3.15%,-4.37%,
f80065ffbd4a42dabdad5ca893d8df8d,Aston Martin,4152,$1.50 B,UK,$2.12,3.33%,-87.45%,['Automakers']
2db12b1a2d7048b7ad98654d53477ee6,Hims & Hers Health,4151,$1.50 B,USA,$7.26,-2.94%,51.57%,"['Telehealth', 'Healthcare', 'Internet', 'Tech']"
dde2f2fb1c634758a2b411519da6b2e9,M/i Homes,4150,$1.50 B,USA,$54.99,3.48%,7.40%,['Construction']
0d46bef70c404227bea279c1a2f5e323,Udemy,4149,$1.50 B,USA,$10.68,0.28%,-28.61%,"['Education', 'Internet', 'Tech']"
a40ac92f171944e5b4b23d8c857b2030,Horace Mann Educators,4148,$1.50 B,USA,$36.92,0.68%,-0.32%,
93026007f6d24699bb0b585d12d31e80,Osi Systems,4147,$1.51 B,USA,$89.63,-0.54%,3.51%,
08797f6acb564e69bb42783557220379,Replimune,4146,$1.51 B,USA,$27.43,0.55%,32.13%,
70f34eb7dd644c8998f38716b7953c59,Trisura Group,4145,$1.51 B,Canada,$33.05,-0.56%,-5.68%,['Insurance']
f17f01ed040647089206cab196b66a97,Life Healthcare Group,4144,$1.51 B,South Africa,$1.02,-1.88%,-23.31%,"['Healthcare', 'Medical Care Facilities']"
bde47451c19246fba287ddb93a45ccce,Sihanoukville Autonomous Port,4143,$1.51 B,Cambodia,$3.37,0.72%,,"['Ports', 'Infrastructure']"
030076960cb44dd4955030ba1dceb398,Jasa Marga,4142,$1.51 B,Indonesia,$0.21,0.00%,-16.00%,
efbd05cc7764437cb925352bc1fee69f,Helios Towers,4141,$1.51 B,UK,$1.39,2.43%,-33.17%,"['Infrastructure', 'Telecommunication', 'Real estate']"
e4c6b48f4ff2493484e6704cbd76746a,Sixth Street Specialty Lending,4140,$1.52 B,USA,$18.77,1.68%,-19.72%,"['Financial services', 'Asset Management', 'Investment']"
bbbafcd5092a4c388d1150612e03ecd8,Atos,4139,$1.52 B,France,$12.85,1.07%,-66.69%,['Professional services']
903ab8e54ddd4ac6bda6f1b76dded17d,Purecycle Technologies,4138,$1.52 B,USA,$9.30,9.03%,51.22%,['Waste & Recycling']
f6b8f57daa7044f89b3a69d8fc46773b,Integral Ad Science,4137,$1.52 B,USA,$9.90,4.32%,-37.54%,['Advertising']
f6fd8f5c20f740118718937b63f17b83,Stellar Bancorp,4136,$1.52 B,USA,$29.13,-0.07%,-4.21%,"['Banks', 'Financial services']"
d8a4ccac80a74fc4ba75eaf7e7ef6609,Gibraltar Industries,4135,$1.52 B,USA,$49.20,1.07%,-12.86%,
0b68a118ec714c05be67ca11c41864b6,Asahi India Glass,4134,$1.52 B,India,$6.28,0.80%,-18.76%,
405c07007ea9427f93399cd0a4e38710,International Petroleum,4133,$1.53 B,Canada,$11.19,5.79%,73.22%,"['Oil&Gas', 'Energy']"
357d4d890a0348489027bf3659f9c468,Twist Bioscience,4132,$1.53 B,USA,$27.03,4.97%,-48.89%,['Biotech']
a64f2ac3738044e28b79134d4de00146,Kec International,4131,$1.53 B,India,$5.96,-0.79%,-10.64%,['Construction']
81a9d7af24d54f09b2a31e11f64d0213,Gulfport Energy,4130,$1.53 B,USA,$79.54,-3.87%,19.48%,"['Oil&Gas', 'Energy']"
0f3a4705b667416cbff33e5ec48acb93,Harmonic,4129,$1.53 B,USA,$14.55,-0.55%,39.90%,"['Tech', 'Internet']"
8d91f2c66a654a73980f1e12683f89c5,Bystronic Ag,4128,$1.53 B,Switzerland,$742.02,2.38%,-44.78%,"['Manufacturing', 'Machinery manufacturing']"
45bdea90602447848a5fefde459e20a5,Veritex Holdings,4127,$1.53 B,USA,$28.43,1.68%,-28.44%,"['Banks', 'Financial services']"
57b796faaf944729b00f8edff6befe36,Echostar,4126,$1.53 B,USA,$18.47,5.06%,-23.33%,
d56b9eedb3b8428c8fc194506bfcd383,Happiest Minds Technologies,4125,$1.53 B,India,$10.46,-2.01%,-37.40%,"['IT services', 'Professional services']"
0183b7f709a346fd9305d3fba99aa574,Kar Auction Services,4124,$1.53 B,USA,$14.10,3.83%,-3.62%,
d94cbf5ccd0a46208ee44a836f6debd1,Two Harbors Investment,4123,$1.53 B,USA,$17.78,0.68%,223.27%,"['Real estate', 'Investment', 'REITs']"
4f950fa4c63b4c34a25ebc765ebeb967,Digital Turbine,4122,$1.53 B,USA,$15.52,5.08%,-60.90%,"['Software', 'Tech']"
45e2d36e537f4b06ab35447534acfbf7,Arcus Biosciences,4121,$1.53 B,USA,$21.26,1.77%,-31.62%,['Biotech']
e442f95d717b4179a0b22c05c1dbb716,Mag Silver,4120,$1.53 B,Canada,$15.57,1.70%,3.59%,"['Silver Mining', 'Mining']"
10240b3df1d24df1a5556cf1d750a66b,Sandy Spring Bank,4119,$1.54 B,USA,$34.59,0.29%,-26.87%,"['Banks', 'Financial services']"
a3736b9e315b45648742d9c8a7e5bbb8,Agios Pharmaceuticals,4118,$1.54 B,USA,$28.16,2.85%,-5.50%,
b70bb82a07a441fb9ea55813785dad82,Borregaard,4117,$1.54 B,Norway,$15.54,-0.78%,-34.15%,
8fdd246a15da4e8fae242ac32c072e93,Bgc Partners,4116,$1.54 B,USA,$4.18,2.33%,-0.48%,['Financial services']
0ab2a0b9c6c144ef85cf1eb0165cd504,Hindustan Copper,4115,$1.54 B,India,$1.60,-0.54%,-9.09%,['Mining']
34529b8dbba843418094078eeb548387,Apollo Medical Holdings,4114,$1.54 B,USA,$34.02,2.07%,-33.77%,['Healthcare']
4db59244a858458c880399385679ebea,Truecaller,4113,$1.54 B,Sweden,$3.84,2.86%,-55.14%,"['Tech', 'Software']"
e9c6f893e0b64e8486d1bc36f4ba3cb6,Hope Bancorp,4112,$1.54 B,USA,$12.97,2.29%,-16.75%,"['Banks', 'Financial services']"
68e58c140f3448bf8bc6b17282f7673b,Jack In The Box,4111,$1.55 B,USA,$74.71,3.86%,-11.38%,"['Food', 'Restaurant chains']"
e2148e39c17f4630aac9b067516bc689,Momentum Metropolitan,4110,$1.55 B,South Africa,$1.09,-1.87%,-9.17%,"['Financial services', 'Insurance']"
313ba1febfab4e10a6b372aba63d96dd,Transaction Capital,4109,$1.55 B,South Africa,$2.00,-2.72%,-24.81%,"['Financial services', 'Investment']"
3578c2193f844c21889dad22f7178066,Chambal Fertilisers,4108,$1.55 B,India,$3.74,-1.80%,-40.45%,"['Chemicals', 'Fertilizer companies']"
efa29688a3f94c2989ef44463d004057,Bodycote,4107,$1.55 B,UK,$7.90,2.38%,-30.70%,
d72b4904087d4b079d7630a62f356f8a,Vista Outdoor,4106,$1.55 B,USA,$27.56,2.64%,-27.83%,['Sports goods']
699af20a88694958810b55ce433881cc,Bank Of N. T. Butterfield & Son,4105,$1.56 B,,$31.47,2.91%,-16.21%,"['Banks', 'Financial services']"
bedd1e85fe87462694e9e6e1ddcfa608,Yanlord,4104,$1.56 B,Singapore,$0.81,0.00%,-4.71%,['Real estate']
c8d10de8b26a4af09152deb68c809765,Dena,4103,$1.56 B,Japan,$13.71,-0.11%,-13.01%,"['Video games', 'Entertainment', 'Tech']"
8129128762764437b189e5a9765b8d8d,Hudbay Minerals,4102,$1.56 B,Canada,$5.97,-0.50%,-22.06%,
b0e69a92468f4d258adb8c5598ef398b,Tecnoglass,4101,$1.56 B,,$32.87,4.48%,70.05%,
98e8eba04935439bbc2c1a46e0b2dd3e,Pmetal (press Metal Aluminium),4084,$1.58 B,Malaysia,$1.22,-0.19%,-17.01%,['Aluminum']
3967973b72334e81afa574a03082c73e,Vaisala,4083,$1.58 B,Finland,$44.47,1.49%,-18.03%,
1cde10801df649df9f9c7130f450d7d5,Fever-tree Drinks,4082,$1.58 B,UK,$13.62,3.43%,-60.67%,"['Alcoholic beverages', 'Beverages']"
e6c9b0645d1a4cbcb33f043841b459b1,Rocket Pharmaceuticals,4081,$1.58 B,USA,$20.19,0.90%,28.68%,"['Pharmaceuticals', 'Biotech']"
57165c347d0241908491d7b6ca4e1946,National Bank Holdings,4080,$1.59 B,USA,$42.30,1.44%,-5.45%,"['Banks', 'Financial services']"
f037dccb9e0d430491796db9ac196bb1,Veris Residential,4079,$1.59 B,USA,$15.95,1.46%,-6.01%,"['Real estate', 'Investment', 'REITs']"
dbbb0e55dc9a404db366754862f5912a,Billtrust (btrs),4078,$1.59 B,USA,$9.49,0.00%,55.32%,"['Tech', 'Software', 'Financial services']"
bfc55e92522849d2ab5d8a390142b871,Csi,4077,$1.59 B,USA,$57.98,0.00%,3.91%,
1d5ece5944ac4141a4dfcdf94fb905ae,Jastrzebska Spólka Weglowa,4076,$1.59 B,Poland,$13.59,2.47%,40.54%,"['Coal Mining', 'Mining', 'Energy']"
5ccad0f8ed4f4391aff920770cac6471,First Bancorp,4075,$1.59 B,USA,$39.43,0.48%,-12.10%,"['Banks', 'Financial services']"
da592263d5584c51aa533ae65253aa90,Shufersal,4074,$1.59 B,Israel,$6.01,-0.73%,-29.63%,"['Supermarket Chains', 'Retail']"
8fb96a349a444d0fafcd10ed92dcfdff,Evraz,4073,$1.60 B,Russia,$1.10,0.00%,-85.29%,"['Steel producers', 'Steel industry', 'Mining']"
35b906d10c0544b1bc360143debf87d6,The Bancorp,4072,$1.60 B,USA,$28.63,1.17%,0.10%,"['Banks', 'Financial services']"
e47d18bcf2034bc9a0701016e557848b,Scilex Holding,4071,$1.60 B,USA,$11.32,6.59%,12.19%,"['Pharmaceuticals', 'Biotech']"
d10bd2df3a52476fadf6ffaa68ce8ca6,Prime Medicine,4070,$1.60 B,USA,$16.49,2.74%,,"['Pharmaceuticals', 'Biotech', 'Genomics', 'Gene therapy']"
9c0cfa1971a04215a9b938c350fadbaa,Kiocl,4069,$1.60 B,India,$2.64,0.54%,-24.14%,['Mining']
dcc9c534d64b4ac68fde7438d14e7bc2,Par Pacific Holdings,4068,$1.60 B,USA,$26.61,8.44%,81.76%,"['Energy', 'Infrastructure']"
768dcc4eb87b494cbee4b4b3622c47ee,Nh Hotel Group,4067,$1.60 B,Spain,$3.69,-0.15%,3.07%,"['Hotels', 'Travel']"
67c4e94e75e440f69a53d04eea1fb4fb,Legalzoom,4066,$1.60 B,USA,$8.34,-1.18%,-43.03%,"['Internet', 'Tech', 'Professional services']"
42e2728a5456475c98e9b3d6e45c79ca,Shikun & Binui,4065,$1.60 B,Israel,$3.35,-1.21%,-47.98%,"['Infrastructure', 'Real estate', 'Construction']"
1987f1ed698d4eef92aa05081e909fdf,Loma Negra,4064,$1.60 B,,$7.34,3.09%,27.87%,
1fae963012924d1da253b598e6218010,Bajaj Electricals,4063,$1.60 B,India,$13.98,-0.58%,-13.11%,['Electronics']
cc78d462ecc1499d9f55e95f8b3612fa,Sanofi India Limited,4062,$1.60 B,India,$69.87,-0.23%,-28.97%,['Pharmaceuticals']
4b00e5ae635740c3a4ae76e8a73603bf,Corporación América Airports,4061,$1.61 B,,$9.87,1.75%,73.77%,"['Airports', 'Infrastructure']"
fc33ecc13701487ab9edc7603cdf8447,Elme Communities,4060,$1.61 B,USA,$18.42,1.60%,-25.73%,"['Real estate', 'REITs', 'Investment']"
f8fe791149484d66b7e5e69ffcbc37bb,Infinera,4059,$1.61 B,USA,$7.34,2.37%,-7.67%,['Telecommunications equipment']
e790eb8d628746dc9247ab793d38e579,Minera Valparaíso,4058,$1.61 B,Chile,$12.90,0.09%,-23.89%,"['Utility companies', 'Electricity', 'Energy']"
a02b710f94ff4f99b0e3c677f39793de,Solarwinds,4057,$1.61 B,USA,$9.99,8.12%,-25.45%,"['Software', 'Tech']"
8350b4bf8caf42b3834d1ff81b1f2c21,Veritiv,4056,$1.61 B,USA,$119.80,0.82%,34.44%,['Packaging']
b1984338b6594fb09a875a4163f89e4c,Myr Group,4055,$1.61 B,USA,$97.34,1.89%,9.02%,"['Engineering', 'Construction']"
c417509ffd6d4b7b9d6126c81bdc160f,Budimex,4054,$1.61 B,Poland,$63.32,-1.08%,7.27%,"['Construction', 'Infrastructure']"
0449f25a01054d73b54c31047905dd1c,Marten Transport,4053,$1.61 B,USA,$19.94,1.73%,24.00%,['Transportation']
e7d8042246ec48609b20c8818b38dc82,Aurora Innovation,4052,$1.61 B,USA,$1.39,6.92%,-74.54%,"['Autonomous driving', 'Software', 'Tech']"
afdcc9ab42194d5eb2c69f987db65050,Lindsay Corporation,4051,$1.61 B,USA,$147.03,2.11%,12.74%,"['Manufacturing', 'Machinery manufacturing']"
6e37d049f2034703b77baa95bfd49e36,Trico Bancshares,4050,$1.62 B,USA,$48.74,0.89%,12.05%,"['Banks', 'Financial services']"
9b6b39a2e79747aba60734c7f6a1f204,Inventrust Properties,4049,$1.62 B,USA,$24.12,0.17%,-8.50%,"['REITs', 'Real estate', 'Investment']"
db03af3dbe98454fbd2020595cc395f2,Hbm Healthcare Investments,4048,$1.62 B,Switzerland,$234.04,-1.81%,-26.77%,"['Investment', 'Asset Management', 'Biotech']"
5e77e3c15b8748018bebd074eeeaab5f,Nongshim,4047,$1.62 B,South Korea,$281.68,-0.14%,8.87%,['Food']
14321df9314647bfba2d8331b9232f97,Pacira Biosciences,4046,$1.63 B,USA,$35.53,-4.10%,-43.99%,
42024413779248f4a0a2d503680926a7,Top Glove,4045,$1.63 B,Malaysia,$0.20,-1.82%,-60.78%,['Gloves & PPE']
a3e884facb40458e9f4ed808b5ca6489,Biotest,4044,$1.63 B,Germany,$46.16,0.00%,-4.23%,
3eb4844c6df0411482c60a9cf6e46d09,Recursion Pharmaceuticals,4043,$1.63 B,USA,$8.65,2.13%,-23.11%,"['Pharmaceuticals', 'Biotech']"
a623294acf9242a3aa4bc45eeeaf5d77,Enghouse Systems,4042,$1.64 B,Canada,$29.69,-0.13%,-16.55%,"['Software', 'Tech', 'IT services', 'Professional services']"
807530cb0f204322bebc199828607f12,Resolute Forest Products,4041,$1.64 B,Canada,$21.36,0.42%,61.09%,['Pulp and paper']
fdfabcb145d74d6c97f0c926f779cdab,Vivid Seats,4040,$1.64 B,USA,$8.23,4.44%,-11.88%,
62c56fdecf294e058cfc2553c435ff90,Toda Corp,4039,$1.64 B,Japan,$5.33,0.44%,-17.24%,
ba6ce4609b404b51bbf3343cf1093437,Upwork,4038,$1.64 B,USA,$12.52,1.87%,-50.26%,
bfcb920446ac4c6f9e7791213075b87b,Apollo Commercial Real Estate,4037,$1.64 B,USA,$11.70,1.83%,-11.90%,"['Real estate', 'Investment', 'REITs']"
685ca0c657c147a7b762c5df7c7dea0a,Vizio,4036,$1.64 B,USA,$8.46,2.79%,-42.33%,"['Tech', 'Tech Hardware', 'Electronics']"
f9e5c91533774b979d921ba6f6f9a205,Schrödinger,4035,$1.64 B,USA,$23.10,-2.82%,-14.70%,
ce8a22d08f6848ccb683967af5f8d474,Sjvn,4034,$1.64 B,India,$0.42,0.29%,2.44%,
9c833f18eea341fdbf67185b540e32b5,Myriad Genetics,4033,$1.64 B,USA,$20.35,4.31%,-23.29%,"['Biotech', 'Genomics', 'Diagnostics and Testing']"
478061adcb8d4831b5a496f054751d51,Day One Biopharmaceuticals,4032,$1.65 B,USA,$22.47,-0.66%,53.59%,"['Biotech', 'Pharmaceuticals']"
6af081b2310d47f683b6e21d348d932a,Methode Electronics,4031,$1.65 B,USA,$45.82,0.68%,1.96%,['Electronics']
7ded7acb43284eacbde67f261cd68305,Jindal Stainless,4030,$1.65 B,India,$3.14,3.95%,10.18%,['Transportation']
06b56ab78df04c32a5e460e36d5b3e74,Rhythm Pharmaceuticals,4029,$1.65 B,USA,$29.36,-0.91%,302.19%,"['Pharmaceuticals', 'Biotech']"
21d6e9b0faf64862813697b1df39ae53,Nokian Tyres,4028,$1.65 B,Finland,$11.97,-0.54%,-66.56%,['Tires']
960f929bb53d43649f4ffb4b65b4c357,Getty Realty,4027,$1.65 B,USA,$35.49,1.60%,22.34%,"['Real estate', 'Investment', 'REITs']"
fa421ed5f2eb4e81b3c9e5115d62be52,Piramal Pharma,4026,$1.65 B,India,$1.39,-0.35%,,"['Pharmaceuticals', 'Biotech']"
1add586dbfe94679840a819d4af78ec6,Aar,4025,$1.66 B,USA,$48.20,0.33%,21.01%,
1e1a75bf035140609bba8a134bfaf131,Liveramp,4024,$1.66 B,USA,$24.99,3.01%,-41.58%,"['Software', 'Tech']"
cabde674e04c494faa40abfd5d86f351,Brinker International,4023,$1.66 B,USA,$37.77,5.68%,15.15%,
7231bc130147499bad416908235b2c13,Montauk Renewables,4022,$1.66 B,USA,$11.60,4.04%,10.90%,"['Energy', 'Renewable energy', 'Biofuel']"
d840fd9af1294ddda4402f0b7b66df9c,Talos Energy,4021,$1.66 B,USA,$20.18,0.55%,106.34%,"['Energy', 'Oil&Gas']"
dceb9b3ad28f4c6faecdd7eb3e77f39c,Tf1,4020,$1.66 B,France,$7.86,0.98%,-18.21%,"['Media/Press', 'Entertainment']"
7a432e6c52f34b089e06830844c84242,Knowles,4019,$1.66 B,USA,$18.34,2.06%,-16.18%,"['Electronics', 'Manufacturing']"
ebbc69d0e6d24b6e92860f5d62f25344,Tenneco,4018,$1.66 B,USA,$19.99,0.00%,90.38%,['Automotive Suppliers']
5a08920fadea4b199f4e625d42e17089,Madison Square Garden,4017,$1.66 B,USA,$48.32,2.11%,-30.62%,
b4bc1f3e237e43349ff32ddba0b7dcdb,Nabors Industries,4016,$1.67 B,,$177.62,1.91%,79.40%,"['Oil&Gas', 'Energy']"
1e772c82a662415db287ade8356f8c5a,Establishment Labs,4015,$1.67 B,,$68.74,4.64%,26.17%,['Medical devices']
5d82d126ace34fc590a0ebbfc5a25500,Exchange Income Corporation,4014,$1.67 B,Canada,$39.51,0.23%,16.82%,"['Airlines', 'Transportation', 'Travel']"
f21586d84fa946249a2a75285c27d2e3,Custom Truck One Source,4013,$1.67 B,USA,$6.79,3.03%,-7.87%,
3900e625841841b4814d7d7c77735b6c,Eqb (equitable Bank),4012,$1.67 B,Canada,$44.63,0.91%,-20.70%,"['Banks', 'Financial services']"
067e9c19c0964dc09739cda54f9397f8,Bank Für Tirol Und Vorarlberg,4011,$1.67 B,,$45.18,0.00%,28.83%,"['Banks', 'Financial services']"
4245300bf9c842c1b04d2100f03c0f32,Savills,4010,$1.67 B,UK,$11.48,1.79%,-40.76%,['Real estate']
adc66af53c3147278829940e9a851875,Laureate Education,4009,$1.67 B,USA,$10.70,3.88%,-8.63%,['Education']
4d4961023b5349b882b7875fe3a535df,Bank Danamon,4008,$1.67 B,Indonesia,$0.17,0.00%,6.25%,"['Banks', 'Financial services']"
f313185ac8054105b6eee8786068662b,Zhejiang Jinke Tom Culture Industry,4007,$1.68 B,China,$0.48,1.26%,-45.45%,"['Video games', 'Entertainment']"
92a896d080984b0c8ee21934abc634c3,Hain Celestial,4006,$1.68 B,USA,$18.86,3.34%,-47.87%,['Food']
4736795b3d874d00af8d877928e765ae,Dormakaba,4005,$1.68 B,Switzerland,$403.36,1.77%,-29.69%,['Security & Protection Services']
0c8dd851b0fc4bee93c67983ac1b6901,Cohu,4004,$1.68 B,USA,$35.41,1.37%,11.88%,"['Semiconductors', 'Tech']"
b73086e5fc484d40802d2ce794665a5f,Redefine Properties,4003,$1.68 B,South Africa,$0.25,-1.43%,0.00%,"['Real estate', 'REITs', 'Investment']"
e255058d7ef847dbafa44007909e2050,Wüstenrot & Württembergische,4002,$1.69 B,Germany,$18.05,-1.54%,-12.80%,
c68deb94f7ea4da080b0232e43fcf4cd,Hanmi Pharmaceutical,4001,$1.69 B,South Korea,$24.65,3.18%,-38.76%,['Pharmaceuticals']
996a81da6306411dab946451f5564d73,Fb Financial,3984,$1.71 B,USA,$36.63,1.50%,-14.16%,"['Banks', 'Financial services']"
e8137aa4f9db4213928d78d64ca1be56,Forgerock,3983,$1.71 B,USA,$19.97,0.35%,33.04%,"['Software', 'Tech']"
a028e38bc14f4a2db0760e840cef3c94,Superior Plus,3982,$1.71 B,Canada,$8.50,0.71%,-13.79%,"['Oil&Gas', 'Energy', 'Utility companies']"
4161358ad6c84b45b3813bae2e47123a,Indiamart,3981,$1.71 B,India,$56.00,1.56%,-31.87%,"['E-Commerce', 'Internet', 'Tech']"
afc6943c973e4b1b89f5251e3680e203,Air New Zealand,3980,$1.71 B,New Zealand,$0.50,0.00%,-50.29%,"['Airlines', 'Travel', 'Transportation']"
635f3a60809d4d34a0bbc85440d54d24,Verona Pharma,3979,$1.71 B,UK,$22.70,-1.30%,256.36%,"['Pharmaceuticals', 'Biotech']"
1bd00a675cb5463ba32b28cd6e6fe6f0,Idfc,3978,$1.71 B,India,$1.07,0.06%,28.92%,['Financial services']
83cc3c95acda4960b73fe3c4de426fc0,Ballard Power Systems,3977,$1.72 B,Canada,$5.77,5.10%,-41.42%,['Hydrogen fuel cell']
8e8128b99f66483da749a168ae6af95f,Dcm Shriram,3976,$1.72 B,India,$11.05,0.33%,-22.18%,"['Chemicals', 'Agriculture']"
c67172dd1b444239af0eb579d410ac21,Aktieselskabet Schouw & Co.,3975,$1.72 B,Denmark,$72.42,-0.70%,-14.76%,['Conglomerate']
8bd64ad1e82c4120a45a504519c4e04f,Oxford Industries,3974,$1.72 B,USA,$109.38,3.61%,24.22%,['Clothing']
3f30f3ef7d2f479ca3a87576c113e31c,Hph Trust (hutchison Port),3973,$1.72 B,Singapore,$0.20,0.51%,-17.50%,"['Ports', 'Infrastructure']"
1d7783eb81504630bf508cd8fe3a9f2d,Chemometec,3972,$1.72 B,Denmark,$93.74,1.42%,-4.60%,"['Scientific & Technical Instruments', 'Biotech']"
5c639e3122a24651a64235b1ac4a5e20,Sappi,3971,$1.72 B,South Africa,$3.01,-1.26%,20.88%,['Pulp and paper']
ca4ffc7ac154455f957edcc2cf7fc8e7,Procept Biorobotics,3970,$1.72 B,USA,$38.60,0.08%,122.99%,"['Robotics', 'Medical devices']"
306df85d315444309c522cf05e270c63,Great Portland Estates,3969,$1.72 B,UK,$6.59,-1.64%,-36.27%,"['Real estate', 'Investment', 'REITs']"
6d9885bb68a44064b65302f0fe242a5d,Xencor,3968,$1.72 B,USA,$28.83,-0.38%,-15.85%,
2f343f5de5ca4ec29e4d1059c2ea6d97,First National Financial,3967,$1.72 B,Canada,$28.83,0.29%,-16.14%,['Financial services']
52cbfdedc4c04b51b6a555f85e982dee,Radico Khaitan,3966,$1.72 B,India,$12.94,-1.46%,-13.56%,"['Alcoholic beverages', 'Beverages']"
ef3d3658b89d4ff7b6e851c149fa1dd1,Tav Airports Holding,3965,$1.72 B,Turkey,$4.79,0.45%,72.92%,"['Airports', 'Infrastructure']"
b2369941002444d59515d19141445a9d,World Fuel Services,3964,$1.72 B,USA,$27.93,0.43%,3.75%,['Energy']
89b3ca21008f446d96eeea6ad8231cab,Criteo,3963,$1.73 B,France,$28.74,2.39%,-16.33%,"['Advertising', 'Telecommunication', 'Tech']"
75f4715868794a1bb6d6954779909cf9,Getty Images,3962,$1.73 B,USA,$5.34,2.50%,-46.01%,"['Tech', 'Internet']"
b8fa178db855428181bb305d1bf0cae8,Dsme (daewoo Shipbuilding),3961,$1.73 B,South Korea,$16.17,3.90%,-9.46%,
05eacf52378a4132a843d6681af58dd8,Granite Construction,3960,$1.73 B,USA,$39.67,1.10%,10.26%,"['Building materials', 'Construction']"
9cf3585f5d984a379ff1b789209e7c6e,Flex Lng,3959,$1.73 B,,$32.38,1.76%,75.31%,"['Transportation', 'Maritime transportation']"
81b97051f40c48c497af9806190bbc3a,Hexaware Technologies,3958,$1.74 B,India,$5.79,0.00%,-8.39%,['Professional services']
d60eb117f7b745fa95f599bc1ca80d68,Nuvalent,3957,$1.74 B,USA,$30.88,-5.65%,150.24%,"['Pharmaceuticals', 'Biotech']"
b0138d8f826043c28e3703e2d18350eb,Target Hospitality,3956,$1.74 B,USA,$17.93,0.28%,458.57%,['Hospitality']
640592e800d447e0a0a3e7a7b16ac11d,Great Eagle,3955,$1.74 B,Hong Kong,$2.34,1.22%,-14.91%,['Real estate']
8a5b3563f673438d893a46fb75a1e1d0,Mahindra Cie,3954,$1.74 B,India,$4.61,-1.90%,57.88%,['Automotive Suppliers']
683528eb069242e28d41f22a01a31d5c,H&e Equipment Services,3953,$1.74 B,USA,$48.19,1.56%,16.71%,['Rental & Leasing Services']
fa4587f7ec4c46d0a1588e28bf5192ba,Ironwood Pharmaceuticals,3952,$1.75 B,USA,$11.41,1.15%,3.82%,['Pharmaceuticals']
d548e19e03f1433c9079cceb0b4bcfaf,Hillman Solutions,3951,$1.75 B,USA,$9.00,2.16%,0.11%,
c348f9e76ce0493ea3a5e750b8730043,Ttm Technologies,3950,$1.75 B,USA,$17.14,2.63%,20.45%,['Electronics']
9aeb456423054ba1aec86bda414609c1,Brf,3949,$1.75 B,Brazil,$1.58,4.64%,-62.74%,
b27f0eaac5304a9d8b3549a1a4147c14,Northwest Bank,3948,$1.75 B,USA,$13.81,0.51%,-3.29%,"['Banks', 'Financial services']"
3af8fe5351b44882be07f0663a0a9b38,Bukalapak.com,3947,$1.75 B,Indonesia,$0.02000,-0.77%,-33.33%,"['Internet', 'E-Commerce', 'Retail', 'Tech']"
b6cb3f7af818410c9a9beef6bffc6afb,Fila,3946,$1.75 B,South Korea,$29.26,2.84%,10.58%,"['Footwear', 'Clothing']"
90f6166430e2413986e20db30ebaae32,Diversey,3945,$1.76 B,UK,$5.43,2.65%,-49.58%,
a281dd51d13b421698a393aa4a185a0c,Tokai Carbon,3944,$1.76 B,Japan,$8.28,1.91%,-21.44%,
5cb5992d0df846a88bfbee01be6a8d4d,Addus Homecare,3943,$1.76 B,USA,$109.58,2.42%,41.87%,
59b9b88ae6714d46bad41229f5f8515e,Peyto Exploration & Development,3942,$1.76 B,Canada,$10.27,0.73%,36.21%,"['Oil&Gas', 'Energy']"
435ff741a43d472bb94fa91c285821d8,Toyo Tire,3941,$1.76 B,Japan,$11.48,0.41%,-21.69%,['Tires']
ee38411fdae74158a1a02cfeb3eea3d6,Shaftesbury,3940,$1.76 B,UK,$4.59,-0.53%,-46.81%,"['Real estate', 'Investment', 'REITs']"
8d518333e6854159b3ff29a0f79bc33b,Springworks Therapeutics,3939,$1.77 B,USA,$28.39,1.39%,-47.66%,"['Pharmaceuticals', 'Biotech']"
9269e8e7f6494e899b5cc906aa6ba6ae,Aavas Financiers,3938,$1.77 B,India,$22.42,-0.95%,-40.91%,['Financial services']
