name,market_capitalization_USD,price,country
InflaRx,120000000,3,Germany
Srikalahasthi Pipes,120000000,3,India
Paratek Pharmaceuticals,120000000,2,USA
Diebold Nixdorf,120000000,2,USA
FaZe Clan,120000000,2,USA
KAP AG,120000000,16,Germany
Mangalore Chemicals and Fertilizers,120000000,1,India
Offerpad,120000000,1,USA
D-Wave Quantum,120000000,1,Canada
Fonar Corporation,120000000,18,USA
Eos Energy Enterprises,120000000,1,USA
Pexip,120000000,1,Norway
Coffee Day Enterprises,120000000,1,India
Userjoy Technology,120000000,3,Taiwan
Vinco Ventures,120000000,1,USA
Astra Space,110000000,0,USA
Societal CDMO,110000000,1,USA
Bodal Chemicals,110000000,1,India
Naked Wines,110000000,2,UK
Peninsula Energy,110000000,0,Australia
Praxis Precision Medicines,110000000,3,USA
Bitfarms,110000000,1,Canada
Matinas BioPharma,110000000,1,USA
Akebia Therapeutics,110000000,1,USA
RumbleON,110000000,7,USA
MediciNova,110000000,2,USA
Tattooed Chef,110000000,1,USA
Aiming Inc,110000000,3,Japan
FinWise Bancorp,110000000,9,USA
The RealReal,110000000,1,USA
Navkar Corp,110000000,1,India
Solid Biosciences,110000000,6,USA
Buzzfeed,110000000,1,USA
Nok Air,110000000,0,Thailand
Radio City,110000000,0,India
VBI Vaccines,110000000,0,USA
Knights Group,110000000,1,UK
L.B. Foster,110000000,10,USA
Sterling Tools,110000000,3,India
MDxHealth,110000000,7,Belgium
Anup Engineering,110000000,11,India
Lee Enterprises,110000000,19,USA
GE Power India,110000000,2,India
Allied Tecnologia,110000000,1,Brazil
Nuvectis Pharma,110000000,8,USA
EyePoint Pharmaceuticals,110000000,3,USA
Asensus Surgical,110000000,0,USA
USD Partners,110000000,3,USA
XBiotech,110000000,4,USA
India Motor Parts and Accessories,100000000,9,India
Westwood Holdings Group,100000000,13,USA
Quick Heal,100000000,2,India
Creepy Jar,100000000,161,Poland
Citizens Inc,100000000,2,USA
Cel-Sci,100000000,2,USA
Orient Paper Mills,100000000,1,India
Comscore,100000000,1,USA
Starbreeze,100000000,0,Sweden
KORE,100000000,1,USA
India Nippon Electricals,100000000,5,India
Pollux Properti Indonesia,100000000,0,Indonesia
Graphite Bio,100000000,2,USA
Union Bankshares,100000000,24,USA
Cenntro Electric Group,100000000,0,USA
The Oncology Institute,100000000,1,USA
High Tide,100000000,1,Canada
Bergs Timber,100000000,3,Sweden
Sylogist,100000000,4,Canada
Pulse Biosciences,100000000,3,USA
Lakeland Industries,100000000,14,USA
Talkspace,100000000,1,USA
Bakkt Holdings,100000000,1,USA
CI Games,100000000,1,Poland
Immuneering,100000000,4,USA
Parken Sport (F.C. Copenhagen),100000000,11,Denmark
RVL Pharmaceuticals,100000000,1,USA
Barnes & Noble Education,100000000,2,USA
U.S. Xpress Enterprises,100000000,2,USA
Sangoma Technologies,100000000,5,Canada
Provident Financial Holdings,100000000,14,USA
Thunderful Group,100000000,1,Sweden
Red Robin,100000000,6,USA
Sarcos Technology and Robotics,100000000,1,USA
Kokuyo Camlin,100000000,1,India
Capricor Therapeutics,100000000,4,USA
Ideanomics,100000000,0,USA
Mallinckrodt Pharmaceuticals,100000000,8,UK
Sonendo,100000000,2,USA
Park City Group,99910000,5,USA
Pixelworks,99830000,2,USA
Lument Finance Trust,99230000,2,USA
Mind Medicine,99180000,3,USA
Graham Corporation,99100000,9,USA
TeraWulf,99080000,1,USA
Relmada Therapeutics,99020000,3,USA
Verastem Oncology,98740000,0,USA
Clearside Biomedical,98710000,2,USA
Mangalam Cement,98380000,4,India
Spectrum Pharmaceuticals,98000000,0,USA
Kayak Inc,97970000,6,Japan
Kronos Bio,97860000,2,USA
Ateam,97590000,5,Japan
Seanergy Maritime,97500000,1,Greece
Wag! Group,97470000,3,USA
REE Automotive,96760000,0,Israel
Tanzanian Gold Corporation,96760000,0,Canada
Ellington Residential Mortgage REIT,96690000,7,USA
Inseego,96090000,1,USA
Hour Loop,96010000,3,USA
BigBear.ai,95960000,1,USA
PowerFleet,95850000,3,USA
Sport Lisboa e Benfica,95640000,4,Portugal
Himatsingka Seide,95530000,1,India
Lyra Therapeutics,95480000,3,USA
Phunware,95400000,1,USA
Fluent,95140000,1,USA
Aura Energy,95040000,0,Australia
Reading International,94950000,3,USA
Sema4,94760000,0,USA
Oncolytics Biotech,94440000,2,Canada
Viomi Technology,94270000,1,China
Gala Incorporated,93860000,4,Japan
Stabilis Solutions,93770000,5,USA
Ayr Wellness,93550000,1,USA
Nihon Falcom,93460000,9,Japan
Avino Silver & Gold Mines,93370000,1,Canada
Spero Therapeutics,93190000,2,USA
Harte Hanks,93170000,12,USA
Pieris Pharmaceuticals,93000000,1,USA
Apex Frozen Foods,92760000,3,India
Vince Holding,92730000,8,USA
Lulu's Fashion Lounge,92660000,2,USA
Farmer Brothers,92640000,5,USA
Infinities Tech (Jiu Zun Digital),92240000,0,China
Rigetti Computing,92230000,1,USA
American Resources Corp,92060000,1,USA
CBAK Energy,91660000,1,China
PEDEVCO,91360000,1,USA
MacroWell OMG Digital Entertainment,91340000,3,Taiwan
Atossa Therapeutics,91050000,1,USA
AppHarvest,91040000,1,USA
Advent Technologies,91020000,2,USA
Mainz Biomed,90870000,6,Germany
Akili,90370000,1,USA
Bliss GVS Pharma,90080000,1,India
Apyx Medical,89260000,3,USA
Sonida Senior Living,88820000,13,USA
AEye,88660000,1,USA
Bragg Gaming Group,88550000,4,Canada
Grove Collaborative,88300000,0,USA
Sino-Entertainment Technology,87960000,0,China
AirAsia,87960000,1,Malaysia
WeTrade Group,87790000,0,China
Alligator Energy,87000000,0,Australia
Scienjoy,86610000,2,China
Cytosorbents,86390000,2,USA
Don't Nod Entertainment,86110000,10,France
Lifeway Foods,85990000,6,USA
Fortress Biotech,85800000,1,USA
Mynaric,85690000,4,Germany
Velan,85690000,4,Canada
Titan Medical,85220000,1,Canada
Modiv,85170000,11,USA
orion-group-holdings,84940000,3,USA
Flotek Industries,84480000,1,USA
CROOZ,84260000,8,Japan
Seelos Therapeutics,84110000,1,USA
3i Infotech,83940000,1,India
Charlotte's Web,83750000,1,USA
Flexsteel Industries,83580000,16,USA
Trilogy Metals,83480000,1,Canada
Jay Bharat Maruti,83450000,2,India
Dare Bioscience,82700000,1,USA
Instil Bio,82230000,1,USA
Electra Meccanica,82030000,1,Canada
Sono,81560000,1,Germany
Carrols Restaurant Group,81500000,2,USA
Ebixcash India,81500000,7,India
LMP Automotive Holdings,80720000,7,USA
Rekor Systems,80430000,1,USA
Akatsuki Corp.,79730000,2,Japan
Jianzhi Education Technology Group,79320000,1,China
Mesa Air,79300000,2,USA
Compugen,78880000,1,Israel
Co-Diagnostics,78840000,3,USA
NeoVolta,78820000,2,USA
Reliance Communications,78790000,0,India
Smart Sand,78780000,2,USA
Volta,78690000,0,USA
KINS Technology Group,78530000,10,USA
ACRES Commercial Realty,78470000,9,USA
NRx Pharmaceuticals,78460000,1,USA
Delta Apparel,78410000,11,USA
Gulf Island Fabrication,78340000,5,USA
Bloober Team,77860000,4,Poland
Venator Materials,77790000,1,UK
Protalix BioTherapeutics,77510000,2,Israel
Kaixin Auto,76940000,0,China
CAVE Interactive,76670000,13,Japan
Akumin,76210000,1,Canada
Yuke's,76100000,9,Japan
Björn Borg,75550000,3,Sweden
ATARI,75310000,0,France
Longeveron,75030000,4,USA
Asian Granito India,74990000,1,India
Xilio Therapeutics,74650000,3,USA
Orchard Therapeutics,73480000,1,UK
Sotherly Hotels,73190000,2,USA
S.S. Lazio,72740000,1,Italy
aTyr Pharma,72520000,3,USA
"NN, Inc.",72380000,2,USA
Embark Technology,72130000,3,USA
IO Biotech,72030000,3,Denmark
Syros Pharmaceuticals,72000000,4,USA
Broccoli,71980000,8,Japan
Quicklogic,71720000,5,USA
Wrap Technologies,71550000,2,USA
Feiyu Technology International Company,71490000,0,China
Momentus,71310000,1,USA
Iris Energy,70370000,1,Australia
Spencer's Retail,69980000,1,India
Laramide Resources,69830000,0,Canada
Forsys Metals,69710000,0,Canada
Senti Biosciences,69290000,2,USA
Superior Resources,68930000,0,Australia
DIRTT Environmental Solutions,68930000,1,Canada
Owlet,68910000,1,USA
Elevate Uranium,68840000,0,Australia
Genprex,68670000,1,USA
Regis Corporation,68300000,2,USA
Enzo Biochem,68200000,1,USA
eMagin,68040000,1,USA
Argo Blockchain,67850000,1,UK
Vapotherm,67830000,3,USA
Galectin Therapeutics,67740000,1,USA
BeyondSpring,67730000,2,USA
geechs,67610000,6,Japan
Bird Global,67300000,0,USA
Accelerate Diagnostics,67230000,1,USA
Rane Brake Lining,67110000,9,India
Know Labs,65970000,1,USA
Energous,65830000,1,USA
GAN,65580000,2,UK
Imagineer,65300000,7,Japan
Vista Gold,65170000,1,USA
Great Elm Capital,64780000,9,USA
Tiziana Life Sciences,64420000,1,UK
Culp,64410000,5,USA
Wejo Group,64380000,1,UK
DermTech,64350000,2,USA
ATI Physical Therapy,64220000,0,USA
Synlogic,64180000,1,USA
Adverum Biotechnologies,63930000,1,USA
Express,63640000,1,USA
vTv Therapeutics,63540000,1,USA
Cheetah Mobile,63350000,2,China
Curis,63120000,1,USA
Aterian,62790000,1,USA
Manhattan Bridge Capital,62760000,5,USA
MAG Interactive,62740000,2,Sweden
Synchronoss,62690000,1,USA
Viracta Therapeutics,62640000,2,USA
Nectar Lifesciences,62480000,0,India
Enochian Biosciences,62480000,1,USA
Surface Oncology,62350000,1,USA
Gamesparcs,62080000,1,Taiwan
Root Insurance,62040000,4,USA
ASP Isotopes,61840000,2,USA
PopReach,61830000,0,Canada
Sunworks,61570000,2,USA
Immunic,61210000,1,USA
Logan Ridge Finance,61180000,23,USA
Retractable Technologies,60930000,2,USA
Aeria,60870000,3,Japan
Mega Uranium,60810000,0,Canada
Nano Labs,60760000,1,China
Augmedix,60640000,2,USA
Lantern Pharma,60450000,6,USA
Bit Digital,60370000,1,USA
Orion Energy Systems,60290000,2,USA
Polished.com,59970000,1,USA
Wayi International Digital Entertainment,59920000,3,Taiwan
the Marygold Companies,59540000,2,USA
Jounce Therapeutics,58930000,1,USA
Xebec Adsorption,58690000,0,Canada
Aptose Biosciences,58120000,1,Canada
Pestech Cambodia,57460000,1,Cambodia
BrainStorm Cell Therapeutics,57370000,2,USA
Gaia,57210000,3,USA
Addentax Group,57210000,2,China
NCS Multistage,57200000,24,USA
Unitech Group,57040000,0,India
Spruce Biosciences,57010000,2,USA
Hydrofarm,56910000,1,USA
Sporting Clube de Portugal,56430000,1,Portugal
Snail Inc,55720000,2,China
Elevate Credit,55610000,2,USA
Sellas Life Sciences,55580000,3,USA
Petropavlovsk,55500000,1,UK
Magic Empire Global (Giraffe Capital),55400000,3,Hong Kong
Balaji Telefilms,55310000,1,India
FreightCar America,55240000,3,USA
Geospace Technologies,54940000,4,USA
PAVmed,54810000,1,USA
NuCana,54800000,1,UK
Allied Esports,54320000,1,USA
Hinduja Ventures,54120000,2,India
AquaBounty,54030000,1,USA
BioLargo,53980000,0,USA
SCYNEXIS,53880000,2,USA
Abeona Therapeutics,53240000,3,USA
Rapid Micro Biosystems,52910000,1,USA
Mobile Factory,52390000,7,Japan
VirTra,52090000,5,USA
TherapeuticsMD,52060000,6,USA
Neovasc,52040000,19,Canada
ReWalk Robotics,51400000,1,Israel
Indonesia Energy,50810000,5,Indonesia
Armata Pharmaceuticals,50600000,1,USA
Leap Therapeutics,50500000,1,USA
Hindustan Media Ventures,50200000,1,India
Talaris Therapeutics,50190000,1,USA
Lucid Diagnostics,50050000,1,USA
AeroClean Technologies,49740000,3,USA
HEXO,49500000,1,Canada
Cimbeton,49090000,28,Turkey
Red Cat Holdings,48930000,1,USA
N.B.I. Industrial Finance,48920000,20,India
Science 37,48880000,0,USA
Cielo Waste Solutions,48860000,0,Canada
Castellum,48600000,1,USA
Golden Minerals,48560000,0,USA
Rafael Holdings,48450000,2,USA
Koss,48370000,5,USA
Kaival Brands Innovations,48350000,1,USA
Aquestive Therapeutics,48290000,1,USA
Horizon Global,47970000,2,USA
Nautilus,47890000,2,USA
Heritage Insurance,47870000,2,USA
iCandy Interactive,47780000,0,Australia
Unity Biotechnology,47680000,3,USA
Imperial Petroleum,47110000,0,Greece
Mogo,47020000,1,Canada
Kala Pharmaceuticals,46880000,29,USA
East Side Games,46840000,1,Canada
Achieve Life Sciences,46710000,3,Canada
5th Planet Games,46380000,0,Denmark
Lightning eMotors,46360000,1,USA
Advanced Emissions Solutions,46240000,2,USA
Ascent Solar Technologies,46140000,1,USA
OncoCyte,46040000,0,USA
enish,45660000,3,Japan
Big Cheese Studio,45540000,11,Poland
Ourgame International,45520000,0,China
TScan Therapeutics,45510000,2,USA
Adamas One,45420000,2,USA
Söktas Tekstil,45410000,0,Turkey
Renren,45350000,2,China
TESSCO Technologies,45330000,5,USA
Solar Integrated Roofing,45300000,0,USA
Biomerica,45270000,3,USA
Coya Therapeutics,45200000,5,USA
coly,44900000,8,Japan
BitNile,44770000,0,USA
MEP Infrastructure,44440000,0,India
Kirkland's,44380000,3,USA
ATA Creativity Global,44310000,1,China
Westwater Resources,43980000,1,USA
Natural Health Trends,43860000,4,USA
Solitario Zinc,43380000,1,USA
American Virtual Cloud,43180000,1,USA
GreenPower Motor Company,43080000,2,Canada
United Insurance Holdings,42890000,1,USA
Intellicheck,42820000,2,USA
U.S. Gold Corp,42650000,5,USA
Nippon Ichi Software,42650000,8,Japan
Silver One Resources,42490000,0,Canada
Lipocine,42470000,0,USA
Ashford Inc,41880000,13,USA
Phnom Penh SEZ,41810000,1,Cambodia
Investigator Resources,41730000,0,Australia
Avalon GloboCare,41490000,4,USA
Graphex Group,41000000,1,Hong Kong
Tose Software,40880000,5,Japan
Swvl Holdings,40530000,0,United Arab Emirates
Zordix,40080000,1,Sweden
Corvus Pharmaceuticals,39970000,1,USA
Okyo Pharma,39820000,2,UK
Broadwind,39690000,2,USA
BoomBit,39450000,3,Poland
CyberStep,39380000,4,Japan
Tonix Pharmaceuticals,39120000,1,USA
Navios Maritime Holdings,38960000,2,Monaco
Shift Technologies,38770000,0,USA
The Glimpse Group,38740000,3,USA
MAIA Biotechnology,38420000,4,USA
AppTech Payments,38360000,2,USA
Isoray,37810000,0,USA
Trinity Biotech,37720000,1,Ireland
UpHealth,37480000,2,USA
AVROBIO,37190000,1,USA
Ocean Power Technologies,36900000,1,USA
Boyaa Interactive,36790000,0,China
Nymox Pharmaceutical,36740000,0,Bahamas
Almaden Minerals,36320000,0,Canada
Atlas Lithium,36170000,0,USA
Cryo-Cell,36120000,4,USA
Hepion Pharmaceuticals,35980000,0,USA
Grand Twins International Cambodia,35830000,1,Cambodia
Fragbite Group,35380000,0,Sweden
Capstone Green Energy,35380000,2,USA
Comstock Mining,35360000,0,USA
IZEA Worldwide,34910000,1,USA
RealNetworks,34820000,1,USA
EMCORE Corporation,34590000,1,USA
CorpHousing Group,34480000,1,USA
Palatin Technologies,34270000,3,USA
AgEagle Aerial Systems,34200000,0,USA
LightPath Technologies,34120000,1,USA
HeartBeam,33850000,4,USA
Audacy,33760000,0,USA
VistaGen Therapeutics,33630000,0,USA
Foresight Autonomous Holdings,33580000,1,Israel
Sio Gene Therapies,33530000,0,USA
Monopar Therapeutics,33200000,3,USA
Zion Oil & Gas,33130000,0,USA
Lumos Pharma,33000000,4,USA
Appirits,32990000,8,Japan
Houston American Energy,32960000,3,USA
Sierra Metals,32700000,0,Canada
Salem Media Group,32380000,1,USA
Inuvo,32230000,0,USA
Acasti Pharma,32040000,1,Canada
Vaccinex,31920000,1,USA
Camber Energy,31780000,2,USA
CorEnergy Infrastructure Trust,31720000,2,USA
Forever Entertainment,31170000,1,Poland
Rave Restaurant Group,30760000,2,USA
Satsuma Pharmaceuticals,30470000,1,USA
Nexstim,30040000,4,Finland
Bionomics,29650000,4,Australia
BioSig Technologies,29470000,1,USA
Toro Energy,29430000,0,Australia
Alkaline Water Company,29140000,0,USA
Journey Medical,29130000,2,USA
Team Inc,29130000,7,USA
Shapeways,29120000,1,USA
Stryve Foods,29030000,1,USA
Blue Apron Holdings,28950000,1,USA
ToughBuilt Industries,28610000,2,USA
Beasley Broadcast Group,28430000,1,USA
PaxMedica,28400000,2,USA
Treasure Global,28350000,2,Malaysia
Athenex,28280000,0,USA
Psychemedics,28270000,5,USA
SPI Energy,28190000,1,USA
Sporting Clube de Braga,28040000,23,Portugal
Microbot Medical,27930000,4,USA
Vislink Technologies,27920000,1,USA
FingerTango,27740000,0,China
Cyclerion Therapeutics,27510000,1,USA
Zee Learn,27450000,0,India
Atlis Motor Vehicles,27170000,3,USA
Fun Yours Technology,27030000,1,Taiwan
TENDA,26690000,12,Japan
Core Scientific,26530000,0,USA
Trinity Place Holdings,26420000,1,USA
NantHealth,26340000,3,USA
Silicon Studio,26050000,9,Japan
Aptinyx,25730000,0,USA
Conformis,25550000,3,USA
Zynerba Pharmaceuticals,25500000,1,USA
Rockley Photonics,25360000,0,UK
Quince Therapeutics,25300000,1,USA
IronNet,25210000,0,USA
AltPlus,25190000,1,Japan
Pioneer Power Solutions,25170000,3,USA
SeaChange,25070000,1,USA
Onion Global,25010000,0,China
Revlon,25010000,0,USA
Future Retail,24960000,0,India
IMV,24950000,3,Canada
Harpoon Therapeutics,24920000,1,USA
Mobile Global Esports (Mogo),24910000,1,USA
Erayak Power Solution,24840000,2,China
Society Pass,24700000,1,Singapore
WonderPlanet,24640000,10,Japan
Axel Mark,24590000,2,Japan
Document Security Systems,24390000,0,USA
Edia,24310000,4,Japan
FC Porto,24160000,1,Portugal
Aprea Therapeutics,24150000,0,USA
Boxlight,24090000,0,USA
Biofrontera,24020000,1,USA
Lannett Company,23730000,1,USA
SigmaTron International,23610000,4,USA
Mobcast,23610000,1,Japan
Regulus Therapeutics,23570000,1,USA
Stealth BioTherapeutics,23530000,0,Cayman Islands
Bellerophon Therapeutics,23190000,2,USA
Mynet,23050000,3,Japan
AIM ImmunoTech,23030000,0,USA
AgeX Therapeutics,22760000,1,USA
Phoenix Motor,22730000,1,USA
Sientra,22550000,0,USA
FGI Industries,22130000,2,USA
Cyngn,22120000,1,USA
SOS Limited,21790000,3,China
DAVIDsTEA,21780000,1,Canada
Hempacco,21730000,1,USA
Vincerx Pharma,21400000,1,USA
Srei Infrastructure Finance,21330000,0,India
Applied DNA Sciences,21290000,2,USA
Rail Vision,21140000,1,Israel
Verb Technology,20750000,0,USA
Soligenix,20740000,0,USA
Dolphin Entertainment,20420000,2,USA
All in! Games,20360000,0,Poland
SG Blocks,20360000,2,USA
Party City,20300000,0,USA
Galmed Pharmaceuticals,20160000,1,Israel
Humanigen,20010000,0,USA
Triterras,19890000,0,Singapore
Sonim Technologies,19780000,0,USA
180 Life Sciences,19690000,5,USA
Aptorum Group,19630000,1,Hong Kong
NJ Holdings,19610000,4,Japan
electroCore,19590000,0,USA
Endo International,19540000,0,Ireland
Waitr Holdings,19340000,0,USA
Netmarble Joybomb,18890000,2,Taiwan
Acorda Therapeutics,18800000,1,USA
Carver Bancorp,18730000,4,USA
BIT Mining (500.com),18720000,2,China
Spark Networks,18580000,1,Germany
Astrotech,18560000,11,USA
Can Fite Biopharma,18520000,1,Israel
Polar Power,18510000,1,USA
Genetic Technologies,18440000,1,Australia
Biora Therapeutics,18380000,2,USA
Astro Corporation,18360000,0,Taiwan
Avaya Holdings,18310000,0,USA
Sphere 3D,18310000,0,Canada
Sidus Space,18200000,1,USA
Corbus Pharmaceuticals,18160000,0,USA
ZK International Group,17990000,1,China
Laser Photonics,17880000,2,USA
AcelRx Pharmaceuticals,17870000,2,USA
Aurora Energy Metals,17810000,0,Australia
Lipella Pharmaceuticals,17740000,3,USA
Ekso Bionics,17740000,1,USA
CarLotz,17710000,0,USA
Ultimate Games,17630000,3,Poland
Calithera Biosciences,17610000,4,USA
Greenidge Generation Holdings,17510000,0,USA
Aeterna Zentaris,17430000,4,USA
Eterna Therapeutics,17430000,3,USA
Cocrystal Pharma,17260000,2,USA
India Globalization Capital,17190000,0,USA
Marpai,17170000,1,USA
Nitro Games,16900000,1,Finland
Kingstone Companies,16730000,2,USA
Athersys,16520000,1,USA
Rubius Therapeutics,16470000,0,USA
Oragenics,16320000,0,USA
Marin Software,16270000,1,USA
Trophy Games,16250000,1,Denmark
Artifex Mundi,15610000,1,Poland
NanoViricides,15550000,1,USA
Drive Shack,15480000,0,USA
Compleo Charging Solutions,15470000,3,Germany
The9,15410000,1,China
InterServ International,15390000,1,Taiwan
