,link,name,industry,founded,country,ceo,employees,revenue
1782,https://www.forbes.com/companies/hyakugo-bank,hyakugo bank,banking,1878,japan,toshiyasu ito,"2,922",doll_863m
1783,https://www.forbes.com/companies/lucid-motors,lucid motors,automotive,2018,united states,peter rawlinson,"3,900",doll_27m
1784,https://www.forbes.com/companies/cspc-pharmaceutical-group,cspc pharmaceutical group,drugs & biotechnology,not found,hong kong,"dong chen cai, cuilong zhang","24,746",doll_4.3b
1785,https://www.forbes.com/companies/atos,atos,it software & services,1997,france,rodolphe belmer,"109,135",doll_12.8b
1786,https://www.forbes.com/companies/manpower,manpower,business services & supplies,1948,united states,jonas prising,"30,000",doll_20.9b
1787,https://www.forbes.com/companies/hotai-motor,hotai motor,consumer durables,1955,taiwan,chun hsing su,not found,doll_8.7b
1788,https://www.forbes.com/companies/smoore-international-holdings,smoore international holdings,"food, drink & tobacco",2009,china,zhi ping chen,"16,241",doll_2.1b
1789,https://www.forbes.com/companies/clorox,clorox,packaged goods,1913,united states,linda rendle,"6,390",doll_7.1b
1790,https://www.forbes.com/companies/dcc,dcc,conglomerates,1976,ireland,donal murphy,"13,689",doll_20.5b
1791,https://www.forbes.com/companies/gjensidige-forsikring,gjensidige forsikring,insurance,2010,norway,helge leiro baastad,"3,710",doll_3.7b
1792,https://www.forbes.com/companies/ford-otosan,ford otosan,consumer durables,1959,turkey,haydar yenigün,"13,724",doll_8b
1793,https://www.forbes.com/companies/bank-of-queensland,bank of queensland,banking,1874,australia,george frazis,"2,218",doll_1.6b
1794,https://www.forbes.com/companies/fortune-brands-home-security,fortune brands home & security,construction,2011,united states,nicholas i. fink,"28,000",doll_7.7b
1795,https://www.forbes.com/companies/lear,lear,consumer durables,1917,united states,ray scott,"160,100",doll_19.3b
1796,https://www.forbes.com/companies/service-corp-intl,service corp intl,business services & supplies,not found,united states,thomas l. ryan,"24,658",doll_4.1b
1797,https://www.forbes.com/companies/korea-zinc,korea zinc,materials,1974,south korea,je-joong lee,"1,550",doll_8.7b
1798,https://www.forbes.com/companies/qingdao-rural-commercial-bank,qingdao rural commercial bank,banking,2012,china,zong bo liu,"4,904",doll_2.9b
1799,https://www.forbes.com/companies/tosoh,tosoh,chemicals,1935,japan,kenichi udagawa,"13,631",doll_8.1b
1800,https://www.forbes.com/companies/doordash,doordash,it software & services,2013,united states,tony xu mba,"8,600",doll_4.9b
1801,https://www.forbes.com/companies/cloudflare,cloudflare,business services & supplies,2009,united states,matthew browning prince,"2,440",doll_656m
1802,https://www.forbes.com/companies/jointown-pharmaceutical-group,jointown pharmaceutical group,health care equipment & services,1999,china,wei he,"28,213",doll_18.8b
1803,https://www.forbes.com/companies/showa-denko,showa denko,chemicals,1939,japan,hidehito takahashi,"26,054",doll_12.9b
1804,https://www.forbes.com/companies/kawasaki-heavy-industries,kawasaki heavy industries,conglomerates,1896,japan,yasuhiko hashimoto,"36,691",doll_13.6b
1805,https://www.forbes.com/companies/deutsche-pfandbriefbank,deutsche pfandbriefbank,banking,2003,germany,andreas arndt,823,doll_1.9b
1806,https://www.forbes.com/companies/nio,nio,consumer durables,2014,china,bin li,not found,doll_5.6b
1807,https://www.forbes.com/companies/ultrapar-participacoes,ultrapar participacoes,oil & gas operations,not found,brazil,marcos marinho lutz,"16,422",doll_20.3b
1808,https://www.forbes.com/companies/american-national-group,american national group,insurance,1905,united states,james edward pozzi,"4,545",doll_4.4b
1809,https://www.forbes.com/companies/ogaki-kyoritsu-bank,ogaki kyoritsu bank,banking,1896,japan,takashi tsuchiya,"3,409",doll_701m
1810,https://www.forbes.com/companies/bendigo-adelaide-bank,bendigo & adelaide bank,banking,1858,australia,marnie a. baker,"4,483",doll_1.5b
1811,https://www.forbes.com/companies/tongling-nonferrous-metals,tongling nonferrous metals,materials,not found,china,pei jin jiang,"11,832",doll_20.3b
1812,https://www.forbes.com/companies/electric-power-development,electric power development,utilities,1952,japan,yong yu,"7,156",doll_9.2b
1813,https://www.forbes.com/companies/salzgitter,salzgitter,materials,1858,germany,gunnar groebler,"24,255",doll_11.5b
1814,https://www.forbes.com/companies/suzuken,suzuken,drugs & biotechnology,1946,japan,jian wei zhang,"15,041",doll_20.1b
1815,https://www.forbes.com/companies/shiga-bank,shiga bank,banking,1933,japan,yoshio daido,"2,286",doll_875m
1816,https://www.forbes.com/companies/sartorius,sartorius,health care equipment & services,1870,germany,joachim kreuzburg,"13,832",doll_4.3b
1817,https://www.forbes.com/companies/tsim-sha-tsui-properties,tsim sha tsui properties,construction,1971,hong kong,chee siong ng,not found,doll_4b
1818,https://www.forbes.com/companies/qilu-bank,qilu bank,banking,1996,china,not found,"4,130",doll_2.1b
1819,https://www.forbes.com/companies/horizon-therapeutics-public-limited-company,horizon therapeutics public limited company,drugs & biotechnology,2008,ireland,timothy p. walbert,"1,890",doll_3.2b
1820,https://www.forbes.com/companies/prysmian,prysmian,capital goods,2005,italy,valerio battista,"29,763",doll_15.1b
1821,https://www.forbes.com/companies/crescent-point-energy,crescent point energy,oil & gas operations,1994,canada,craig bryksa,748,doll_2.3b
1822,https://www.forbes.com/companies/info-edge-india,info edge india,it software & services,1995,india,hitesh oberoi,"4,439",doll_190m
1823,https://www.forbes.com/companies/finecobank,finecobank,banking,1979,italy,alessandro foti,"1,305",doll_1.5b
1824,https://www.forbes.com/companies/hubei-biocause-pharmaceutical,hubei biocause pharmaceutical,chemicals,not found,china,wen xia zhou,"2,379",doll_6.5b
1825,https://www.forbes.com/companies/icon,icon (ireland),drugs & biotechnology,1990,ireland,stephen a. cutler,"38,330",doll_5.5b
1826,https://www.forbes.com/companies/yunnan-copper-co-ltd,yunnan copper co. ltd.,materials,not found,china,chong wang,"9,608",doll_19.6b
1827,https://www.forbes.com/companies/booz-allen-hamilton-holding,booz allen hamilton holding,business services & supplies,1914,united states,horacio d. rozanski,"27,200",doll_8.1b
1828,https://www.forbes.com/companies/red-electrica,red eléctrica,utilities,1985,spain,roberto garcia merino,"2,051",doll_2.3b
1829,https://www.forbes.com/companies/senshu-ikeda-holdings,senshu ikeda holdings,banking,2009,japan,atsushi ukawa,"2,853",doll_630m
1830,https://www.forbes.com/companies/banca-popolare-di-sondrio,banca popolare di sondrio,banking,1871,italy,mario alberto pedranzini,"3,383",doll_1.4b
1831,https://www.forbes.com/companies/zhejiang-expressway-co-ltd,zhejiang expressway co. ltd.,transportation,1997,china,ying jie yuan,"7,740",doll_2.5b
1832,https://www.forbes.com/companies/wsp,wsp,construction,1987,canada,alexandre j. l'heureux,"55,000",doll_8.2b
1833,https://www.forbes.com/companies/lpl-financial-holdings,lpl financial holdings,diversified financials,1989,united states,dan hogan arnold,"5,900",doll_7.7b
1834,https://www.forbes.com/companies/mid-america-apartment-communities,mid-america apartment communities,diversified financials,1994,united states,h. eric bolton,"2,429",doll_1.8b
1835,https://www.forbes.com/companies/titan,titan (india),consumer durables,1984,india,venkataraman coimbatore,"11,735",doll_3.9b
1836,https://www.forbes.com/companies/beijing-oriental-yuhong-waterproof-technology,beijing oriental yuhong waterproof technology,chemicals,1998,china,zhi ping zhang,"13,630",doll_4.9b
1837,https://www.forbes.com/companies/sistema,sistema,telecommunications services,1993,russia,vladimir sanasarovich chirakhov,not found,doll_10.9b
1838,https://www.forbes.com/companies/wayfair,wayfair,retail and wholesale,2002,united states,niraj s. shah,"16,681",doll_13.7b
1839,https://www.forbes.com/companies/zscaler,zscaler,business services & supplies,2007,united states,jagtar singh chaudhry,"3,153",doll_860m
1840,https://www.forbes.com/companies/dangote-cement,dangote cement,construction,1981,nigeria,michel puchercos,"17,747",doll_3.4b
1841,https://www.forbes.com/companies/ricoh,ricoh,"semiconductors, electronics, electrical engineering, technology hardware & equipment",1936,japan,yoshinori yamashita,"81,184",doll_16.1b
1842,https://www.forbes.com/companies/trade-desk,trade desk,media,2009,united states,jeffrey terry green,"1,967",doll_1.2b
1843,https://www.forbes.com/companies/chr-hansen-holding,chr. hansen holding,chemicals,1874,denmark,mauricio graber,not found,doll_1.3b
1844,https://www.forbes.com/companies/jd-sports-fashion,jd sports fashion,retailing,not found,united kingdom,not found,"61,053",doll_10.2b
1845,https://www.forbes.com/companies/aeroports-de-paris,aeroports de paris,transportation,1945,france,"edward rodolphe paul arkwright, augustin pascal de romanet de beaune","22,269",doll_3.3b
1846,https://www.forbes.com/companies/banque-cantonale-vaudoise,banque cantonale vaudoise,banking,1845,switzerland,pascal kiener,"1,932",doll_1.2b
1847,https://www.forbes.com/companies/amadeus-it-group,amadeus it group ,business services & supplies,1987,spain,luis maroto camino,"15,936",doll_3.2b
1848,https://www.forbes.com/companies/bank-of-lanzhou,bank of lanzhou,banking,1997,china,not found,not found,doll_2.5b
1849,https://www.forbes.com/companies/digital-china-group,digital china group,telecommunications services,not found,china,wei guo,"5,210",doll_19b
1850,https://www.forbes.com/companies/korean-air,korean air,transportation,1962,south korea,"won-tae cho, gi-hong woo","17,992",doll_7.9b
1851,https://www.forbes.com/companies/san-in-godo-bank,san-in godo bank,banking,1941,japan,ichiro kubota,"2,133",doll_806m
1852,https://www.forbes.com/companies/cpfl-energia,cpfl energia,utilities,1912,brazil,gustavo estrella,"13,008",doll_7.3b
1853,https://www.forbes.com/companies/airports-of-thailand,airports of thailand,transportation,1903,thailand,prasong poontaneat,not found,doll_226m
1854,https://www.forbes.com/companies/nanto-bank,nanto bank,banking,1934,japan,takashi hashimoto,"2,497",doll_667m
1855,https://www.forbes.com/companies/toho-bank,toho bank,banking,1941,japan,seishi kitamura,"2,035",doll_525m
1856,https://www.forbes.com/companies/veeva-systems,veeva systems,it software & services,2007,united states,peter p. gassner,"5,482",doll_1.9b
1857,https://www.forbes.com/companies/aier-eye-hospital-group,aier eye hospital group,health care equipment & services,2003,china,li li,"22,808",doll_2.3b
1858,https://www.forbes.com/companies/keiyo-bank,keiyo bank,banking,1943,japan,toshiyuki kumagai,"1,977",doll_583m
1859,https://www.forbes.com/companies/abrdn,abrdn,insurance,2005,united kingdom,stephen bird,"7,768",doll_2.6b
1860,https://www.forbes.com/companies/kyndryl-holdings,kyndryl holdings,business services & supplies,not found,united states,martin j. schroeter,"90,000",doll_18.7b
1861,https://www.forbes.com/companies/qurate-retail-group,qurate retail group,retailing,2018,united states,david rawlinson,"26,659",doll_14b
1862,https://www.forbes.com/companies/cosco-shipping-development,cosco shipping development,transportation,1997,china,chong liu,"13,338",doll_5.4b
1863,https://www.forbes.com/companies/huaibei-mining-holdings,huaibei mining holdings,capital goods,not found,china,chun gui ge,"48,173",doll_10b
1864,https://www.forbes.com/companies/inventec,inventec,technology hardware & equipment,1975,taiwan,yung tsai wu,not found,doll_18.6b
1865,https://www.forbes.com/companies/hanwa,hanwa,trading companies,1947,japan,shuji kita,"4,845",doll_18.6b
1866,https://www.forbes.com/companies/pt-saratoga-investama-sedaya,pt saratoga investama sedaya,diversified financials,1991,indonesia,michael william p.,not found,doll_123m
1867,https://www.forbes.com/companies/saputo,saputo,"food, soft beverages, alcohol & tobacco",1954,canada,lino a. saputo,"18,600",doll_11.6b
1868,https://www.forbes.com/companies/shimizu,shimizu,construction,1804,japan,yoichi miyamoto,"16,586",doll_13b
1869,https://www.forbes.com/companies/e-l-financial,e-l financial,insurance,1968,canada,duncan n. r.,13,doll_1.3b
1870,https://www.forbes.com/companies/basler-kantonalbank,basler kantonalbank,banking,1899,switzerland,basil heeb,"1,289",doll_726m
1871,https://www.forbes.com/companies/snap-on,snap-on,consumer durables,1920,united states,nicholas t. pinchuck,"12,800",doll_4.7b
1872,https://www.forbes.com/companies/luzerner-kantonalbank,luzerner kantonalbank,banking,1850,switzerland,daniel salzmann,"1,448",doll_696m
1873,https://www.forbes.com/companies/zhangzhou-pientzehuang-pharmaceutical,zhangzhou pientzehuang pharmaceutical,drugs & biotechnology,not found,china,jian shun liu,"2,591",doll_1.2b
1874,https://www.forbes.com/companies/kinnevik,kinnevik,diversified financials,1985,sweden,georgi martin ganev,36,doll_198m
1875,https://www.forbes.com/companies/vietnam-technological-commercial-joint-stock-bank,vietnam technological & commercial joint stock bank,banking,1993,vietnam,jens lottner,"12,506",doll_2.1b
1876,https://www.forbes.com/companies/fibi-holdings,fibi holdings,banking,1972,israel,jacob sitt,"3,645",doll_1.6b
1877,https://www.forbes.com/companies/wesco-international,wesco international,trading companies,1993,united states,john j. engel,"18,000",doll_18.2b
1878,https://www.forbes.com/companies/yunnan-yuntianhua,yunnan yuntianhua,chemicals,not found,china,zhou quan cui,"11,379",doll_10b
1879,https://www.forbes.com/companies/sitc-international-holdings,sitc international holdings,transportation,1991,hong kong,xian xiang yang,"1,920",doll_3b
1880,https://www.forbes.com/companies/anhui-water-resources-development,anhui water resources development,utilities,not found,china,ke shun xu,"17,010",doll_11b
1881,https://www.forbes.com/companies/tokyo-kiraboshi-financial-group,tokyo kiraboshi financial group,banking,2014,japan,takashi sakamoto,"2,830",doll_830m
1882,https://www.forbes.com/companies/tenneco,tenneco,consumer durables,1940,united states,brian kesseler,"71,000",doll_18b
1883,https://www.forbes.com/companies/pacwest-bancorp,pacwest bancorp,banking,1999,united states,matthew p. wagner,"2,200",doll_1.4b
1884,https://www.forbes.com/companies/bank-of-gansu,bank of gansu,banking,2011,china,xin li,"4,335",doll_2.3b
1885,https://www.forbes.com/companies/barry-callebaut,barry callebaut,"food, drink & tobacco",1994,switzerland,peter boone,"12,783",doll_8.4b
