,Unnamed: 0,Name,Industry,Sector,Headquarters,Founded,Notes
2702,2702,Banco Santander,Financials,Banks,Santander,1857,"Banking, largest bank in Europe as of Fall 2008[4]"
2703,2703,Banesto,Financials,Banks,Madrid,1902,"Banking, part of Banco Santander"
2704,2704,Bankinter,Financials,Banks,Madrid,1965,Banking
2705,2705,Bassols 1790,Consumer goods,Textiles,Vic,1790,Textiles
2706,2706,Bolsas y Mercados Españoles (BME),Financials,Banks,Madrid,1831,"Bolsas y Mercados Españoles, exchange"
2707,2707,BRB Internacional,Consumer services,Broadcasting & entertainment,Alcobendas,1972,Media
2708,2708,Budgetplaces,Consumer services,Travel & tourism,Barcelona,2003,Hospitality
2709,2709,Calidad Pascual,Consumer goods,Food & beverage,Madrid,1969,"Dairy, water"
2710,2710,CATUAV,Industrials,Aerospace,Moià,2007,Drone manufacturer
2711,2711,Chupa Chups,Consumer goods,Food products,Barcelona,1958,"Confectionery, part of Perfetti Van Melle (Italy)"
2712,2712,CIE Automotive,Consumer goods,Auto parts,Bilbao,2002,"Automotive components, alternative propulsion, biodiesel"
2713,2713,Cintra,Industrials,Heavy construction,Madrid,1998,Infrastructure
2714,2714,Cepsa,Oil & gas,Exploration & production,Madrid,1929,"Petroleum, owned by Mubadala Investment Company (UAE)"
2715,2715,Compañía Logística de Hidrocarburos (CLH),Utilities,Oil & gas distribution,Madrid,1927,"Pipelines, transportation and storage of oil products"
2716,2716,Construcciones Aeronáuticas SA (CASA),Industrials,Aerospace,Madrid,1923,"Aeronautics, defunct 1999, absorbed into EADS/Airbus"
2717,2717,Construcciones y Auxiliar de Ferrocarriles (CAF),Industrials,Commercial vehicles & trucks,Beasain,1917,Railway vehicles & equipment manufacturing
2718,2718,Copisa,Industrials,Heavy construction,Barcelona,1959,Construction contracting
2719,2719,Correos,Industrials,Delivery services,Madrid,1716,Postal service
2720,2720,Cortefiel,Consumer services,Apparel retailers,Madrid,1880,Clothing retailer
2721,2721,Cupra,Consumer goods,Automobiles,Martorell,2018,part of SEAT
2722,2722,Curaxys,Health care,Biotechnology,Cádiz,2009,Biopharmaceutical
2723,2723,Deoleo,Consumer goods,Food products,Córdoba,1955,Food processing
2724,2724,DIA,Consumer services,Food retailers & wholesalers,Las Rozas,1979,Groceries
2725,2725,Ebro Foods,Consumer goods,Food products,Madrid,1998,Food processing
2726,2726,Ebro trucks,Consumer goods,Automobiles,Barcelona,1954,"Manufacturing; Nissan Motors took complete control of Motors Iberica, Ebro Trucks umbrella company, in 1987"
2727,2727,El Corte Inglés,Consumer services,Food retailers & wholesalers,Madrid,1940,Groceries
2728,2728,Enagás,Utilities,Oil & gas distribution,Madrid,1972,Natural gas distribution & transportation
2729,2729,Endesa,Utilities,Conventional electricity,Madrid,1944,"Energy, part of Enel (Italy)"
2730,2730,Eroski,Consumer services,Food retailers & wholesalers,Elorrio,1969,"Groceries, part of Mondragon Corporation"
2731,2731,Euskaltel,Telecommunications,Fixed line telecommunications,Derio,1995,Fibre optics
2732,2732,Fagor,Consumer goods,Durable household products,Mondragón,1956,"Appliances, defunct 2013, owns the brands Edesa, Aspes, Mastercook, Brandt and De Dietrich, part of Mondragon Corporation"
2733,2733,Ferrovial,Industrials,Heavy construction,Madrid,1952,Construction
2734,2734,Festina,Consumer goods,Clothing & accessories,Barcelona,1902,Watches
2735,2735,Fierro Group,Conglomerates,-,Madrid[5],1961,"Industrials, financials"
2736,2736,Fomento de Construcciones y Contratas,Industrials,Heavy construction,Barcelona,1900,Construction
2737,2737,Gamesa,Oil & gas,Renewable energy equipment,Zamudio,1976,Renewable energy
2738,2738,Naturgy,Utilities,Oil & gas distribution,Madrid,1991,"Natural gas distribution & transportation, power generation"
2739,2739,GMV Innovating Solutions,Conglomerates,-,Tres Cantos,1984,"Aeronautics, financials, defense & security, health care, information security, transportation, telecommunications"
2740,2740,Grundig mobile,Technology,Telecommunications equipment,Málaga,2005,"Manufacturing, defunct 2008"
2741,2741,Grupo Agbar,Utilities,Water,Barcelona,1867,"Water services, distribution, treatment"
2742,2742,Grupo Antolin,Consumer goods,Auto parts,Burgos,1950,Automotive interiors
2743,2743,Grupo Calvo,Consumer goods,Food products,Carballo,1940,"Food, fishing"
2744,2744,Grupo Gea Perona,Utilities,Oil & gas distribution,Murcia,1927,Oil & gas distribution
2745,2745,Grupo Lo Monaco,Consumer goods,Furnishings,Granada,1996,Mattresses
2746,2746,Grupo Puma,Industrials,Building materials & fixtures,Madrid,1985,Mortars and adhesives
2747,2747,Hijos de Rivera,Consumer goods,Brewers,A Coruña,1906,Brewery
2748,2748,Hipercor,Consumer services,Food retailers & wholesalers,Madrid,1979,Groceries
2749,2749,Iberdrola,Utilities,Conventional electricity,Bilbao,1992,Energy
2750,2750,Iberia,Consumer services,Airlines,Madrid,1927,Flag carrier airline
2751,2751,IDAPT,Technology,Telecommunications equipment,Barcelona,2006,Mobile phone chargers
2752,2752,Idilia Foods,Consumer goods,Food products,Barcelona,1940,Food processing
2753,2753,Inditex,Consumer services,Apparel retailers,Arteixo,1985,"World's largest clothing retailer[6] and owns brands like Zara, Massimo Dutti, Bershka, Pull and Bear, Oysho, Zara Home, Often and Stradivarius"
2754,2754,Indra Sistemas,Industrials,Aerospace,Madrid,1993,"Aeronautics, defence"
2755,2755,Inmobiliaria Colonial,Financials,Real estate holding & development,Madrid,1946,Real estate
2756,2756,Irizar,Industrials,Commercial vehicles & trucks,Ormaiztegi,1889,Bus manufacturing
2757,2757,Joma,Consumer goods,Clothing & accessories,Portillo de Toledo,1965,Clothing
2758,2758,Kelme,Consumer services,Apparel retailers,Elche,1977,Retail
2759,2759,La Caixa,Financials,Banks,Valencia,1990,Banking
2760,2760,La Casera,Consumer services,Food retailers & wholesalers,Madrid,1949,"Groceries, part of Cadbury (UK)"
2761,2761,Lacasa,Consumer goods,Food products,Zaragoza,1852,Confectionery
2762,2762,Lladró,Consumer goods,Recreational products,Tavernes Blanques,1953,Handcraft
2763,2763,Llaollao,Consumer goods,Food products,Murcia,2009,Food
2764,2764,Mahou San Miguel,Consumer goods,Brewers,Madrid,1890,Brewery
2765,2765,Majorica,Consumer goods,Clothing & accessories,Palma,1890,Pearls
2766,2766,Mango,Consumer services,Apparel retailers,Palau-solità i Plegamans,1984,Clothing retail
2767,2767,Mapfre,Financials,Full line insurance,Majadahonda,1933,Insurance
2768,2768,Marfeel,Technology,Software,Barcelona,2011,Cloud services
2769,2769,Mediaset España Comunicación,Consumer services,Broadcasting & entertainment,Madrid,1989,Broadcasting
2770,2770,Meliá Hotels International,Consumer services,Hotels,Palma,1956,Hotels
2771,2771,Mercadona,Consumer services,Food retailers & wholesalers,Tavernes Blanques,1977,Groceries
2772,2772,Mondragon Corporation,Conglomerates,-,Mondragón,1956,"Includes Orbea, Eroski, Fagor and Irizar"
2773,2773,Mutua Madrileña,Financials,Full line insurance,Madrid,1930,Insurance non-profit
2774,2774,Naipes Heraclio Fournier,Industrials,Recreational products,Vitoria-Gasteiz,1868,"Manufacturing, part of Newell Brands (US)"
2775,2775,Natra,Conglomerates,-,Valencia,1943,"Consumer goods, pharmaceuticals"
2776,2776,Navantia,Industrials,Shipbuilding,Madrid,2005,"Shipbuilding, defence ships"
2777,2777,NH Hotel Group,Consumer services,Hotels,Madrid,1978,Hotel chain
2778,2778,Nodosa Shipyard,Industrials,Shipbuilding,Bueu,1982,"Shipbuilding, ship repair"
2779,2779,Obrascón Huarte Lain,Industrials,Heavy construction,Madrid,1999,Construction
2780,2780,Orbea,Consumer goods,Recreational products,Mallabia,1931,Bicycles
2781,2781,Pacha Group,Consumer services,Travel & tourism,Ibiza,1967,Entertainment
2782,2782,Pescanova,Consumer goods,Food products,Redondela,1960,"Food, fishing"
2783,2783,Planeta Group,Consumer services,Publishing,Barcelona,1949,Publishing
2784,2784,Porcelanosa,Industrials,Building materials & fixtures,Villarreal,1973,Manufacturing
2785,2785,PRISA TV,Consumer services,Broadcasting & entertainment,Tres Cantos,1989,Broadcasting
2786,2786,Private Media Group,Consumer services,Broadcasting & entertainment,Barcelona,1965,Media
2787,2787,Prosegur,Industrials,Business support services,Madrid,1976,Multinational security
2788,2788,Pyro Studios,Technology,Software,Alcobendas,1996,Video game developer
2789,2789,Red Eléctrica de España,Utilities,Conventional electricity,Alcobendas,1985,Energy grid
2790,2790,Renfe,Consumer services,Travel & tourism,Madrid,2005,Passenger rail
2791,2791,Repsol,Oil & gas,Integrated oil & gas,Madrid,1987,Petroleum
2792,2792,RTVE,Consumer services,Broadcasting & entertainment,Madrid,2007,State media
2793,2793,RIU Hotels,Consumer services,Hotels,Majorca,1953,Hotels
2794,2794,Sacyr,Industrials,Heavy construction,Madrid,1999,Construction
2795,2795,Santana Motor,Consumer goods,Automobiles,Linares,1956,"Automotive, defunct 2011"
2796,2796,SEAT,Consumer goods,Automobiles,Martorell,1950,"Automotive, part of Volkswagen Group (Germany)"
2797,2797,SENER,Industrials,Heavy construction,Getxo,1956,Construction and engineering
2798,2798,Sener Aeronáutica,Industrials,Aerospace,Getxo,1956,"Aeronautics, part of SENER"
2799,2799,Talgo,Industrials,Commercial vehicles & trucks,Las Rozas de Madrid,1942,Railway vehicles engineering
2800,2800,Técnicas Reunidas,Oil & gas,Oil equipment & services,Madrid,1959,Oil and gas infrastructure
2801,2801,Telefónica,Telecommunications,Fixed line telecommunications,Madrid,1924,"Telecom, broadband"
2802,2802,Telepizza,Consumer services,Restaurants & bars,Madrid,1987,Pizza chain
2803,2803,Terra,Technology,Internet,Madrid,1999,Internet
2804,2804,Uralita Group,Industrials,Building materials & fixtures,Madrid,1907,Building materials
2805,2805,Vidal,Consumer goods,Food products,Molina de Segura,1963,Confectionery
2806,2806,Vitelcom,Consumer goods,Consumer electronics,Málaga,2001,"Electronics, defunct 2008"
2807,2807,Vodafone Spain,Telecommunications,Mobile telecommunications,Madrid,2000,"Mobile network, part of Vodafone (UK)"
2808,2808,Vueling,Consumer services,Airlines,Barcelona,2004,Low-cost airline
2809,2809,Zara,Consumer services,Apparel retailers,Arteixo,1974,"Retailer, part of Inditex"
2810,2810,Zinkia Entertainment,Consumer services,Broadcasting & entertainment,Madrid,2001,Entertainment
2811,2811,3H Biomedical,Health care,Biotechnology,Uppsala,2004,Cell-based biotech
2812,2812,AarhusKarlshamn,Consumer goods,Food products,Malmö,2005,"Vegetable oils, fats"
2813,2813,Abba Seafood,Consumer goods,Food products,Gothenburg,1883,Seafood
2814,2814,ABU Garcia,Consumer goods,Recreational products,Svängsta[5],1921,"Fishing reels, part of Newell Brands (US)"
2815,2815,Acando,Technology,Software,Stockholm,2001,IT consulting
2816,2816,Acast,Technology,Software,Stockholm,2014,Podcast streaming software
2817,2817,Acne Studios,Consumer goods,Clothing & accessories,Stockholm,1997,Fashion
2818,2818,ÅF,Industrials,Business support services,Stockholm,1895,Consulting
2819,2819,AGA,Oil & gas,Exploration & production,Luleå,1904,"Defunct natural gas, now part of Linde AG"
2820,2820,Åhléns,Consumer services,Broadline retailers,Stockholm,1899,Retail department stores
2821,2821,Alfa Laval,Industrials,Industrial machinery,Lund,1883,Heavy industry
2822,2822,Alfdex,Industrials,Industrial machinery,Landskrona,2002,Industrial separators
2823,2823,AP&T,Industrials,Industrial machinery,Ulricehamn,1989,Metal forming machinery
2824,2824,Apoteket,Health care,Pharmaceuticals,Stockholm,1970,State pharma
2825,2825,Aptilo Networks,Telecommunications,Mobile telecommunications,Stockholm,2001,Mobile services
2826,2826,Arcam,Industrials,Industrial suppliers,Mölndal,1997,3D printing
2827,2827,ASEA,Industrials,Diversified industrials,Västerås,1883,"Manufacturer, defunct 1988"
2828,2828,ABB,Industrials,Industrial machinery,Västerås/Zürich,1988,"Robotics, automation"
2829,2829,Assa Abloy,Industrials,Industrial suppliers,Stockholm,1994,Locks
2830,2830,Astra AB,Health care,Pharmaceuticals,Södertälje,1913,"Defunct 1999, now merged into AstraZeneca (UK)"
2831,2831,Atlas Copco,Industrials,Diversified industrials,Nacka,1873,Industrials
2832,2832,Atlet,Industrials,Commercial vehicles & trucks,Mölnlycke,1958,"Trucks, part of Nissan (Japan)"
2833,2833,Autoliv,Industrials,Business support services,Stockholm,1997,Automotive safety
2834,2834,Avalanche Studios,Technology,Software,Stockholm,2003,Video games
2835,2835,Avanza,Financials,Investment services,Stockholm,1999,Stock broker
2836,2836,Axel Johnson,Conglomerates,-,Stockholm,1873[6],"Retail holdings, part of Axel Johnson Group"
2837,2837,Axel Johnson Group,Conglomerates,-,Stockholm,1873,Diversified holdings
2838,2838,Axfood,Consumer services,Food retailers & wholesalers,Stockholm,1964,"Grocery chain, part of Axel Johnson AB"
2839,2839,Axis Communications,Technology,Computer hardware,Lund,1984,"Network cameras, part of Canon Inc. (Japan)"
2840,2840,BAE Systems,Industrials,Defense,Örnsköldsvik,2006[7],"Defence, part of BAE Systems (UK)"
2841,2841,Bahco,Industrials,Diversified industrials,Enköping,1886,Part of Snap-on (US)
2842,2842,Bahnhof,Telecommunications,Fixed line telecommunications,Stockholm,1994,Internet service provider
2843,2843,Ballograf,Consumer goods,Nondurable household products,Gothenburg,1945,Ballpoint pens and pencils
2844,2844,Berg Propulsion,Industrials,Industrial machinery,Gothenburg,1912,Controllable pitch propellers
2845,2845,Betsson,Consumer services,Gambling,Stockholm,1963,Online gambling
2846,2846,Biacore,Health care,Biotechnology,Uppsala,1984,Part of GE Healthcare (US)
2847,2847,BillerudKorsnäs,Basic materials,Paper,Solna,2012,Paper
2848,2848,Bindomatic,Industrials,Industrial suppliers,Stockholm,1974,Office supplies
2849,2849,BioGaia,Health care,Pharmaceuticals,Stockholm,1990,Probiotic
2850,2850,Björn Borg,Consumer goods,Clothing & accessories,Stockholm,2004,Fashion
2851,2851,Bofors,Industrials,Defense,Karlskoga,1873,Arms
2852,2852,Boghammar Marin AB,Industrials,Commercial vehicles & trucks,Lidingö,1906,Shipyard
2853,2853,Boliden,Basic materials,General mining,Stockholm,1931,Mining
2854,2854,Bolinder-Munktell,Industrials,Commercial vehicles & trucks,Eskilstuna,1932,"Defunct, now a part of Volvo Construction Equipment"
2855,2855,Bona AB,Industrials,Building materials & fixtures,Malmö,1919,Flooring
2856,2856,Bonnier Group,Consumer services,Broadcasting & entertainment,Stockholm,1804,Media group
2857,2857,Braathens Regional Aviation,Consumer services,Airlines,Malmö,1981,Airline
2858,2858,Bredbandsbolaget,Telecommunications,Fixed line telecommunications,Stockholm[8],1998,"Triple play services, part of Telenor (Norway)"
2859,2859,Brio,Consumer goods,Toys,Malmö,1884,Toys
2860,2860,Bure Equity,Financials,Investment services,Stockholm,1992,Investments
2861,2861,Camfil,Industrials,Industrial machinery,Stockholm,1963,Air filtration
2862,2862,Carnegie Investment Bank,Financials,Investment services,Stockholm,1803,Financial services
2863,2863,Casino Cosmopol,Consumer services,Gambling,Stockholm,1999,State gambling operator
2864,2864,Cederroth,Health care,Health care providers,Upplands Väsby,1895,Personal health care
2865,2865,Cheap Monday,Consumer goods,Clothing & accessories,Stockholm,2000,Clothing
2866,2866,Clas Ohlson,Consumer services,Home improvement retailers,Insjön,1918,Hardware stores
2867,2867,Clavia,Consumer goods,Recreational products,Stockholm,1983,Musical instruments
2868,2868,Cloetta,Consumer goods,Food products,Stockholm,1862,Chocolate
2869,2869,Columbitech,Technology,Software,Stockholm,2000,Wireless security
2870,2870,Com Hem,Telecommunications,Fixed line telecommunications,Stockholm,1983,Triple play services
2871,2871,Comviq,Telecommunications,Fixed line telecommunications,Stockholm,1981,"Merged into Tele2, retained as a brand"
2872,2872,Coop Norden,Consumer services,Food retailers & wholesalers,Stockholm,2001,"Retail chain, defunct 2008"
2873,2873,Danir AB,Financials,Investment services,Malmö,1986,Investments
2874,2874,Dataphone,Telecommunications,mobile telecommunications,Stockholm,2001,telecommunications
2875,2875,Datasaab,Industrials,Business support services,Linköping,1954,"Computer division of Saab, defunct"
2876,2876,DeLaval,Industrials,Commercial vehicles & trucks,Tumba,1883,Farm machines
2877,2877,Destination Gotland,Consumer services,Travel & tourism,Visby,1998,Ferry line
2878,2878,Diamyd Medical,Health care,Biotechnology,Stockholm,1994[9],Research
2879,2879,Dockstavarvet,Industrials,Commercial vehicles & trucks,Docksta,1905,"Shipyard, Part of Saab Group since 2017"
2880,2880,Domnarvet,Basic materials,Iron & steel,Borlänge,1872,"Iron, part of SSAB"
2881,2881,Doro,Technology,Telecommunications equipment,Malmö,1974[10],Telecom products
2882,2882,Draim,Technology,Software,Nacka,2003,Games
2883,2883,EA DICE,Technology,Software,Stockholm,1992,Video games
2884,2884,Elanders,Industrials,Business support services,Mölnlycke,1908,Printing
2885,2885,Electrolux,Consumer goods,Durable household products,Stockholm,1919,Appliances
2886,2886,Elekta,Health care,Health care providers,Stockholm,1972,Radiation therapy
2887,2887,Elektron,Consumer goods,Recreational products,Gothenburg,1998,Synthesizers
