00-avengers-country,01-DDD-country,02-GioPonSpiz-country,03-gren-country,04-iGMM-country,05-MalPatSaj-country,06-MarScoToc-country
,usa,usa,usa,usa,usa,china
usa,malaysia,canada,india,mexico,yman islands,usa
germany,indonesia,usa,usa,china,poland,usa
taiwan,usa,mexico,canada,singapore,usa,uk
india,usa,s. korea,usa,india,usa,china
australia,usa,usa,usa,sweden,usa,usa
china,india,canada,usa,china,usa,india
china,usa,india,canada,usa,usa,usa
,canada,usa,usa,japan,canada,japan
india,usa,india,usa,usa,usa,usa
indonesia,usa,usa,usa,usa,usa,usa
usa,china,usa,austria,usa,india,usa
italy,usa,usa,usa,china,usa,france
usa,ireland,usa,usa,mexico,usa,usa
usa,usa,canada,usa,denmark,india,usa
switzerland,usa,china,south africa,canada,india,france
usa,usa,usa,china,usa,usa,usa
usa,israel,china,usa,uk,usa,usa
sweden,usa,usa,canada,china,usa,usa
usa,canada,israel,usa,south korea,uk,usa
canada,usa,usa,usa,india,usa,india
,taiwan,india,india,usa,india,usa
,usa,usa,india,usa,austria,
,usa,usa,usa,usa,usa,canada
,usa,uk,france,taiwan,netherlands,usa
,usa,usa,usa,usa,india,uk
,canada,usa,india,usa,usa,usa
,sweden,usa,usa,usa,india,usa
,usa,usa,netherlands,finland,usa,usa
,india,singapore,india,usa,austria,usa
,india,china,india,germany,usa,india
,usa,usa,india,switzerland,india,usa
,usa,usa,usa,usa,mexico,usa
,united-kingdom,usa,peru,usa,usa,usa
,usa,india,usa,finland,china,usa
,usa,japan,usa,usa,india,india
,usa,usa,usa,norway,switzerland,usa
,usa,usa,usa,new zealand,usa,uk
,usa,india,usa,usa,canada,usa
,usa,usa,usa,usa,usa,usa
,usa,usa,usa,switzerland,india,usa
,india,india,india,usa,india,usa
,usa,usa,usa,australia,japan,usa
,usa,usa,usa,france,usa,usa
,india,usa,usa,japan,france,usa
,usa,usa,sweden,hong kong,usa,canada
,usa,usa,india,singapore,usa,israel
,india,india,canada,israel,usa,india
,usa,usa,usa,usa,usa,china
,india,usa,india,usa,usa,india
,germany,usa,usa,usa,india,usa
,canada,canada,china,hong kong,usa,india
,usa,usa,india,germany,usa,usa
,usa,usa,china,usa,canada,usa
,usa,china,mexico,china,usa,usa
,usa,usa,usa,germany,sweden,china
,usa,usa,canada,usa,india,usa
,india,india,usa,india,usa,usa
,israel,poland,usa,france,israel,usa
,canada,india,usa,canada,usa,india
,singapore,usa,india,usa,usa,usa
,india,india,usa,india,india,usa
,usa,india,austria,australia,usa,usa
,switzerland,usa,india,japan,usa,usa
,india,india,usa,italy,usa,usa
,usa,usa,usa,switzerland,usa,india
,china,usa,usa,china,china,canada
,canada,usa,usa,usa,usa,usa
,usa,usa,usa,usa,india,usa
,usa,usa,usa,turkey,usa,usa
,united-kingdom,india,india,south korea,usa,poland
,india,usa,usa,usa,s. korea,usa
,united-kingdom,uk,india,japan,usa,usa
,canada,usa,usa,usa,usa,
,usa,usa,india,germany,usa,singapore
,india,india,india,taiwan,usa,india
,usa,usa,usa,usa,india,uk
,singapore,jersey,usa,usa,india,usa
,usa,usa,india,india,usa,india
,usa,usa,usa,china,yman islands,usa
,usa,usa,usa,uk,usa,usa
,usa,usa,usa,australia,usa,usa
,india,usa,usa,taiwan,usa,india
,usa,usa,usa,thailand,russia,usa
,usa,india,india,usa,usa,usa
,netherlands,usa,usa,usa,usa,usa
,india,india,usa,brazil,china,india
,switzerland,austria,india,usa,usa,
,new-zealand,usa,thailand,usa,usa,usa
,usa,india,usa,israel,canada,usa
,none,india,usa,uk,usa,china
,finland,usa,usa,japan,usa,usa
,canada,uk,usa,usa,usa,usa
,israel,usa,india,usa,usa,sweden
,usa,india,india,usa,usa,usa
,none,usa,russia,india,usa,usa
,usa,usa,usa,uk,usa,india
,usa,usa,usa,australia,poland,usa
,usa,usa,usa,uk,canada,india
,none,usa,canada,hong kong,usa,usa
,usa,usa,usa,china,india,usa
,switzerland,canada,israel,usa,usa,usa
,usa,thailand,usa,brazil,usa,usa
,china,usa,france,france,india,india
,usa,india,usa,taiwan,india,india
,usa,usa,usa,usa,japan,canada
,indonesia,usa,usa,india,usa,usa
,usa,usa,switzerland,india,usa,usa
,usa,usa,usa,canada,usa,usa
,germany,usa,india,germany,usa,usa
,india,usa,usa,usa,usa,india
,taiwan,usa,usa,usa,usa,usa
,usa,india,usa,usa,usa,usa
,india,usa,israel,china,india,usa
,usa,china,india,japan,usa,usa
,china,israel,usa,india,usa,usa
,usa,usa,usa,china,south africa,usa
,switzerland,usa,usa,usa,india,thailand
,usa,usa,usa,italy,india,
,usa,usa,usa,usa,usa,switzerland
,usa,usa,usa,hong kong,india,usa
,india,usa,usa,usa,uk,uk
,south-korea,usa,usa,usa,usa,china
,usa,usa,usa,usa,usa,usa
,usa,india,usa,israel,usa,usa
,usa,china,usa,italy,usa,india
,usa,sweden,india,usa,usa,usa
,india,usa,usa,netherlands,usa,usa
,india,usa,japan,usa,south africa,india
,usa,south africa,hong kong,switzerland,usa,usa
,usa,usa,usa,germany,usa,israel
,usa,usa,usa,south korea,usa,usa
,usa,canada,india,usa,japan,usa
,usa,france,usa,netherlands,usa,usa
,usa,usa,cayman islands,switzerland,usa,south africa
,usa,usa,usa,usa,usa,usa
,china,india,usa,singapore,hong kong,usa
,usa,india,canada,chile,usa,usa
,usa,usa,israel,taiwan,india,australia
,usa,usa,poland,usa,usa,usa
,usa,india,japan,singapore,usa,hong kong
,canada,peru,usa,australia,usa,usa
,usa,usa,usa,usa,finland,usa
,usa,usa,usa,usa,usa,usa
,australia,usa,south africa,germany,italy,india
,usa,india,usa,usa,thailand,canada
,usa,india,usa,usa,australia,poland
,usa,australia,india,south korea,usa,
,usa,india,usa,uk,usa,india
,usa,usa,israel,south korea,sweden,canada
,usa,india,australia,south korea,hong kong,china
,usa,austria,italy,south africa,usa,usa
,united-kingdom,usa,usa,hong kong,india,usa
,usa,usa,usa,usa,usa,china
,none,usa,hong kong,japan,usa,usa
,china,canada,india,uk,usa,canada
,usa,india,usa,thailand,china,india
,india,india,usa,usa,india,usa
,usa,india,usa,usa,india,usa
,india,china,usa,usa,usa,usa
,usa,usa,usa,australia,usa,usa
,usa,usa,usa,uk,usa,usa
,usa,usa,usa,japan,usa,usa
,usa,poland,india,usa,usa,india
,usa,canada,usa,taiwan,austria,india
,canada,usa,india,brazil,usa,india
,india,usa,sweden,japan,usa,usa
,usa,usa,canada,japan,usa,usa
,usa,usa,usa,turkey,canada,usa
,usa,usa,usa,usa,india,usa
,usa,usa,usa,south africa,india,usa
,none,switzerland,usa,australia,india,india
,usa,usa,usa,japan,japan,usa
,usa,india,canada,isle of man,usa,usa
,hong-kong,netherlands,usa,usa,india,canada
,none,usa,usa,usa,israel,india
,india,india,usa,usa,india,india
,usa,usa,india,usa,ru,sweden
,india,hong kong,usa,philippines,india,india
,canada,india,uk,hong kong,usa,usa
,usa,usa,japan,usa,israel,usa
,usa,usa,india,italy,usa,india
,usa,usa,usa,uk,usa,italy
,india,usa,usa,usa,usa,india
,china,usa,usa,usa,usa,india
,germany,usa,usa,australia,canada,usa
,india,usa,india,usa,india,usa
,china,india,usa,japan,usa,usa
,usa,usa,usa,portugal,usa,usa
,usa,usa,israel,usa,usa,india
,none,usa,usa,japan,usa,usa
,usa,australia,usa,spain,canada,canada
,usa,sweden,brazil,usa,usa,canada
,japan,usa,india,usa,usa,usa
,usa,usa,usa,germany,usa,usa
,germany,canada,usa,canada,usa,usa
,india,usa,india,usa,usa,india
,usa,usa,usa,usa,usa,usa
,usa,usa,japan,brazil,brazil,
,usa,russia,usa,usa,usa,russia
,japan,usa,austria,sweden,usa,usa
,usa,france,usa,india,canada,uk
,south-korea,usa,canada,netherlands,usa,india
,india,india,usa,india,canada,usa
,canada,india,usa,australia,usa,usa
,usa,usa,usa,india,india,usa
,sweden,india,usa,usa,usa,usa
,india,india,usa,australia,usa,usa
,switzerland,usa,israel,sweden,australia,usa
,usa,usa,usa,india,usa,usa
,usa,canada,usa,russia,india,japan
,usa,canada,usa,japan,sweden,usa
,usa,usa,china,sweden,india,usa
,usa,south africa,usa,usa,s. korea,france
,usa,usa,india,china,usa,usa
,usa,usa,usa,uk,china,india
,hong-kong,usa,usa,usa,canada,usa
,united-kingdom,italy,usa,usa,usa,japan
,usa,usa,usa,usa,usa,usa
,india,usa,usa,taiwan,usa,usa
,usa,usa,usa,india,israel,india
,usa,cayman islands,usa,brazil,india,usa
,usa,usa,usa,china,usa,usa
,usa,japan,usa,italy,sweden,
,usa,usa,usa,norway,india,usa
,usa,usa,usa,ireland,india,usa
,usa,usa,usa,china,australia,usa
,usa,israel,usa,india,israel,france
,usa,usa,usa,usa,usa,usa
,usa,india,china,usa,usa,canada
,cambodia,usa,usa,usa,usa,usa
,usa,usa,usa,usa,usa,usa
,india,usa,usa,taiwan,usa,japan
,india,usa,usa,japan,usa,south africa
,usa,usa,japan,usa,india,usa
,india,japan,india,australia,usa,usa
,usa,usa,usa,israel,usa,usa
,india,canada,usa,netherlands,turkey,india
,usa,israel,usa,usa,usa,usa
,usa,usa,canada,india,india,usa
,none,japan,india,malaysia,india,usa
,indonesia,usa,bermuda,india,usa,usa
,usa,india,finland,hong kong,usa,usa
,usa,india,usa,japan,usa,usa
,usa,usa,usa,india,usa,israel
,usa,india,usa,usa,usa,canada
,australia,usa,india,usa,usa,
,finland,usa,usa,japan,hong kong,india
,usa,usa,india,uk,usa,india
,none,usa,usa,usa,usa,usa
,usa,usa,india,bermuda,india,usa
,india,usa,india,usa,usa,australia
,canada,usa,usa,usa,usa,japan
,india,usa,usa,usa,usa,japan
,usa,usa,usa,indonesia,luxembourg,usa
,usa,india,india,usa,usa,india
,usa,usa,usa,usa,usa,india
,usa,usa,hong kong,singapore,japan,usa
,israel,uk,usa,thailand,usa,usa
,india,usa,india,taiwan,israel,usa
,usa,usa,japan,usa,usa,usa
,usa,usa,usa,germany,usa,usa
,usa,japan,india,indonesia,usa,india
,usa,china,usa,netherlands,usa,usa
,usa,austria,usa,thailand,switzerland,usa
,usa,usa,india,france,usa,usa
,usa,usa,india,germany,bermuda,usa
,canada,usa,sweden,usa,australia,usa
,usa,usa,sweden,switzerland,india,usa
,israel,usa,canada,usa,india,usa
,usa,india,india,malaysia,india,usa
,usa,usa,india,netherlands,israel,usa
,none,usa,usa,uk,france,usa
,united-kingdom,japan,india,uk,usa,usa
,usa,usa,canada,finland,japan,usa
,usa,israel,india,india,usa,israel
,usa,usa,india,france,usa,usa
,france,hong kong,usa,south korea,india,usa
,usa,usa,usa,taiwan,india,india
,usa,usa,usa,france,uk,india
,canada,usa,usa,saudi arabia,usa,usa
,usa,usa,usa,japan,uk,india
,italy,usa,usa,usa,usa,usa
,poland,usa,switzerland,south korea,ireland,usa
,usa,india,usa,italy,usa,usa
,usa,australia,china,taiwan,usa,usa
,india,canada,germany,usa,india,usa
,usa,india,usa,switzerland,india,canada
,malaysia,usa,japan,japan,usa,usa
,usa,usa,india,japan,uk,israel
,usa,japan,india,malaysia,usa,usa
,usa,usa,india,netherlands,usa,usa
,none,switzerland,india,usa,india,australia
,usa,usa,france,sweden,usa,usa
,usa,india,usa,india,india,sweden
,india,india,japan,usa,usa,india
,usa,australia,australia,singapore,india,india
,usa,usa,israel,saudi arabia,france,usa
,usa,usa,israel,japan,canada,usa
,canada,usa,usa,israel,india,usa
,india,usa,usa,usa,germany,usa
,usa,usa,usa,china,france,india
,japan,usa,usa,china,usa,usa
,usa,usa,india,usa,usa,usa
,usa,usa,usa,austria,usa,usa
,israel,usa,india,brazil,india,usa
,canada,usa,usa,usa,usa,india
,usa,switzerland,india,china,sweden,china
,usa,usa,usa,sweden,usa,china
,usa,usa,usa,usa,usa,usa
,usa,china,usa,germany,usa,sweden
,usa,usa,usa,israel,china,switzerland
,usa,sweden,usa,china,usa,usa
,usa,sweden,australia,uk,usa,netherlands
,usa,usa,china,usa,canada,usa
,canada,usa,usa,india,usa,usa
,usa,usa,usa,usa,china,usa
,usa,usa,usa,usa,usa,india
,usa,canada,usa,usa,canada,usa
,usa,usa,australia,turkey,india,switzerland
,finland,usa,usa,saudi arabia,usa,canada
,usa,usa,india,japan,usa,usa
,france,usa,taiwan,usa,india,usa
,japan,india,australia,usa,usa,usa
,india,finland,usa,netherlands,usa,india
,usa,india,uk,japan,usa,uk
,usa,usa,usa,china,usa,usa
,usa,usa,india,usa,usa,usa
,netherlands,usa,canada,france,usa,india
,usa,usa,usa,usa,usa,usa
,india,india,usa,usa,usa,usa
,usa,usa,usa,canada,india,australia
,usa,india,canada,australia,japan,usa
,france,usa,india,usa,uk,finland
,israel,usa,china,india,usa,india
,none,canada,usa,italy,china,usa
,usa,usa,usa,usa,uk,usa
,usa,usa,uk,spain,canada,japan
,usa,usa,sweden,india,israel,usa
,taiwan,usa,usa,japan,usa,usa
,usa,usa,japan,australia,usa,usa
,india,usa,china,usa,india,usa
,india,usa,india,japan,china,usa
,brazil,india,indonesia,india,canada,usa
,none,usa,usa,france,usa,china
,usa,usa,usa,japan,usa,india
,usa,brazil,usa,israel,usa,usa
,japan,usa,usa,japan,usa,usa
,none,china,usa,india,india,usa
,usa,usa,usa,usa,usa,india
,hong-kong,usa,usa,brazil,ireland,usa
,usa,usa,usa,usa,japan,usa
,usa,usa,usa,usa,japan,usa
,usa,india,usa,japan,usa,india
,usa,india,usa,usa,usa,usa
,usa,canada,usa,usa,usa,india
,usa,usa,usa,south africa,usa,usa
,usa,usa,usa,usa,usa,india
,india,usa,india,netherlands,poland,india
,india,usa,usa,china,usa,usa
,usa,usa,usa,japan,usa,usa
,usa,india,usa,china,usa,usa
,usa,india,usa,usa,usa,japan
,usa,usa,usa,china,usa,japan
,usa,india,germany,usa,indonesia,usa
,usa,uk,usa,switzerland,usa,usa
,usa,usa,usa,canada,usa,usa
,australia,usa,usa,japan,usa,usa
,china,china,malaysia,usa,india,india
,india,usa,france,usa,usa,hong kong
,usa,india,usa,luxembourg,india,usa
,usa,india,usa,usa,usa,usa
,usa,usa,usa,usa,india,france
,usa,india,usa,china,usa,usa
,usa,india,usa,japan,belgium,india
,india,usa,israel,canada,usa,usa
,usa,usa,india,usa,taiwan,usa
,usa,india,usa,netherlands,india,germany
,india,france,india,taiwan,malaysia,usa
,france,usa,canada,usa,usa,australia
,brazil,india,usa,usa,usa,india
,usa,india,india,usa,usa,usa
,canada,india,usa,usa,china,india
,australia,usa,usa,usa,india,india
,usa,japan,usa,usa,usa,usa
,usa,usa,usa,usa,japan,usa
,israel,australia,india,france,usa,india
,india,india,usa,usa,usa,india
,usa,japan,usa,usa,usa,brazil
,india,hong kong,usa,china,usa,usa
,india,usa,usa,usa,taiwan,usa
,usa,india,china,italy,usa,usa
,usa,israel,india,brazil,india,usa
,usa,usa,ireland,usa,usa,usa
,india,usa,canada,france,canada,usa
,india,usa,usa,japan,usa,japan
,usa,usa,poland,japan,usa,israel
,usa,india,usa,south africa,usa,india
,usa,usa,usa,portugal,usa,israel
,usa,usa,usa,saudi arabia,usa,india
,india,usa,canada,france,usa,india
,india,india,usa,hong kong,usa,usa
,japan,france,taiwan,usa,norway,usa
,usa,india,usa,usa,usa,usa
,japan,canada,usa,usa,usa,usa
,usa,india,turkey,usa,usa,usa
,usa,usa,canada,usa,switzerland,usa
,india,usa,india,uk,canada,india
,usa,usa,usa,canada,china,india
,usa,usa,usa,taiwan,india,usa
,usa,japan,usa,usa,usa,australia
,usa,usa,india,usa,usa,usa
,usa,israel,uk,japan,usa,usa
,usa,canada,usa,japan,india,usa
,india,usa,usa,china,usa,
,usa,usa,india,italy,canada,
,usa,usa,china,india,usa,
,hong-kong,usa,usa,usa,usa,
,india,usa,usa,indonesia,usa,
,usa,usa,usa,usa,usa,
,usa,usa,india,sweden,usa,
,usa,usa,usa,canada,usa,
,india,india,usa,hong kong,usa,
,china,germany,usa,usa,usa,
,usa,australia,japan,denmark,usa,
,usa,india,usa,usa,usa,
,usa,usa,ireland,japan,germany,
,india,usa,usa,japan,usa,
,usa,usa,usa,south korea,usa,
,usa,canada,usa,netherlands,usa,
,india,sweden,canada,usa,usa,
,usa,usa,usa,usa,india,
,usa,usa,taiwan,usa,usa,
,finland,usa,belgium,india,usa,
,united-kingdom,usa,usa,australia,greece,
,china,usa,usa,china,usa,
,usa,usa,usa,usa,usa,
,usa,india,usa,japan,usa,
,canada,uk,usa,usa,usa,
,india,usa,india,australia,usa,
,switzerland,usa,canada,uk,usa,
,usa,usa,usa,japan,usa,
,switzerland,usa,malaysia,india,usa,
,usa,usa,usa,japan,taiwan,
,usa,canada,usa,indonesia,usa,
,usa,china,china,malaysia,canada,
,usa,ireland,usa,china,india,
,usa,taiwan,usa,norway,germany,
,usa,canada,india,germany,usa,
,usa,usa,usa,usa,usa,
,usa,usa,usa,india,usa,
,usa,usa,usa,denmark,usa,
,india,germany,usa,usa,usa,
,usa,usa,usa,bermuda,india,
,usa,usa,usa,usa,usa,
,usa,usa,usa,italy,canada,
,germany,usa,usa,usa,china,
,japan,usa,india,usa,usa,
,india,usa,canada,usa,india,
,usa,usa,usa,france,usa,
,usa,usa,usa,germany,china,
,usa,usa,greece,usa,yman islands,
,usa,israel,usa,uk,india,
,usa,usa,usa,usa,usa,
,canada,indonesia,india,switzerland,japan,
,canada,usa,usa,usa,usa,
,usa,turkey,usa,canada,usa,
,usa,usa,malaysia,australia,usa,
,united-kingdom,usa,usa,hong kong,usa,
,usa,usa,luxembourg,switzerland,usa,
,usa,usa,usa,uk,usa,
,usa,usa,cayman islands,china,uk,
,india,usa,usa,japan,usa,
,usa,india,usa,china,usa,
,usa,usa,canada,thailand,india,
,usa,india,canada,china,usa,
,china,india,usa,china,usa,
,usa,usa,france,russia,india,
,india,usa,japan,ireland,usa,
,usa,poland,canada,france,india,
,usa,usa,usa,usa,usa,
,usa,india,usa,usa,usa,
,israel,usa,usa,austria,india,
,poland,france,usa,china,india,
,canada,malaysia,usa,usa,canada,
,south-korea,japan,usa,usa,usa,
,usa,usa,uk,hong kong,taiwan,
,canada,india,switzerland,china,malaysia,
,canada,usa,usa,uk,usa,
,usa,india,india,usa,usa,
,usa,usa,canada,usa,usa,
,usa,india,usa,hong kong,india,
,usa,usa,israel,thailand,usa,
,usa,usa,usa,japan,usa,
,usa,usa,usa,usa,usa,
,usa,usa,usa,japan,india,
,india,usa,usa,south korea,usa,
,usa,usa,usa,japan,uk,
,usa,usa,usa,china,usa,
,india,usa,usa,usa,usa,
,brazil,usa,usa,china,japan,
,usa,china,usa,saudi arabia,usa,
,usa,usa,india,usa,usa,
,usa,usa,india,usa,japan,
,usa,taiwan,usa,japan,usa,
,usa,india,usa,japan,india,
,usa,usa,germany,india,usa,
,usa,usa,india,usa,india,
,united-kingdom,india,usa,usa,usa,
,italy,usa,usa,usa,usa,
,south-korea,china,usa,italy,japan,
,usa,usa,germany,ireland,canada,
,canada,usa,india,usa,usa,
,usa,usa,usa,usa,japan,
,usa,usa,canada,china,usa,
,usa,usa,usa,uk,netherlands,
,usa,usa,usa,switzerland,usa,
,united-kingdom,usa,norway,saudi arabia,usa,
,usa,usa,india,india,usa,
,usa,canada,taiwan,japan,usa,
,usa,india,usa,japan,usa,
,usa,usa,usa,china,israel,
,usa,usa,usa,usa,india,
,usa,belgium,india,china,canada,
,usa,usa,uk,germany,usa,
,united-kingdom,india,australia,israel,israel,
,canada,usa,usa,usa,usa,
,usa,india,canada,usa,india,
,usa,ireland,usa,usa,indonesia,
,usa,india,usa,usa,usa,
,hong-kong,usa,usa,china,usa,
,usa,usa,usa,usa,usa,
,usa,usa,usa,czech republic,usa,
,canada,canada,japan,usa,belgium,
,usa,usa,usa,usa,usa,
,usa,usa,usa,netherlands,thailand,
,united-kingdom,usa,india,bermuda,india,
,india,usa,usa,china,poland,
,india,usa,usa,sweden,usa,
,india,india,thailand,canada,usa,
,usa,usa,india,usa,poland,
,usa,canada,usa,usa,usa,
,usa,usa,uk,china,usa,
,hong-kong,usa,usa,france,usa,
,usa,australia,india,taiwan,usa,
,china,canada,belgium,japan,canada,
,usa,usa,india,usa,denmark,
,usa,usa,usa,hong kong,india,
,india,usa,india,hong kong,india,
,usa,greece,brazil,canada,sweden,
,usa,usa,usa,switzerland,canada,
,canada,usa,usa,japan,germany,
,usa,usa,usa,switzerland,usa,
,usa,usa,usa,usa,usa,
,russia,usa,usa,taiwan,sweden,
,india,japan,india,switzerland,canada,
,italy,taiwan,usa,taiwan,usa,
,india,usa,india,germany,canada,
,usa,canada,poland,japan,malaysia,
,usa,usa,usa,usa,usa,
,usa,china,usa,canada,usa,
,usa,usa,india,mexico,usa,
,usa,usa,usa,japan,china,
,usa,malaysia,sweden,usa,canada,
,usa,canada,usa,usa,usa,
,united-kingdom,usa,india,usa,brazil,
,sweden,uk,indonesia,mexico,india,
,china,norway,usa,taiwan,usa,
,china,usa,usa,china,usa,
,usa,india,usa,canada,usa,
,canada,usa,usa,france,usa,
,japan,usa,canada,india,usa,
,india,germany,sweden,portugal,usa,
,usa,cayman islands,canada,japan,usa,
,canada,malaysia,usa,germany,usa,
,usa,usa,usa,usa,usa,
,none,usa,usa,norway,france,
,usa,israel,usa,india,usa,
,usa,usa,poland,usa,usa,
,india,usa,usa,sweden,usa,
,usa,india,denmark,canada,usa,
,usa,usa,usa,usa,usa,
,usa,usa,usa,japan,india,
,india,india,usa,usa,usa,
,usa,usa,canada,brazil,usa,
,usa,usa,usa,usa,japan,
,usa,china,sweden,japan,usa,
,usa,usa,usa,switzerland,usa,
,usa,poland,usa,usa,canada,
,india,uk,india,usa,usa,
,india,usa,usa,brazil,usa,
,canada,canada,usa,sweden,germany,
,india,luxembourg,uk,china,usa,
,none,india,usa,hong kong,india,
,usa,usa,usa,spain,usa,
,usa,usa,usa,south korea,usa,
,japan,usa,usa,china,usa,
,usa,india,usa,spain,japan,
,usa,usa,usa,colombia,canada,
,india,usa,usa,saudi arabia,usa,
,usa,usa,usa,japan,usa,
,netherlands,usa,usa,spain,usa,
,india,usa,usa,usa,canada,
,canada,india,india,china,portugal,
,usa,canada,usa,thailand,canada,
,india,usa,japan,usa,usa,
,india,usa,usa,italy,usa,
,india,usa,japan,usa,usa,
,usa,india,greece,france,china,
,canada,usa,usa,usa,usa,
,usa,usa,israel,usa,usa,
,usa,usa,canada,usa,usa,
,usa,usa,usa,usa,usa,
,usa,usa,usa,china,india,
,france,usa,usa,india,usa,
,usa,usa,usa,usa,usa,
,switzerland,usa,usa,japan,china,
,india,thailand,portugal,sweden,india,
,usa,usa,india,china,usa,
,usa,usa,usa,japan,germany,
,hong-kong,india,usa,usa,greece,
,usa,canada,usa,south africa,usa,
,usa,japan,australia,brazil,usa,
,usa,usa,usa,usa,usa,
,india,usa,usa,china,usa,
,united-kingdom,belgium,canada,finland,malaysia,
,india,taiwan,china,japan,usa,
,usa,germany,japan,china,usa,
,india,usa,usa,japan,india,
,india,usa,usa,japan,usa,
,usa,usa,japan,canada,india,
,china,usa,canada,uk,germany,
,usa,usa,usa,usa,usa,
,usa,usa,usa,spain,taiwan,
,usa,india,usa,china,canada,
,usa,australia,india,usa,france,
,usa,india,usa,japan,usa,
,usa,india,usa,japan,canada,
,india,india,usa,ireland,denmark,
,usa,sweden,china,japan,usa,
,usa,usa,usa,usa,china,
,usa,usa,usa,netherlands,uk,
,south-africa,usa,china,spain,sweden,
,usa,sweden,usa,usa,usa,
,usa,usa,taiwan,usa,usa,
,usa,usa,usa,sweden,usa,
,germany,brazil,usa,sweden,japan,
